eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0,0,0,7,4,7,5,0,0,0,0
1,71,35,11,1,1,0,4,2,4,3,-3,-2,-1,-1
2,74,37,2,0,1,0,7,4,7,5,3,2,1,0
3,74,37,2,0,1,0,7,4,7,5,3,2,1,0
4,79,40,7,0,1,0,12,7,0,1,5,3,1,1
5,78,39,6,0,1,0,11,6,11,7,-1,-1,-1,0
6,78,39,6,0,1,0,11,6,11,7,-1,-1,-1,0
7,78,39,6,1,2,0,11,6,11,7,0,0,0,0
8,76,38,4,0,2,0,9,5,9,6,-2,-1,-1,-1
9,76,38,4,0,2,0,9,5,9,6,0,0,0,-1
10,76,38,4,0,2,0,9,5,9,6,0,0,0,-1
11,76,38,4,0,2,0,9,5,9,6,0,0,0,-1
12,76,38,4,0,2,0,9,5,9,6,0,0,0,-1
13,78,39,6,1,3,0,11,6,11,7,-1,-1,-1,-1
14,76,38,4,0,3,0,9,5,9,6,-2,-1,-1,-2
15,76,38,4,0,3,0,9,5,9,6,-2,-1,-1,-2
16,74,37,2,0,3,0,7,4,7,5,-2,-1,-1,-3
17,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,-4
18,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,-4
19,71,35,11,1,4,0,4,2,4,3,-1,-1,-1,-5
20,71,35,11,0,4,0,4,2,4,3,0,0,0,-5
21,71,35,11,0,4,0,4,2,4,3,0,0,0,-5
22,71,35,11,0,4,0,4,2,4,3,0,0,0,-5
23,74,37,2,0,4,0,7,4,7,5,3,2,1,-4
24,74,37,2,0,4,0,7,4,7,5,3,2,1,-4
25,74,37,2,1,5,0,7,4,7,5,0,0,0,-4
26,74,37,2,0,5,0,7,4,7,5,0,0,0,-4
27,74,37,2,0,5,0,7,4,7,5,0,0,0,-4
28,79,40,7,0,5,0,12,7,0,1,5,3,1,-3
29,83,42,11,0,5,0,16,9,4,3,4,2,1,-2
30,83,42,11,0,5,0,16,9,4,3,4,2,1,-2
31,81,41,9,1,6,0,14,8,2,2,-2,-1,-1,-3
32,79,40,7,0,6,0,12,7,0,1,-2,-1,-1,-4
33,79,40,7,0,6,0,12,7,0,1,-2,-1,-1,-4
34,76,38,4,0,6,0,9,5,9,6,-3,-2,-1,-5
35,79,40,7,0,6,0,12,7,0,1,3,2,1,-4
36,79,40,7,0,6,0,12,7,0,1,3,2,1,-4
37,78,39,6,1,7,0,11,6,11,7,-1,-1,-1,-5
38,76,38,4,0,7,0,9,5,9,6,-2,-1,-1,-6
39,76,38,4,0,7,0,9,5,9,6,-2,-1,-1,-6
40,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,-7
41,76,38,4,0,7,0,9,5,9,6,2,1,1,-6
42,78,39,6,0,7,0,11,6,11,7,2,1,1,-5
43,79,40,7,1,8,0,12,7,0,1,1,1,1,-4
44,79,40,7,0,8,0,12,7,0,1,0,0,0,-4
45,79,40,7,0,8,0,12,7,0,1,0,0,0,-4
