eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0,0,0,7,4,7,5,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,-7,-4,-1,-1
2,67,33,7,1,1,0,0,0,0,1,-7,-4,-1,-1
3,69,34,9,0,1,0,2,1,2,2,2,1,1,0
4,69,34,9,0,1,0,2,1,2,2,2,1,1,0
5,71,35,11,0,1,0,4,2,4,3,2,1,1,1
6,71,35,11,0,1,0,4,2,4,3,2,1,1,1
7,71,35,11,0,1,0,4,2,4,3,0,0,0,1
8,71,35,11,0,1,0,4,2,4,3,0,0,0,1
9,71,35,11,0,1,0,4,2,4,3,0,0,0,1
10,71,35,11,1,2,0,4,2,4,3,0,0,0,1
11,67,33,7,0,2,0,0,0,0,1,-4,-2,-1,0
12,67,33,7,0,2,0,0,0,0,1,-4,-2,-1,0
13,67,33,7,0,2,0,0,0,0,1,-4,-2,-1,0
14,67,33,7,0,2,0,0,0,0,1,-4,-2,-1,0
15,67,33,7,0,2,0,0,0,0,1,-4,-2,-1,0
16,67,33,7,0,2,0,0,0,0,1,-4,-2,-1,0
17,67,33,7,0,2,0,0,0,0,1,0,0,0,0
18,67,33,7,1,3,0,0,0,0,1,0,0,0,0
19,67,33,7,0,3,0,0,0,0,1,0,0,0,0
20,74,37,2,0,3,0,7,4,7,5,7,4,1,1
21,74,37,2,0,3,0,7,4,7,5,0,0,0,1
22,74,37,2,0,3,0,7,4,7,5,0,0,0,1
23,76,38,4,0,3,0,9,5,9,6,2,1,1,2
24,76,38,4,0,3,0,9,5,9,6,2,1,1,2
25,76,38,4,0,3,0,9,5,9,6,2,1,1,2
26,74,37,2,1,4,0,7,4,7,5,-2,-1,-1,1
27,69,34,9,0,4,0,2,1,2,2,-5,-3,-1,0
28,69,34,9,0,4,0,2,1,2,2,-5,-3,-1,0
29,69,34,9,0,4,0,2,1,2,2,-5,-3,-1,0
30,69,34,9,0,4,0,2,1,2,2,-5,-3,-1,0
31,69,34,9,0,4,0,2,1,2,2,0,0,0,0
32,69,34,9,0,4,0,2,1,2,2,0,0,0,0
33,69,34,9,1,5,0,2,1,2,2,0,0,0,0
34,69,34,9,1,5,0,2,1,2,2,0,0,0,0
35,71,35,11,0,5,0,4,2,4,3,2,1,1,1
36,71,35,11,0,5,0,4,2,4,3,2,1,1,1
37,72,36,0,0,5,0,5,3,5,4,1,1,1,2
38,72,36,0,0,5,0,5,3,5,4,1,1,1,2
39,72,36,0,0,5,0,5,3,5,4,0,0,0,2
40,72,36,0,0,5,0,5,3,5,4,0,0,0,2
41,72,36,0,0,5,0,5,3,5,4,0,0,0,2
42,72,36,0,1,6,0,5,3,5,4,0,0,0,2
43,72,36,0,0,6,0,5,3,5,4,0,0,0,2
44,72,36,0,0,6,0,5,3,5,4,0,0,0,2
45,72,36,0,0,6,0,5,3,5,4,0,0,0,2
46,72,36,0,0,6,0,5,3,5,4,0,0,0,2
47,72,36,0,0,6,0,5,3,5,4,0,0,0,2
48,72,36,0,0,6,0,5,3,5,4,0,0,0,2
49,72,36,0,1,7,0,5,3,5,4,0,0,0,2
50,72,36,0,1,7,0,5,3,5,4,0,0,0,2
51,76,38,4,0,7,0,9,5,9,6,4,2,1,3
52,76,38,4,0,7,0,9,5,9,6,4,2,1,3
53,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,2
54,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,2
55,69,34,9,0,7,0,2,1,2,2,-5,-3,-1,1
56,69,34,9,0,7,0,2,1,2,2,-5,-3,-1,1
57,69,34,9,0,7,0,2,1,2,2,-5,-3,-1,1
58,72,36,0,1,8,0,5,3,5,4,3,2,1,2
59,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,1
60,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,1
61,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,1
62,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,1
63,74,37,2,0,8,0,7,4,7,5,3,2,1,2
64,74,37,2,0,8,0,7,4,7,5,3,2,1,2
65,67,33,7,1,9,0,0,0,0,1,-7,-4,-1,1
66,67,33,7,1,9,0,0,0,0,1,-7,-4,-1,1
67,69,34,9,0,9,0,2,1,2,2,2,1,1,2
68,69,34,9,0,9,0,2,1,2,2,2,1,1,2
69,71,35,11,0,9,0,4,2,4,3,2,1,1,3
70,71,35,11,0,9,0,4,2,4,3,2,1,1,3
71,71,35,11,0,9,0,4,2,4,3,0,0,0,3
72,71,35,11,0,9,0,4,2,4,3,0,0,0,3
73,71,35,11,0,9,0,4,2,4,3,0,0,0,3
74,71,35,11,1,10,0,4,2,4,3,0,0,0,3
75,69,34,9,0,10,0,2,1,2,2,-2,-1,-1,2
76,69,34,9,0,10,0,2,1,2,2,-2,-1,-1,2
77,69,34,9,0,10,0,2,1,2,2,-2,-1,-1,2
