eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0,0,0,7,4,7,5,0,0,0,0
1,74,37,2,0,0,0,7,4,7,5,0,0,0,0
2,67,33,7,1,1,0,0,0,0,1,-7,-4,-1,-1
3,67,33,7,0,1,0,0,0,0,1,0,0,0,-1
4,67,33,7,0,1,0,0,0,0,1,0,0,0,-1
5,69,34,9,0,1,0,2,1,2,2,2,1,1,0
6,69,34,9,0,1,0,2,1,2,2,2,1,1,0
7,67,33,7,0,1,0,0,0,0,1,-2,-1,-1,-1
8,67,33,7,0,1,0,0,0,0,1,-2,-1,-1,-1
9,69,34,9,0,1,0,2,1,2,2,2,1,1,0
10,71,35,11,1,2,0,4,2,4,3,2,1,1,1
11,71,35,11,0,2,0,4,2,4,3,0,0,0,1
12,71,35,11,0,2,0,4,2,4,3,0,0,0,1
13,74,37,2,0,2,0,7,4,7,5,3,2,1,2
14,74,37,2,0,2,0,7,4,7,5,3,2,1,2
15,74,37,2,0,2,0,7,4,7,5,3,2,1,2
16,74,37,2,0,2,0,7,4,7,5,3,2,1,2
17,74,37,2,0,2,0,7,4,7,5,0,0,0,2
18,67,33,7,1,3,0,0,0,0,1,-7,-4,-1,1
19,67,33,7,0,3,0,0,0,0,1,0,0,0,1
20,67,33,7,0,3,0,0,0,0,1,0,0,0,1
21,69,34,9,0,3,0,2,1,2,2,2,1,1,2
22,69,34,9,0,3,0,2,1,2,2,2,1,1,2
23,67,33,7,0,3,0,0,0,0,1,-2,-1,-1,1
24,67,33,7,0,3,0,0,0,0,1,-2,-1,-1,1
25,69,34,9,0,3,0,2,1,2,2,2,1,1,2
26,71,35,11,1,4,0,4,2,4,3,2,1,1,3
27,71,35,11,0,4,0,4,2,4,3,0,0,0,3
28,71,35,11,0,4,0,4,2,4,3,0,0,0,3
29,71,35,11,0,4,0,4,2,4,3,0,0,0,3
30,71,35,11,0,4,0,4,2,4,3,0,0,0,3
31,71,35,11,0,4,0,4,2,4,3,0,0,0,3
32,71,35,11,0,4,0,4,2,4,3,0,0,0,3
33,72,36,0,0,4,0,5,3,5,4,1,1,1,4
34,74,37,2,1,5,0,7,4,7,5,2,1,1,5
35,74,37,2,0,5,0,7,4,7,5,0,0,0,5
36,74,37,2,0,5,0,7,4,7,5,0,0,0,5
37,74,37,2,0,5,0,7,4,7,5,0,0,0,5
38,72,36,0,0,5,0,5,3,5,4,-2,-1,-1,4
39,71,35,11,0,5,0,4,2,4,3,-1,-1,-1,3
40,72,36,0,0,5,0,5,3,5,4,1,1,1,4
41,74,37,2,0,5,0,7,4,7,5,2,1,1,5
42,76,38,4,1,6,0,9,5,9,6,2,1,1,6
43,76,38,4,0,6,0,9,5,9,6,0,0,0,6
44,76,38,4,0,6,0,9,5,9,6,0,0,0,6
45,76,38,4,0,6,0,9,5,9,6,0,0,0,6
46,76,38,4,0,6,0,9,5,9,6,0,0,0,6
47,78,39,6,0,6,0,11,6,11,7,2,1,1,7
48,78,39,6,0,6,0,11,6,11,7,2,1,1,7
49,76,38,4,0,6,0,9,5,9,6,-2,-1,-1,6
50,74,37,2,1,7,0,7,4,7,5,-2,-1,-1,5
51,74,37,2,0,7,0,7,4,7,5,0,0,0,5
52,74,37,2,0,7,0,7,4,7,5,0,0,0,5
53,74,37,2,0,7,0,7,4,7,5,0,0,0,5
54,76,38,4,0,7,0,9,5,9,6,2,1,1,6
55,76,38,4,0,7,0,9,5,9,6,0,0,0,6
56,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,5
57,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,4
