eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0,0,0,7,4,7,5,0,0,0,0
1,67,33,7,1,1,0,7,4,7,5,0,0,0,0
2,67,33,7,0,1,0,7,4,7,5,0,0,0,0
3,67,33,7,0,1,0,7,4,7,5,0,0,0,0
4,67,33,7,0,1,0,7,4,7,5,0,0,0,0
5,67,33,7,0,1,0,7,4,7,5,0,0,0,0
6,67,33,7,0,1,0,7,4,7,5,0,0,0,0
7,69,34,9,1,2,0,9,5,9,6,2,1,1,1
8,69,34,9,0,2,0,9,5,9,6,0,0,0,1
9,69,34,9,0,2,0,9,5,9,6,0,0,0,1
10,67,33,7,0,2,0,7,4,7,5,-2,-1,-1,0
11,67,33,7,0,2,0,7,4,7,5,0,0,0,0
12,72,36,0,0,2,0,12,7,0,1,5,3,1,1
13,71,35,11,1,3,0,11,6,11,7,-1,-1,-1,0
14,71,35,11,0,3,0,11,6,11,7,0,0,0,0
15,71,35,11,0,3,0,11,6,11,7,0,0,0,0
16,69,34,9,0,3,0,9,5,9,6,-2,-1,-1,-1
17,69,34,9,0,3,0,9,5,9,6,0,0,0,-1
18,69,34,9,0,3,0,9,5,9,6,0,0,0,-1
19,67,33,7,1,4,0,7,4,7,5,-2,-1,-1,-2
20,67,33,7,0,4,0,7,4,7,5,0,0,0,-2
21,67,33,7,0,4,0,7,4,7,5,0,0,0,-2
22,67,33,7,0,4,0,7,4,7,5,0,0,0,-2
23,67,33,7,0,4,0,7,4,7,5,0,0,0,-2
24,67,33,7,0,4,0,7,4,7,5,0,0,0,-2
25,67,33,7,1,5,0,7,4,7,5,0,0,0,-2
26,67,33,7,0,5,0,7,4,7,5,0,0,0,-2
27,67,33,7,0,5,0,7,4,7,5,0,0,0,-2
28,67,33,7,0,5,0,7,4,7,5,0,0,0,-2
29,67,33,7,0,5,0,7,4,7,5,0,0,0,-2
30,67,33,7,0,5,0,7,4,7,5,0,0,0,-2
31,69,34,9,1,6,0,9,5,9,6,2,1,1,-1
32,69,34,9,0,6,0,9,5,9,6,0,0,0,-1
33,69,34,9,0,6,0,9,5,9,6,0,0,0,-1
34,67,33,7,0,6,0,7,4,7,5,-2,-1,-1,-2
35,72,36,0,0,6,0,12,7,0,1,5,3,1,-1
36,72,36,0,0,6,0,12,7,0,1,5,3,1,-1
37,71,35,11,1,7,0,11,6,11,7,-1,-1,-1,-2
38,71,35,11,0,7,0,11,6,11,7,0,0,0,-2
39,71,35,11,0,7,0,11,6,11,7,0,0,0,-2
40,69,34,9,0,7,0,9,5,9,6,-2,-1,-1,-3
41,69,34,9,0,7,0,9,5,9,6,0,0,0,-3
42,69,34,9,0,7,0,9,5,9,6,0,0,0,-3
43,67,33,7,1,8,0,7,4,7,5,-2,-1,-1,-4
44,67,33,7,0,8,0,7,4,7,5,0,0,0,-4
45,67,33,7,0,8,0,7,4,7,5,0,0,0,-4
