eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0,0,0,0,0,0,1,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,0,0,0,0
2,67,33,7,1,1,0,0,0,0,1,0,0,0,0
3,69,34,9,0,1,0,2,1,2,2,2,1,1,1
4,69,34,9,0,1,0,2,1,2,2,2,1,1,1
5,71,35,11,0,1,0,4,2,4,3,2,1,1,2
6,71,35,11,0,1,0,4,2,4,3,2,1,1,2
7,71,35,11,0,1,0,4,2,4,3,0,0,0,2
8,71,35,11,0,1,0,4,2,4,3,0,0,0,2
9,71,35,11,0,1,0,4,2,4,3,0,0,0,2
10,71,35,11,1,2,0,4,2,4,3,0,0,0,2
11,71,35,11,0,2,0,4,2,4,3,0,0,0,2
12,71,35,11,0,2,0,4,2,4,3,0,0,0,2
13,71,35,11,0,2,0,4,2,4,3,0,0,0,2
14,71,35,11,0,2,0,4,2,4,3,0,0,0,2
15,74,37,2,0,2,0,7,4,7,5,3,2,1,3
16,74,37,2,0,2,0,7,4,7,5,3,2,1,3
17,74,37,2,0,2,0,7,4,7,5,0,0,0,3
18,67,33,7,1,3,0,0,0,0,1,-7,-4,-1,2
19,76,38,4,0,3,0,9,5,9,6,9,5,1,3
20,76,38,4,0,3,0,9,5,9,6,9,5,1,3
21,74,37,2,0,3,0,7,4,7,5,-2,-1,-1,2
22,74,37,2,0,3,0,7,4,7,5,-2,-1,-1,2
23,76,38,4,0,3,0,9,5,9,6,2,1,1,3
24,76,38,4,0,3,0,9,5,9,6,2,1,1,3
25,76,38,4,0,3,0,9,5,9,6,2,1,1,3
26,74,37,2,1,4,0,7,4,7,5,-2,-1,-1,2
27,69,34,9,0,4,0,2,1,2,2,-5,-3,-1,1
28,69,34,9,0,4,0,2,1,2,2,-5,-3,-1,1
29,69,34,9,0,4,0,2,1,2,2,-5,-3,-1,1
30,69,34,9,0,4,0,2,1,2,2,-5,-3,-1,1
31,69,34,9,0,4,0,2,1,2,2,0,0,0,1
32,69,34,9,0,4,0,2,1,2,2,0,0,0,1
33,69,34,9,0,4,0,2,1,2,2,0,0,0,1
34,69,34,9,1,5,0,2,1,2,2,0,0,0,1
35,71,35,11,0,5,0,4,2,4,3,2,1,1,2
36,71,35,11,0,5,0,4,2,4,3,2,1,1,2
37,72,36,0,0,5,0,5,3,5,4,1,1,1,3
38,72,36,0,0,5,0,5,3,5,4,1,1,1,3
39,72,36,0,0,5,0,5,3,5,4,0,0,0,3
40,72,36,0,0,5,0,5,3,5,4,0,0,0,3
41,72,36,0,0,5,0,5,3,5,4,0,0,0,3
42,72,36,0,1,6,0,5,3,5,4,0,0,0,3
43,72,36,0,0,6,0,5,3,5,4,0,0,0,3
44,72,36,0,0,6,0,5,3,5,4,0,0,0,3
45,72,36,0,0,6,0,5,3,5,4,0,0,0,3
46,72,36,0,0,6,0,5,3,5,4,0,0,0,3
47,72,36,0,0,6,0,5,3,5,4,0,0,0,3
48,72,36,0,0,6,0,5,3,5,4,0,0,0,3
49,72,36,0,1,7,0,5,3,5,4,0,0,0,3
50,72,36,0,1,7,0,5,3,5,4,0,0,0,3
51,76,38,4,0,7,0,9,5,9,6,4,2,1,4
52,76,38,4,0,7,0,9,5,9,6,4,2,1,4
53,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,3
54,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,3
55,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,2
56,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,2
57,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,2
58,72,36,0,1,8,0,5,3,5,4,0,0,0,2
59,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,1
60,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,1
61,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,1
62,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,1
63,74,37,2,0,8,0,7,4,7,5,3,2,1,2
64,74,37,2,0,8,0,7,4,7,5,3,2,1,2
65,67,33,7,1,9,0,0,0,0,1,-7,-4,-1,1
66,67,33,7,1,9,0,0,0,0,1,-7,-4,-1,1
67,69,34,9,0,9,0,2,1,2,2,2,1,1,2
68,69,34,9,0,9,0,2,1,2,2,2,1,1,2
69,71,35,11,0,9,0,4,2,4,3,2,1,1,3
70,71,35,11,0,9,0,4,2,4,3,2,1,1,3
71,71,35,11,0,9,0,4,2,4,3,0,0,0,3
72,71,35,11,0,9,0,4,2,4,3,0,0,0,3
73,71,35,11,0,9,0,4,2,4,3,0,0,0,3
74,71,35,11,1,10,0,4,2,4,3,0,0,0,3
75,69,34,9,0,10,0,2,1,2,2,-2,-1,-1,2
76,69,34,9,0,10,0,2,1,2,2,-2,-1,-1,2
77,69,34,9,0,10,0,2,1,2,2,-2,-1,-1,2
78,69,34,9,0,10,0,2,1,2,2,-2,-1,-1,2
79,71,35,11,0,10,0,4,2,4,3,2,1,1,3
80,71,35,11,0,10,0,4,2,4,3,2,1,1,3
81,72,36,0,1,11,0,5,3,5,4,1,1,1,4
82,72,36,0,1,11,0,5,3,5,4,1,1,1,4
83,74,37,2,0,11,0,7,4,7,5,2,1,1,5
84,74,37,2,0,11,0,7,4,7,5,2,1,1,5
85,76,38,4,0,11,0,9,5,9,6,2,1,1,6
86,76,38,4,0,11,0,9,5,9,6,2,1,1,6
87,76,38,4,0,11,0,9,5,9,6,0,0,0,6
88,76,38,4,0,11,0,9,5,9,6,0,0,0,6
89,74,37,2,1,12,0,7,4,7,5,-2,-1,-1,5
90,74,37,2,1,12,0,7,4,7,5,-2,-1,-1,5
91,74,37,2,0,12,0,7,4,7,5,0,0,0,5
92,74,37,2,0,12,0,7,4,7,5,0,0,0,5
93,74,37,2,0,12,0,7,4,7,5,0,0,0,5
94,74,37,2,0,12,0,7,4,7,5,0,0,0,5
95,74,37,2,0,12,0,7,4,7,5,0,0,0,5
96,74,37,2,0,12,0,7,4,7,5,0,0,0,5
97,76,38,4,1,13,0,9,5,9,6,2,1,1,6
98,76,38,4,1,13,0,9,5,9,6,2,1,1,6
99,76,38,4,0,13,0,9,5,9,6,0,0,0,6
100,76,38,4,0,13,0,9,5,9,6,0,0,0,6
101,76,38,4,0,13,0,9,5,9,6,0,0,0,6
102,76,38,4,0,13,0,9,5,9,6,0,0,0,6
103,74,37,2,0,13,0,7,4,7,5,-2,-1,-1,5
104,74,37,2,0,13,0,7,4,7,5,-2,-1,-1,5
105,67,33,7,1,14,0,0,0,0,1,-7,-4,-1,4
106,67,33,7,1,14,0,0,0,0,1,-7,-4,-1,4
107,71,35,11,0,14,0,4,2,4,3,4,2,1,5
108,71,35,11,0,14,0,4,2,4,3,4,2,1,5
109,74,37,2,0,14,0,7,4,7,5,3,2,1,6
110,74,37,2,0,14,0,7,4,7,5,3,2,1,6
111,76,38,4,0,14,0,9,5,9,6,2,1,1,7
112,76,38,4,0,14,0,9,5,9,6,2,1,1,7
113,76,38,4,0,14,0,9,5,9,6,2,1,1,7
114,74,37,2,1,15,0,7,4,7,5,-2,-1,-1,6
115,69,34,9,0,15,0,2,1,2,2,-5,-3,-1,5
116,69,34,9,0,15,0,2,1,2,2,-5,-3,-1,5
117,72,36,0,0,15,0,5,3,5,4,3,2,1,6
118,72,36,0,0,15,0,5,3,5,4,3,2,1,6
119,71,35,11,0,15,0,4,2,4,3,-1,-1,-1,5
120,71,35,11,0,15,0,4,2,4,3,-1,-1,-1,5
121,67,33,7,1,16,0,0,0,0,1,-4,-2,-1,4
122,67,33,7,1,16,0,0,0,0,1,-4,-2,-1,4
123,67,33,7,0,16,0,0,0,0,1,0,0,0,4
124,67,33,7,0,16,0,0,0,0,1,0,0,0,4
125,67,33,7,0,16,0,0,0,0,1,0,0,0,4
126,67,33,7,0,16,0,0,0,0,1,0,0,0,4
127,74,37,2,0,16,0,7,4,7,5,7,4,1,5
128,74,37,2,0,16,0,7,4,7,5,7,4,1,5
129,76,38,4,1,17,0,9,5,9,6,2,1,1,6
130,76,38,4,1,17,0,9,5,9,6,2,1,1,6
131,76,38,4,0,17,0,9,5,9,6,0,0,0,6
132,76,38,4,0,17,0,9,5,9,6,0,0,0,6
133,76,38,4,0,17,0,9,5,9,6,0,0,0,6
134,76,38,4,0,17,0,9,5,9,6,0,0,0,6
135,74,37,2,0,17,0,7,4,7,5,-2,-1,-1,5
136,74,37,2,0,17,0,7,4,7,5,-2,-1,-1,5
137,67,33,7,1,18,0,0,0,0,1,-7,-4,-1,4
138,67,33,7,1,18,0,0,0,0,1,-7,-4,-1,4
139,71,35,11,0,18,0,4,2,4,3,4,2,1,5
140,71,35,11,0,18,0,4,2,4,3,4,2,1,5
141,74,37,2,0,18,0,7,4,7,5,3,2,1,6
142,74,37,2,0,18,0,7,4,7,5,3,2,1,6
143,76,38,4,0,18,0,9,5,9,6,2,1,1,7
144,76,38,4,0,18,0,9,5,9,6,2,1,1,7
145,76,38,4,0,18,0,9,5,9,6,2,1,1,7
146,74,37,2,1,19,0,7,4,7,5,-2,-1,-1,6
147,69,34,9,0,19,0,2,1,2,2,-5,-3,-1,5
148,69,34,9,0,19,0,2,1,2,2,-5,-3,-1,5
149,72,36,0,0,19,0,5,3,5,4,3,2,1,6
150,72,36,0,0,19,0,5,3,5,4,3,2,1,6
151,71,35,11,0,19,0,4,2,4,3,-1,-1,-1,5
152,71,35,11,0,19,0,4,2,4,3,-1,-1,-1,5
153,67,33,7,1,20,0,0,0,0,1,-4,-2,-1,4
154,67,33,7,1,20,0,0,0,0,1,-4,-2,-1,4
155,67,33,7,0,20,0,0,0,0,1,0,0,0,4
156,67,33,7,0,20,0,0,0,0,1,0,0,0,4
157,67,33,7,0,20,0,0,0,0,1,0,0,0,4
