eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,5,3,1,1
2,71,35,11,0,1,0,4,2,4,3,4,2,1,2
3,71,35,11,0,1,0,4,2,4,3,4,2,1,2
4,71,35,11,0,1,0,4,2,4,3,0,0,0,2
5,69,34,9,0,1,0,2,1,2,2,-2,-1,-1,1
6,67,33,7,0,1,0,0,0,0,1,-2,-1,-1,0
7,69,34,9,1,2,0,2,1,2,2,2,1,1,1
8,74,37,2,0,2,0,7,4,7,5,5,3,1,2
9,74,37,2,0,2,0,7,4,7,5,5,3,1,2
10,72,36,0,0,2,0,5,3,5,4,-2,-1,-1,1
11,71,35,11,0,2,0,4,2,4,3,-1,-1,-1,0
12,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,-1
13,67,33,7,1,3,0,0,0,0,1,-2,-1,-1,-2
14,67,33,7,0,3,0,0,0,0,1,0,0,0,-2
15,67,33,7,0,3,0,0,0,0,1,0,0,0,-2
16,67,33,7,0,3,0,0,0,0,1,0,0,0,-2
17,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,-3
18,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,-3
19,67,33,7,1,4,0,0,0,0,1,5,3,1,-2
20,71,35,11,0,4,0,4,2,4,3,4,2,1,-1
21,71,35,11,0,4,0,4,2,4,3,4,2,1,-1
22,71,35,11,0,4,0,4,2,4,3,0,0,0,-1
23,69,34,9,0,4,0,2,1,2,2,-2,-1,-1,-2
24,67,33,7,0,4,0,0,0,0,1,-2,-1,-1,-3
25,69,34,9,1,5,0,2,1,2,2,2,1,1,-2
26,74,37,2,0,5,0,7,4,7,5,5,3,1,-1
27,74,37,2,0,5,0,7,4,7,5,5,3,1,-1
28,72,36,0,0,5,0,5,3,5,4,-2,-1,-1,-2
29,71,35,11,0,5,0,4,2,4,3,-1,-1,-1,-3
30,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,-4
31,67,33,7,1,6,0,0,0,0,1,-2,-1,-1,-5
32,67,33,7,0,6,0,0,0,0,1,0,0,0,-5
33,67,33,7,0,6,0,0,0,0,1,0,0,0,-5
34,67,33,7,0,6,0,0,0,0,1,0,0,0,-5
35,74,37,2,0,6,0,7,4,7,5,7,4,1,-4
36,74,37,2,0,6,0,7,4,7,5,7,4,1,-4
37,74,37,2,1,7,0,7,4,7,5,0,0,0,-4
38,74,37,2,0,7,0,7,4,7,5,0,0,0,-4
39,71,35,11,0,7,0,4,2,4,3,-3,-2,-1,-5
40,71,35,11,0,7,0,4,2,4,3,0,0,0,-5
41,72,36,0,0,7,0,5,3,5,4,1,1,1,-4
42,74,37,2,0,7,0,7,4,7,5,2,1,1,-3
43,76,38,4,1,8,0,9,5,9,6,2,1,1,-2
44,74,37,2,0,8,0,7,4,7,5,-2,-1,-1,-3
45,74,37,2,0,8,0,7,4,7,5,-2,-1,-1,-3
46,72,36,0,0,8,0,5,3,5,4,-2,-1,-1,-4
47,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,-5
48,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,-5
49,69,34,9,1,9,0,2,1,2,2,-2,-1,-1,-6
50,69,34,9,0,9,0,2,1,2,2,0,0,0,-6
51,69,34,9,0,9,0,2,1,2,2,0,0,0,-6
52,69,34,9,0,9,0,2,1,2,2,0,0,0,-6
53,71,35,11,0,9,0,4,2,4,3,2,1,1,-5
54,72,36,0,0,9,0,5,3,5,4,1,1,1,-4
55,74,37,2,1,10,0,7,4,7,5,2,1,1,-3
56,76,38,4,0,10,0,9,5,9,6,2,1,1,-2
57,76,38,4,0,10,0,9,5,9,6,2,1,1,-2
58,74,37,2,0,10,0,7,4,7,5,-2,-1,-1,-3
59,71,35,11,0,10,0,4,2,4,3,-3,-2,-1,-4
60,69,34,9,0,10,0,2,1,2,2,-2,-1,-1,-5
61,67,33,7,1,11,0,0,0,0,1,-2,-1,-1,-6
62,67,33,7,0,11,0,0,0,0,1,0,0,0,-6
63,67,33,7,0,11,0,0,0,0,1,0,0,0,-6
