eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,-5,-3,7,5,0,0,0,0
1,71,35,11,1,1,0,4,2,4,3,9,5,1,1
2,71,35,11,0,1,0,4,2,4,3,0,0,0,1
3,71,35,11,0,1,0,4,2,4,3,0,0,0,1
4,71,35,11,0,1,0,4,2,4,3,0,0,0,1
5,69,34,9,0,1,0,2,1,2,2,-2,-1,-1,0
6,67,33,7,0,1,0,0,0,0,1,-2,-1,-1,-1
7,69,34,9,1,2,0,2,1,2,2,2,1,1,0
8,71,35,11,0,2,0,4,2,4,3,2,1,1,1
9,71,35,11,0,2,0,4,2,4,3,2,1,1,1
10,72,36,0,0,2,0,5,3,5,4,1,1,1,2
11,71,35,11,0,2,0,4,2,4,3,-1,-1,-1,1
12,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,0
13,67,33,7,1,3,0,0,0,0,1,-2,-1,-1,-1
14,67,33,7,0,3,0,0,0,0,1,0,0,0,-1
15,67,33,7,0,3,0,0,0,0,1,0,0,0,-1
16,67,33,7,0,3,0,0,0,0,1,0,0,0,-1
17,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,-2
18,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,-2
19,71,35,11,1,4,0,4,2,4,3,9,5,1,-1
20,71,35,11,0,4,0,4,2,4,3,0,0,0,-1
21,71,35,11,0,4,0,4,2,4,3,0,0,0,-1
22,71,35,11,0,4,0,4,2,4,3,0,0,0,-1
23,69,34,9,0,4,0,2,1,2,2,-2,-1,-1,-2
24,67,33,7,0,4,0,0,0,0,1,-2,-1,-1,-3
25,69,34,9,1,5,0,2,1,2,2,2,1,1,-2
26,71,35,11,0,5,0,4,2,4,3,2,1,1,-1
27,71,35,11,0,5,0,4,2,4,3,2,1,1,-1
28,72,36,0,0,5,0,5,3,5,4,1,1,1,0
29,71,35,11,0,5,0,4,2,4,3,-1,-1,-1,-1
30,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,-2
31,67,33,7,1,6,0,0,0,0,1,-2,-1,-1,-3
32,67,33,7,0,6,0,0,0,0,1,0,0,0,-3
33,67,33,7,0,6,0,0,0,0,1,0,0,0,-3
34,67,33,7,0,6,0,0,0,0,1,0,0,0,-3
35,71,35,11,0,6,0,4,2,4,3,4,2,1,-2
36,71,35,11,0,6,0,4,2,4,3,4,2,1,-2
37,74,37,2,1,7,0,7,4,7,5,3,2,1,-1
38,74,37,2,0,7,0,7,4,7,5,0,0,0,-1
39,74,37,2,0,7,0,7,4,7,5,0,0,0,-1
40,74,37,2,0,7,0,7,4,7,5,0,0,0,-1
41,76,38,4,0,7,0,9,5,9,6,2,1,1,0
42,78,39,6,0,7,0,11,6,11,7,2,1,1,1
43,76,38,4,1,8,0,9,5,9,6,-2,-1,-1,0
44,74,37,2,0,8,0,7,4,7,5,-2,-1,-1,-1
45,74,37,2,0,8,0,7,4,7,5,0,0,0,-1
46,74,37,2,0,8,0,7,4,7,5,0,0,0,-1
47,71,35,11,0,8,0,4,2,4,3,-3,-2,-1,-2
48,71,35,11,0,8,0,4,2,4,3,-3,-2,-1,-2
49,69,34,9,1,9,0,2,1,2,2,-2,-1,-1,-3
50,69,34,9,0,9,0,2,1,2,2,0,0,0,-3
51,67,33,7,0,9,0,0,0,0,1,-2,-1,-1,-4
52,71,35,11,0,9,0,4,2,4,3,4,2,1,-3
53,72,36,0,0,9,0,5,3,5,4,1,1,1,-2
54,72,36,0,0,9,0,5,3,5,4,1,1,1,-2
55,74,37,2,1,10,0,7,4,7,5,2,1,1,-1
56,74,37,2,0,10,0,7,4,7,5,0,0,0,-1
57,74,37,2,0,10,0,7,4,7,5,0,0,0,-1
58,74,37,2,0,10,0,7,4,7,5,0,0,0,-1
59,71,35,11,0,10,0,4,2,4,3,-3,-2,-1,-2
60,69,34,9,0,10,0,2,1,2,2,-2,-1,-1,-3
61,67,33,7,1,11,0,0,0,0,1,-2,-1,-1,-4
62,67,33,7,0,11,0,0,0,0,1,0,0,0,-4
63,67,33,7,0,11,0,0,0,0,1,0,0,0,-4
