eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,5,3,1,1
2,67,33,7,0,1,0,0,0,0,1,0,0,0,1
3,67,33,7,0,1,0,0,0,0,1,0,0,0,1
4,67,33,7,0,1,0,0,0,0,1,0,0,0,1
5,69,34,9,0,1,0,2,1,2,2,2,1,1,2
6,69,34,9,0,1,0,2,1,2,2,2,1,1,2
7,71,35,11,1,2,0,4,2,4,3,2,1,1,3
8,74,37,2,0,2,0,7,4,7,5,3,2,1,4
9,74,37,2,0,2,0,7,4,7,5,3,2,1,4
10,72,36,0,0,2,0,5,3,5,4,-2,-1,-1,3
11,71,35,11,0,2,0,4,2,4,3,-1,-1,-1,2
12,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,1
13,67,33,7,1,3,0,0,0,0,1,-2,-1,-1,0
14,67,33,7,0,3,0,0,0,0,1,0,0,0,0
15,67,33,7,0,3,0,0,0,0,1,0,0,0,0
16,67,33,7,0,3,0,0,0,0,1,0,0,0,0
17,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,-1
18,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,-1
19,67,33,7,1,4,0,0,0,0,1,5,3,1,0
20,67,33,7,0,4,0,0,0,0,1,0,0,0,0
21,67,33,7,0,4,0,0,0,0,1,0,0,0,0
22,67,33,7,0,4,0,0,0,0,1,0,0,0,0
23,69,34,9,0,4,0,2,1,2,2,2,1,1,1
24,69,34,9,0,4,0,2,1,2,2,2,1,1,1
25,71,35,11,1,5,0,4,2,4,3,2,1,1,2
26,74,37,2,0,5,0,7,4,7,5,3,2,1,3
27,74,37,2,0,5,0,7,4,7,5,3,2,1,3
28,72,36,0,0,5,0,5,3,5,4,-2,-1,-1,2
29,71,35,11,0,5,0,4,2,4,3,-1,-1,-1,1
30,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,0
31,67,33,7,1,6,0,0,0,0,1,-2,-1,-1,-1
32,67,33,7,0,6,0,0,0,0,1,0,0,0,-1
33,67,33,7,0,6,0,0,0,0,1,0,0,0,-1
34,67,33,7,0,6,0,0,0,0,1,0,0,0,-1
35,74,37,2,0,6,0,7,4,7,5,7,4,1,0
36,74,37,2,0,6,0,7,4,7,5,7,4,1,0
37,71,35,11,1,7,0,4,2,4,3,-3,-2,-1,-1
38,74,37,2,0,7,0,7,4,7,5,3,2,1,0
39,74,37,2,0,7,0,7,4,7,5,3,2,1,0
40,76,38,4,0,7,0,9,5,9,6,2,1,1,1
41,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,0
42,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,0
43,76,38,4,1,8,0,9,5,9,6,2,1,1,1
44,74,37,2,0,8,0,7,4,7,5,-2,-1,-1,0
45,74,37,2,0,8,0,7,4,7,5,-2,-1,-1,0
46,72,36,0,0,8,0,5,3,5,4,-2,-1,-1,-1
47,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,-2
48,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,-2
49,69,34,9,1,9,0,2,1,2,2,-2,-1,-1,-3
50,69,34,9,0,9,0,2,1,2,2,0,0,0,-3
51,69,34,9,0,9,0,2,1,2,2,0,0,0,-3
52,69,34,9,0,9,0,2,1,2,2,0,0,0,-3
53,71,35,11,0,9,0,4,2,4,3,2,1,1,-2
54,72,36,0,0,9,0,5,3,5,4,1,1,1,-1
55,74,37,2,1,10,0,7,4,7,5,2,1,1,0
56,76,38,4,0,10,0,9,5,9,6,2,1,1,1
57,76,38,4,0,10,0,9,5,9,6,2,1,1,1
58,74,37,2,0,10,0,7,4,7,5,-2,-1,-1,0
59,71,35,11,0,10,0,4,2,4,3,-3,-2,-1,-1
60,69,34,9,0,10,0,2,1,2,2,-2,-1,-1,-2
61,67,33,7,1,11,0,0,0,0,1,-2,-1,-1,-3
62,67,33,7,0,11,0,0,0,0,1,0,0,0,-3
63,67,33,7,0,11,0,0,0,0,1,0,0,0,-3
64,67,33,7,0,11,0,0,0,0,1,0,0,0,-3
65,74,37,2,0,11,0,7,4,7,5,7,4,1,-2
66,74,37,2,0,11,0,7,4,7,5,7,4,1,-2
67,71,35,11,1,12,0,4,2,4,3,-3,-2,-1,-3
68,74,37,2,0,12,0,7,4,7,5,3,2,1,-2
69,74,37,2,0,12,0,7,4,7,5,3,2,1,-2
70,76,38,4,0,12,0,9,5,9,6,2,1,1,-1
71,74,37,2,0,12,0,7,4,7,5,-2,-1,-1,-2
72,74,37,2,0,12,0,7,4,7,5,-2,-1,-1,-2
73,76,38,4,1,13,0,9,5,9,6,2,1,1,-1
74,74,37,2,0,13,0,7,4,7,5,-2,-1,-1,-2
75,74,37,2,0,13,0,7,4,7,5,-2,-1,-1,-2
76,72,36,0,0,13,0,5,3,5,4,-2,-1,-1,-3
77,71,35,11,0,13,0,4,2,4,3,-1,-1,-1,-4
78,71,35,11,0,13,0,4,2,4,3,-1,-1,-1,-4
79,69,34,9,1,14,0,2,1,2,2,-2,-1,-1,-5
80,69,34,9,0,14,0,2,1,2,2,0,0,0,-5
81,69,34,9,0,14,0,2,1,2,2,0,0,0,-5
82,69,34,9,0,14,0,2,1,2,2,0,0,0,-5
83,71,35,11,0,14,0,4,2,4,3,2,1,1,-4
84,72,36,0,0,14,0,5,3,5,4,1,1,1,-3
85,74,37,2,1,15,0,7,4,7,5,2,1,1,-2
86,76,38,4,0,15,0,9,5,9,6,2,1,1,-1
87,76,38,4,0,15,0,9,5,9,6,2,1,1,-1
88,74,37,2,0,15,0,7,4,7,5,-2,-1,-1,-2
89,71,35,11,0,15,0,4,2,4,3,-3,-2,-1,-3
90,69,34,9,0,15,0,2,1,2,2,-2,-1,-1,-4
91,67,33,7,1,16,0,0,0,0,1,-2,-1,-1,-5
