eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0,0,0,0,0,0,1,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,0,0,0,0
2,71,35,11,0,1,0,4,2,4,3,4,2,1,1
3,71,35,11,0,1,0,4,2,4,3,4,2,1,1
4,74,37,2,0,1,0,7,4,7,5,3,2,1,2
5,74,37,2,0,1,0,7,4,7,5,0,0,0,2
6,74,37,2,0,1,0,7,4,7,5,0,0,0,2
7,76,38,4,1,2,0,9,5,9,6,2,1,1,3
8,76,38,4,0,2,0,9,5,9,6,0,0,0,3
9,76,38,4,0,2,0,9,5,9,6,0,0,0,3
10,74,37,2,0,2,0,7,4,7,5,-2,-1,-1,2
11,71,35,11,0,2,0,4,2,4,3,-3,-2,-1,1
12,71,35,11,0,2,0,4,2,4,3,-3,-2,-1,1
13,71,35,11,1,3,0,4,2,4,3,0,0,0,1
14,71,35,11,0,3,0,4,2,4,3,0,0,0,1
15,74,37,2,0,3,0,7,4,7,5,3,2,1,2
16,74,37,2,0,3,0,7,4,7,5,0,0,0,2
17,72,36,0,1,4,0,5,3,5,4,-2,-1,-1,1
18,72,36,0,1,4,0,5,3,5,4,-2,-1,-1,1
19,72,36,0,1,4,0,5,3,5,4,-2,-1,-1,1
20,72,36,0,0,4,0,5,3,5,4,0,0,0,1
21,72,36,0,0,4,0,5,3,5,4,0,0,0,1
22,72,36,0,0,4,0,5,3,5,4,0,0,0,1
23,72,36,0,0,4,0,5,3,5,4,0,0,0,1
24,72,36,0,0,4,0,5,3,5,4,0,0,0,1
25,72,36,0,1,5,0,5,3,5,4,0,0,0,1
26,72,36,0,0,5,0,5,3,5,4,0,0,0,1
27,76,38,4,0,5,0,9,5,9,6,4,2,1,2
28,76,38,4,0,5,0,9,5,9,6,0,0,0,2
29,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,1
30,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,1
31,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,1
32,74,37,2,0,6,0,7,4,7,5,0,0,0,1
33,74,37,2,0,6,0,7,4,7,5,0,0,0,1
34,74,37,2,0,6,0,7,4,7,5,0,0,0,1
35,71,35,11,0,6,0,4,2,4,3,-3,-2,-1,0
36,71,35,11,0,6,0,4,2,4,3,-3,-2,-1,0
37,71,35,11,1,7,0,4,2,4,3,0,0,0,0
38,74,37,2,0,7,0,7,4,7,5,3,2,1,1
39,74,37,2,0,7,0,7,4,7,5,3,2,1,1
40,79,40,7,0,7,0,12,7,0,1,5,3,1,2
41,79,40,7,0,7,0,12,7,0,1,0,0,0,2
42,79,40,7,0,7,0,12,7,0,1,0,0,0,2
43,78,39,6,1,8,0,11,6,11,7,-1,-1,-1,1
44,76,38,4,0,8,0,9,5,9,6,-2,-1,-1,0
45,76,38,4,0,8,0,9,5,9,6,-2,-1,-1,0
46,72,36,0,0,8,0,5,3,5,4,-4,-2,-1,-1
47,69,34,9,0,8,0,2,1,2,2,-3,-2,-1,-2
48,69,34,9,0,8,0,2,1,2,2,-3,-2,-1,-2
49,69,34,9,1,9,0,2,1,2,2,0,0,0,-2
50,72,36,0,0,9,0,5,3,5,4,3,2,1,-1
51,74,37,2,0,9,0,7,4,7,5,2,1,1,0
52,78,39,6,0,9,0,11,6,11,7,4,2,1,1
53,76,38,4,0,9,0,9,5,9,6,-2,-1,-1,0
54,76,38,4,0,9,0,9,5,9,6,-2,-1,-1,0
55,74,37,2,1,10,0,7,4,7,5,-2,-1,-1,-1
56,72,36,0,0,10,0,5,3,5,4,-2,-1,-1,-2
57,72,36,0,0,10,0,5,3,5,4,-2,-1,-1,-2
