eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,1,1,0,0,0,0,1,0,0,0,0
1,69,34,9,0,1,0,2,1,2,2,2,1,1,1
2,69,34,9,0,1,0,2,1,2,2,2,1,1,1
3,71,35,11,0,1,0,4,2,4,3,2,1,1,2
4,72,36,0,0,1,0,5,3,5,4,1,1,1,3
5,69,34,9,0,1,0,2,1,2,2,-3,-2,-1,2
6,69,34,9,0,1,0,2,1,2,2,-3,-2,-1,2
7,69,34,9,0,1,0,2,1,2,2,-3,-2,-1,2
8,71,35,11,1,2,0,4,2,4,3,2,1,1,3
9,74,37,2,0,2,0,7,4,7,5,3,2,1,4
10,74,37,2,0,2,0,7,4,7,5,3,2,1,4
11,71,35,11,0,2,0,4,2,4,3,-3,-2,-1,3
12,71,35,11,0,2,0,4,2,4,3,-3,-2,-1,3
13,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,2
14,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,2
15,74,37,2,1,3,0,7,4,7,5,5,3,1,3
16,74,37,2,1,3,0,7,4,7,5,5,3,1,3
17,76,38,4,0,3,0,9,5,9,6,2,1,1,4
18,76,38,4,0,3,0,9,5,9,6,2,1,1,4
19,74,37,2,0,3,0,7,4,7,5,-2,-1,-1,3
20,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,2
21,72,36,0,0,3,0,5,3,5,4,0,0,0,2
22,72,36,0,0,3,0,5,3,5,4,0,0,0,2
23,71,35,11,1,4,0,4,2,4,3,-1,-1,-1,1
24,71,35,11,1,4,0,4,2,4,3,-1,-1,-1,1
25,74,37,2,0,4,0,7,4,7,5,3,2,1,2
26,76,38,4,0,4,0,9,5,9,6,2,1,1,3
27,76,38,4,0,4,0,9,5,9,6,0,0,0,3
28,74,37,2,0,4,0,7,4,7,5,-2,-1,-1,2
29,74,37,2,1,5,0,7,4,7,5,0,0,0,2
30,74,37,2,1,5,0,7,4,7,5,0,0,0,2
31,74,37,2,1,5,0,7,4,7,5,0,0,0,2
32,74,37,2,1,5,0,7,4,7,5,0,0,0,2
33,74,37,2,0,5,0,7,4,7,5,0,0,0,2
34,76,38,4,0,5,0,9,5,9,6,2,1,1,3
35,78,39,6,0,5,0,11,6,11,7,2,1,1,4
36,79,40,7,0,5,0,12,7,0,1,1,1,1,5
37,79,40,7,0,5,0,12,7,0,1,0,0,0,5
38,79,40,7,0,5,0,12,7,0,1,0,0,0,5
39,78,39,6,1,6,0,11,6,11,7,-1,-1,-1,4
40,78,39,6,1,6,0,11,6,11,7,-1,-1,-1,4
41,76,38,4,0,6,0,9,5,9,6,-2,-1,-1,3
42,79,40,7,0,6,0,12,7,0,1,3,2,1,4
43,78,39,6,0,6,0,11,6,11,7,-1,-1,-1,3
44,76,38,4,0,6,0,9,5,9,6,-2,-1,-1,2
45,74,37,2,0,6,0,7,4,7,5,-2,-1,-1,1
46,74,37,2,0,6,0,7,4,7,5,-2,-1,-1,1
47,74,37,2,1,7,0,7,4,7,5,0,0,0,1
48,74,37,2,1,7,0,7,4,7,5,0,0,0,1
49,74,37,2,0,7,0,7,4,7,5,0,0,0,1
50,74,37,2,0,7,0,7,4,7,5,0,0,0,1
51,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,0
52,71,35,11,0,7,0,4,2,4,3,-1,-1,-1,-1
53,71,35,11,0,7,0,4,2,4,3,0,0,0,-1
54,71,35,11,0,7,0,4,2,4,3,0,0,0,-1
55,71,35,11,0,7,0,4,2,4,3,0,0,0,-1
56,72,36,0,1,8,0,5,3,5,4,1,1,1,0
57,74,37,2,0,8,0,7,4,7,5,2,1,1,1
58,76,38,4,0,8,0,9,5,9,6,2,1,1,2
59,76,38,4,0,8,0,9,5,9,6,0,0,0,2
60,74,37,2,0,8,0,7,4,7,5,-2,-1,-1,1
61,74,37,2,1,9,0,7,4,7,5,0,0,0,1
62,74,37,2,1,9,0,7,4,7,5,0,0,0,1
63,74,37,2,1,9,0,7,4,7,5,0,0,0,1
64,74,37,2,1,9,0,7,4,7,5,0,0,0,1
65,74,37,2,0,9,0,7,4,7,5,0,0,0,1
66,74,37,2,0,9,0,7,4,7,5,0,0,0,1
67,72,36,0,0,9,0,5,3,5,4,-2,-1,-1,0
68,71,35,11,0,9,0,4,2,4,3,-1,-1,-1,-1
69,71,35,11,0,9,0,4,2,4,3,0,0,0,-1
70,71,35,11,0,9,0,4,2,4,3,0,0,0,-1
71,71,35,11,0,9,0,4,2,4,3,0,0,0,-1
72,69,34,9,1,10,0,2,1,2,2,-2,-1,-1,-2
73,72,36,0,0,10,0,5,3,5,4,3,2,1,-1
74,71,35,11,0,10,0,4,2,4,3,-1,-1,-1,-2
75,69,34,9,0,10,0,2,1,2,2,-2,-1,-1,-3
