eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0,0,0,0,0,0,1,0,0,0,0
1,69,34,9,0,0,0,2,1,2,2,2,1,1,1
2,71,35,11,1,1,0,4,2,4,3,2,1,1,2
3,69,34,9,0,1,0,2,1,2,2,-2,-1,-1,1
4,69,34,9,0,1,0,2,1,2,2,-2,-1,-1,1
5,71,35,11,0,1,0,4,2,4,3,2,1,1,2
6,71,35,11,0,1,0,4,2,4,3,2,1,1,2
7,72,36,0,0,1,0,5,3,5,4,1,1,1,3
8,74,37,2,1,2,0,7,4,7,5,2,1,1,4
9,79,40,7,0,2,0,12,7,0,1,5,3,1,5
10,79,40,7,0,2,0,12,7,0,1,5,3,1,5
11,74,37,2,0,2,0,7,4,7,5,-5,-3,-1,4
12,74,37,2,0,2,0,7,4,7,5,-5,-3,-1,4
13,74,37,2,1,3,0,7,4,7,5,0,0,0,4
14,74,37,2,1,3,0,7,4,7,5,0,0,0,4
15,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,3
16,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,3
17,71,35,11,0,3,0,4,2,4,3,-1,-1,-1,2
18,71,35,11,0,3,0,4,2,4,3,-1,-1,-1,2
19,71,35,11,1,4,0,4,2,4,3,0,0,0,2
20,71,35,11,1,4,0,4,2,4,3,0,0,0,2
21,69,34,9,0,4,0,2,1,2,2,-2,-1,-1,1
22,69,34,9,0,4,0,2,1,2,2,-2,-1,-1,1
23,67,33,7,0,4,0,0,0,0,1,-2,-1,-1,0
24,67,33,7,0,4,0,0,0,0,1,-2,-1,-1,0
25,69,34,9,0,4,0,2,1,2,2,2,1,1,1
26,71,35,11,1,5,0,4,2,4,3,2,1,1,2
27,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,1
28,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,1
29,71,35,11,0,5,0,4,2,4,3,2,1,1,2
30,71,35,11,0,5,0,4,2,4,3,2,1,1,2
31,72,36,0,0,5,0,5,3,5,4,1,1,1,3
32,74,37,2,1,6,0,7,4,7,5,2,1,1,4
33,79,40,7,0,6,0,12,7,0,1,5,3,1,5
34,79,40,7,0,6,0,12,7,0,1,5,3,1,5
35,74,37,2,0,6,0,7,4,7,5,-5,-3,-1,4
36,74,37,2,0,6,0,7,4,7,5,-5,-3,-1,4
37,76,38,4,0,6,0,9,5,9,6,2,1,1,5
38,74,37,2,1,7,0,7,4,7,5,-2,-1,-1,4
39,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,3
40,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,3
41,71,35,11,0,7,0,4,2,4,3,-1,-1,-1,2
42,71,35,11,0,7,0,4,2,4,3,-1,-1,-1,2
43,71,35,11,1,8,0,4,2,4,3,0,0,0,2
