eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,66,32,6,0,0,0,4,2,4,3,0,0,0,0
1,62,30,2,1,1,0,0,0,0,1,-4,-2,-1,-1
2,62,30,2,1,1,0,0,0,0,1,-4,-2,-1,-1
3,66,32,6,0,1,0,4,2,4,3,4,2,1,0
4,66,32,6,0,1,0,4,2,4,3,4,2,1,0
5,69,34,9,0,1,0,7,4,7,5,3,2,1,1
6,69,34,9,0,1,0,7,4,7,5,3,2,1,1
7,74,37,2,1,2,0,12,7,0,1,5,3,1,2
8,74,37,2,1,2,0,12,7,0,1,5,3,1,2
9,69,34,9,0,2,0,7,4,7,5,-5,-3,-1,1
10,69,34,9,0,2,0,7,4,7,5,-5,-3,-1,1
11,69,34,9,0,2,0,7,4,7,5,-5,-3,-1,1
12,69,34,9,0,2,0,7,4,7,5,-5,-3,-1,1
13,69,34,9,1,3,0,7,4,7,5,0,0,0,1
14,69,34,9,1,3,0,7,4,7,5,0,0,0,1
15,67,33,7,0,3,0,5,3,5,4,-2,-1,-1,0
16,67,33,7,0,3,0,5,3,5,4,-2,-1,-1,0
17,66,32,6,0,3,0,4,2,4,3,-1,-1,-1,-1
18,66,32,6,0,3,0,4,2,4,3,-1,-1,-1,-1
19,66,32,6,1,4,0,4,2,4,3,0,0,0,-1
20,66,32,6,1,4,0,4,2,4,3,0,0,0,-1
21,64,31,4,0,4,0,2,1,2,2,-2,-1,-1,-2
22,64,31,4,0,4,0,2,1,2,2,-2,-1,-1,-2
23,66,32,6,0,4,0,4,2,4,3,2,1,1,-1
24,66,32,6,0,4,0,4,2,4,3,2,1,1,-1
25,64,31,4,0,4,0,2,1,2,2,-2,-1,-1,-2
26,62,30,2,1,5,0,0,0,0,1,-2,-1,-1,-3
27,66,32,6,0,5,0,4,2,4,3,4,2,1,-2
28,66,32,6,0,5,0,4,2,4,3,4,2,1,-2
29,69,34,9,0,5,0,7,4,7,5,3,2,1,-1
30,69,34,9,0,5,0,7,4,7,5,3,2,1,-1
31,74,37,2,1,6,0,12,7,0,1,5,3,1,0
32,74,37,2,1,6,0,12,7,0,1,5,3,1,0
33,69,34,9,0,6,0,7,4,7,5,-5,-3,-1,-1
34,69,34,9,0,6,0,7,4,7,5,-5,-3,-1,-1
35,69,34,9,0,6,0,7,4,7,5,-5,-3,-1,-1
36,69,34,9,0,6,0,7,4,7,5,-5,-3,-1,-1
37,71,35,11,0,6,0,9,5,9,6,2,1,1,0
38,69,34,9,1,7,0,7,4,7,5,-2,-1,-1,-1
39,67,33,7,0,7,0,5,3,5,4,-2,-1,-1,-2
40,67,33,7,0,7,0,5,3,5,4,-2,-1,-1,-2
41,66,32,6,0,7,0,4,2,4,3,-1,-1,-1,-3
42,66,32,6,0,7,0,4,2,4,3,-1,-1,-1,-3
43,69,34,9,1,8,0,7,4,7,5,3,2,1,-2
44,69,34,9,1,8,0,7,4,7,5,3,2,1,-2
45,64,31,4,0,8,0,2,1,2,2,-5,-3,-1,-3
46,64,31,4,0,8,0,2,1,2,2,-5,-3,-1,-3
47,69,34,9,0,8,0,7,4,7,5,5,3,1,-2
48,69,34,9,0,8,0,7,4,7,5,5,3,1,-2
49,71,35,11,1,9,0,9,5,9,6,2,1,1,-1
50,71,35,11,1,9,0,9,5,9,6,2,1,1,-1
51,71,35,11,0,9,0,9,5,9,6,0,0,0,-1
52,71,35,11,0,9,0,9,5,9,6,0,0,0,-1
53,69,34,9,0,9,0,7,4,7,5,-2,-1,-1,-2
54,69,34,9,0,9,0,7,4,7,5,-2,-1,-1,-2
55,71,35,11,1,10,0,9,5,9,6,2,1,1,-1
56,71,35,11,1,10,0,9,5,9,6,2,1,1,-1
57,71,35,11,0,10,0,9,5,9,6,0,0,0,-1
58,71,35,11,0,10,0,9,5,9,6,0,0,0,-1
59,69,34,9,0,10,0,7,4,7,5,-2,-1,-1,-2
60,69,34,9,0,10,0,7,4,7,5,-2,-1,-1,-2
61,71,35,11,1,11,0,9,5,9,6,2,1,1,-1
62,71,35,11,1,11,0,9,5,9,6,2,1,1,-1
63,73,36,1,0,11,0,11,6,11,7,2,1,1,0
64,73,36,1,0,11,0,11,6,11,7,2,1,1,0
65,76,38,4,0,11,0,14,8,2,2,3,2,1,1
66,76,38,4,0,11,0,14,8,2,2,3,2,1,1
67,74,37,2,1,12,0,12,7,0,1,-2,-1,-1,0
68,74,37,2,1,12,0,12,7,0,1,-2,-1,-1,0
69,69,34,9,0,12,0,7,4,7,5,-5,-3,-1,-1
70,69,34,9,0,12,0,7,4,7,5,-5,-3,-1,-1
71,69,34,9,0,12,0,7,4,7,5,-5,-3,-1,-1
72,69,34,9,0,12,0,7,4,7,5,-5,-3,-1,-1
73,74,37,2,1,13,0,12,7,0,1,5,3,1,0
74,74,37,2,1,13,0,12,7,0,1,5,3,1,0
75,73,36,1,0,13,0,11,6,11,7,-1,-1,-1,-1
76,73,36,1,0,13,0,11,6,11,7,-1,-1,-1,-1
77,71,35,11,0,13,0,9,5,9,6,-2,-1,-1,-2
78,71,35,11,0,13,0,9,5,9,6,-2,-1,-1,-2
79,69,34,9,1,14,0,7,4,7,5,-2,-1,-1,-3
80,69,34,9,1,14,0,7,4,7,5,-2,-1,-1,-3
81,66,32,6,0,14,0,4,2,4,3,-3,-2,-1,-4
82,66,32,6,0,14,0,4,2,4,3,-3,-2,-1,-4
83,66,32,6,0,14,0,4,2,4,3,0,0,0,-4
84,66,32,6,0,14,0,4,2,4,3,0,0,0,-4
