eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,0,0,0,0,0,0,1,5,3,1,1
2,67,33,7,0,0,0,0,0,0,1,5,3,1,1
3,69,34,9,0,0,0,2,1,2,2,2,1,1,2
4,69,34,9,0,0,0,2,1,2,2,2,1,1,2
5,69,34,9,0,0,0,2,1,2,2,0,0,0,2
6,71,35,11,1,1,0,4,2,4,3,2,1,1,3
7,62,30,2,0,1,0,-5,-3,7,5,-9,-5,-1,2
8,62,30,2,0,1,0,-5,-3,7,5,-9,-5,-1,2
9,62,30,2,0,1,0,-5,-3,7,5,-9,-5,-1,2
10,62,30,2,0,1,0,-5,-3,7,5,-9,-5,-1,2
11,62,30,2,0,1,0,-5,-3,7,5,-9,-5,-1,2
12,62,30,2,0,1,0,-5,-3,7,5,-9,-5,-1,2
13,67,33,7,0,1,0,0,0,0,1,5,3,1,3
14,67,33,7,0,1,0,0,0,0,1,5,3,1,3
15,69,34,9,0,1,0,2,1,2,2,2,1,1,4
16,69,34,9,0,1,0,2,1,2,2,2,1,1,4
17,71,35,11,1,2,0,4,2,4,3,2,1,1,5
18,71,35,11,1,2,0,4,2,4,3,2,1,1,5
19,71,35,11,0,2,0,4,2,4,3,0,0,0,5
20,71,35,11,0,2,0,4,2,4,3,0,0,0,5
21,71,35,11,0,2,0,4,2,4,3,0,0,0,5
22,71,35,11,0,2,0,4,2,4,3,0,0,0,5
23,71,35,11,0,2,0,4,2,4,3,0,0,0,5
24,71,35,11,0,2,0,4,2,4,3,0,0,0,5
25,71,35,11,0,2,0,4,2,4,3,0,0,0,5
26,71,35,11,0,2,0,4,2,4,3,0,0,0,5
27,71,35,11,0,2,0,4,2,4,3,0,0,0,5
28,71,35,11,0,2,0,4,2,4,3,0,0,0,5
29,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,4
30,67,33,7,1,3,0,0,0,0,1,-2,-1,-1,3
31,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,2
32,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,2
33,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,2
34,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,2
35,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,2
36,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,2
37,67,33,7,0,3,0,0,0,0,1,5,3,1,3
38,67,33,7,0,3,0,0,0,0,1,5,3,1,3
39,69,34,9,0,3,0,2,1,2,2,2,1,1,4
40,69,34,9,0,3,0,2,1,2,2,2,1,1,4
41,71,35,11,1,4,0,4,2,4,3,2,1,1,5
42,71,35,11,1,4,0,4,2,4,3,2,1,1,5
43,71,35,11,0,4,0,4,2,4,3,0,0,0,5
44,71,35,11,0,4,0,4,2,4,3,0,0,0,5
45,71,35,11,0,4,0,4,2,4,3,0,0,0,5
46,71,35,11,0,4,0,4,2,4,3,0,0,0,5
47,71,35,11,0,4,0,4,2,4,3,0,0,0,5
48,71,35,11,0,4,0,4,2,4,3,0,0,0,5
49,71,35,11,0,4,0,4,2,4,3,0,0,0,5
50,71,35,11,0,4,0,4,2,4,3,0,0,0,5
51,71,35,11,0,4,0,4,2,4,3,0,0,0,5
52,71,35,11,0,4,0,4,2,4,3,0,0,0,5
53,69,34,9,0,4,0,2,1,2,2,-2,-1,-1,4
54,67,33,7,1,5,0,0,0,0,1,-2,-1,-1,3
55,71,35,11,0,5,0,4,2,4,3,4,2,1,4
56,71,35,11,0,5,0,4,2,4,3,4,2,1,4
57,74,37,2,0,5,0,7,4,7,5,3,2,1,5
58,74,37,2,0,5,0,7,4,7,5,3,2,1,5
59,72,36,0,0,5,0,5,3,5,4,-2,-1,-1,4
60,72,36,0,0,5,0,5,3,5,4,-2,-1,-1,4
61,72,36,0,0,5,0,5,3,5,4,-2,-1,-1,4
62,72,36,0,0,5,0,5,3,5,4,-2,-1,-1,4
63,71,35,11,0,5,0,4,2,4,3,-1,-1,-1,3
64,71,35,11,0,5,0,4,2,4,3,-1,-1,-1,3
65,71,35,11,1,6,0,4,2,4,3,0,0,0,3
66,71,35,11,1,6,0,4,2,4,3,0,0,0,3
67,69,34,9,0,6,0,2,1,2,2,-2,-1,-1,2
68,69,34,9,0,6,0,2,1,2,2,-2,-1,-1,2
69,69,34,9,0,6,0,2,1,2,2,0,0,0,2
70,69,34,9,0,6,0,2,1,2,2,0,0,0,2
71,69,34,9,0,6,0,2,1,2,2,0,0,0,2
72,69,34,9,0,6,0,2,1,2,2,0,0,0,2
73,72,36,0,0,6,0,5,3,5,4,3,2,1,3
74,72,36,0,0,6,0,5,3,5,4,3,2,1,3
75,71,35,11,0,6,0,4,2,4,3,-1,-1,-1,2
76,71,35,11,0,6,0,4,2,4,3,-1,-1,-1,2
77,71,35,11,0,6,0,4,2,4,3,0,0,0,2
78,69,34,9,1,7,0,2,1,2,2,-2,-1,-1,1
79,67,33,7,0,7,0,0,0,0,1,-2,-1,-1,0
80,67,33,7,0,7,0,0,0,0,1,-2,-1,-1,0
81,67,33,7,0,7,0,0,0,0,1,-2,-1,-1,0
82,67,33,7,0,7,0,0,0,0,1,0,0,0,0
83,69,34,9,0,7,0,2,1,2,2,2,1,1,1
84,71,35,11,0,7,0,4,2,4,3,2,1,1,2
85,66,32,6,0,7,0,-1,-1,11,7,-5,-3,-1,1
86,66,32,6,0,7,0,-1,-1,11,7,-5,-3,-1,1
87,66,32,6,0,7,0,-1,-1,11,7,-5,-3,-1,1
88,66,32,6,0,7,0,-1,-1,11,7,0,0,0,1
89,69,34,9,0,7,0,2,1,2,2,3,2,1,2
90,69,34,9,1,8,0,2,1,2,2,0,0,0,2
91,67,33,7,0,8,0,0,0,0,1,-2,-1,-1,1
92,67,33,7,0,8,0,0,0,0,1,-2,-1,-1,1
93,67,33,7,0,8,0,0,0,0,1,0,0,0,1
