eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0,0,0,0,0,0,1,0,0,0,0
1,71,35,11,1,1,0,4,2,4,3,4,2,1,1
2,69,34,9,0,1,0,2,1,2,2,-2,-1,-1,0
3,69,34,9,0,1,0,2,1,2,2,-2,-1,-1,0
4,67,33,7,0,1,0,0,0,0,1,-2,-1,-1,-1
5,67,33,7,0,1,0,0,0,0,1,0,0,0,-1
6,67,33,7,0,1,0,0,0,0,1,0,0,0,-1
7,72,36,0,1,2,0,5,3,5,4,5,3,1,0
8,76,38,4,0,2,0,9,5,9,6,4,2,1,1
9,72,36,0,0,2,0,5,3,5,4,-4,-2,-1,0
10,71,35,11,0,2,0,4,2,4,3,-1,-1,-1,-1
11,74,37,2,0,2,0,7,4,7,5,3,2,1,0
12,74,37,2,0,2,0,7,4,7,5,3,2,1,0
13,74,37,2,1,3,0,7,4,7,5,0,0,0,0
14,71,35,11,0,3,0,4,2,4,3,-3,-2,-1,-1
15,74,37,2,0,3,0,7,4,7,5,3,2,1,0
16,74,37,2,0,3,0,7,4,7,5,0,0,0,0
17,71,35,11,0,3,0,4,2,4,3,-3,-2,-1,-1
18,74,37,2,0,3,0,7,4,7,5,3,2,1,0
19,72,36,0,1,4,0,5,3,5,4,-2,-1,-1,-1
20,71,35,11,0,4,0,4,2,4,3,-1,-1,-1,-2
21,69,34,9,0,4,0,2,1,2,2,-2,-1,-1,-3
22,67,33,7,0,4,0,0,0,0,1,-2,-1,-1,-4
23,74,37,2,0,4,0,7,4,7,5,7,4,1,-3
24,74,37,2,0,4,0,7,4,7,5,7,4,1,-3
25,74,37,2,1,5,0,7,4,7,5,0,0,0,-3
26,71,35,11,0,5,0,4,2,4,3,-3,-2,-1,-4
27,72,36,0,0,5,0,5,3,5,4,1,1,1,-3
28,74,37,2,0,5,0,7,4,7,5,2,1,1,-2
29,76,38,4,0,5,0,9,5,9,6,2,1,1,-1
30,78,39,6,0,5,0,11,6,11,7,2,1,1,0
31,74,37,2,1,6,0,7,4,7,5,-4,-2,-1,-1
32,71,35,11,0,6,0,4,2,4,3,-3,-2,-1,-2
33,71,35,11,0,6,0,4,2,4,3,-3,-2,-1,-2
34,67,33,7,0,6,0,0,0,0,1,-4,-2,-1,-3
35,67,33,7,0,6,0,0,0,0,1,0,0,0,-3
36,67,33,7,0,6,0,0,0,0,1,0,0,0,-3
37,76,38,4,1,7,0,9,5,9,6,9,5,1,-2
38,76,38,4,0,7,0,9,5,9,6,0,0,0,-2
39,76,38,4,0,7,0,9,5,9,6,0,0,0,-2
40,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,-3
41,76,38,4,0,7,0,9,5,9,6,2,1,1,-2
42,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,-3
43,69,34,9,1,8,0,2,1,2,2,-5,-3,-1,-4
44,69,34,9,0,8,0,2,1,2,2,0,0,0,-4
45,69,34,9,0,8,0,2,1,2,2,0,0,0,-4
46,69,34,9,0,8,0,2,1,2,2,0,0,0,-4
47,74,37,2,0,8,0,7,4,7,5,5,3,1,-3
48,74,37,2,0,8,0,7,4,7,5,5,3,1,-3
49,74,37,2,1,9,0,7,4,7,5,0,0,0,-3
50,76,38,4,0,9,0,9,5,9,6,2,1,1,-2
51,74,37,2,0,9,0,7,4,7,5,-2,-1,-1,-3
52,71,35,11,0,9,0,4,2,4,3,-3,-2,-1,-4
53,69,34,9,0,9,0,2,1,2,2,-2,-1,-1,-5
54,67,33,7,0,9,0,0,0,0,1,-2,-1,-1,-6
55,72,36,0,1,10,0,5,3,5,4,5,3,1,-5
56,71,35,11,0,10,0,4,2,4,3,-1,-1,-1,-6
57,71,35,11,0,10,0,4,2,4,3,-1,-1,-1,-6
58,69,34,9,0,10,0,2,1,2,2,-2,-1,-1,-7
59,72,36,0,0,10,0,5,3,5,4,3,2,1,-6
60,72,36,0,0,10,0,5,3,5,4,3,2,1,-6
61,71,35,11,1,11,0,4,2,4,3,-1,-1,-1,-7
62,74,37,2,0,11,0,7,4,7,5,3,2,1,-6
63,71,35,11,0,11,0,4,2,4,3,-3,-2,-1,-7
64,69,34,9,0,11,0,2,1,2,2,-2,-1,-1,-8
65,67,33,7,0,11,0,0,0,0,1,-2,-1,-1,-9
66,69,34,9,0,11,0,2,1,2,2,2,1,1,-8
67,67,33,7,1,12,0,0,0,0,1,-2,-1,-1,-9
68,67,33,7,0,12,0,0,0,0,1,0,0,0,-9
69,67,33,7,0,12,0,0,0,0,1,0,0,0,-9
70,67,33,7,0,12,0,0,0,0,1,0,0,0,-9
71,74,37,2,0,12,0,7,4,7,5,7,4,1,-8
72,74,37,2,0,12,0,7,4,7,5,7,4,1,-8
73,74,37,2,1,13,0,7,4,7,5,0,0,0,-8
74,76,38,4,0,13,0,9,5,9,6,2,1,1,-7
75,74,37,2,0,13,0,7,4,7,5,-2,-1,-1,-8
76,71,35,11,0,13,0,4,2,4,3,-3,-2,-1,-9
77,69,34,9,0,13,0,2,1,2,2,-2,-1,-1,-10
78,67,33,7,0,13,0,0,0,0,1,-2,-1,-1,-11
79,72,36,0,1,14,0,5,3,5,4,5,3,1,-10
80,71,35,11,0,14,0,4,2,4,3,-1,-1,-1,-11
81,71,35,11,0,14,0,4,2,4,3,-1,-1,-1,-11
82,69,34,9,0,14,0,2,1,2,2,-2,-1,-1,-12
83,72,36,0,0,14,0,5,3,5,4,3,2,1,-11
84,72,36,0,0,14,0,5,3,5,4,3,2,1,-11
85,71,35,11,1,15,0,4,2,4,3,-1,-1,-1,-12
86,74,37,2,0,15,0,7,4,7,5,3,2,1,-11
87,71,35,11,0,15,0,4,2,4,3,-3,-2,-1,-12
88,69,34,9,0,15,0,2,1,2,2,-2,-1,-1,-13
89,67,33,7,0,15,0,0,0,0,1,-2,-1,-1,-14
90,69,34,9,0,15,0,2,1,2,2,2,1,1,-13
91,67,33,7,1,16,0,0,0,0,1,-2,-1,-1,-14
92,67,33,7,0,16,0,0,0,0,1,0,0,0,-14
93,67,33,7,0,16,0,0,0,0,1,0,0,0,-14
