eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,71,35,11,0,0,0,4,2,4,3,0,0,0,0
1,71,35,11,1,1,0,4,2,4,3,0,0,0,0
2,67,33,7,0,1,0,0,0,0,1,-4,-2,-1,-1
3,67,33,7,0,1,0,0,0,0,1,-4,-2,-1,-1
4,71,35,11,0,1,0,4,2,4,3,4,2,1,0
5,74,37,2,0,1,0,7,4,7,5,3,2,1,1
6,69,34,9,0,1,0,2,1,2,2,-5,-3,-1,0
7,69,34,9,0,1,0,2,1,2,2,-5,-3,-1,0
8,69,34,9,0,1,0,2,1,2,2,0,0,0,0
9,71,35,11,1,2,0,4,2,4,3,2,1,1,1
10,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,0
11,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,0
12,67,33,7,0,2,0,0,0,0,1,-2,-1,-1,-1
13,67,33,7,0,2,0,0,0,0,1,-2,-1,-1,-1
14,67,33,7,0,2,0,0,0,0,1,0,0,0,-1
15,67,33,7,0,2,0,0,0,0,1,0,0,0,-1
16,79,40,7,0,2,0,12,7,0,1,12,7,1,0
17,79,40,7,1,3,0,12,7,0,1,0,0,0,0
18,79,40,7,0,3,0,12,7,0,1,0,0,0,0
19,79,40,7,0,3,0,12,7,0,1,0,0,0,0
20,79,40,7,0,3,0,12,7,0,1,0,0,0,0
21,81,41,9,0,3,0,14,8,2,2,2,1,1,1
22,79,40,7,0,3,0,12,7,0,1,-2,-1,-1,0
23,79,40,7,0,3,0,12,7,0,1,-2,-1,-1,0
24,79,40,7,0,3,0,12,7,0,1,0,0,0,0
25,78,39,6,1,4,0,11,6,11,7,-1,-1,-1,-1
26,76,38,4,0,4,0,9,5,9,6,-2,-1,-1,-2
27,76,38,4,0,4,0,9,5,9,6,-2,-1,-1,-2
28,76,38,4,0,4,0,9,5,9,6,0,0,0,-2
29,74,37,2,0,4,0,7,4,7,5,-2,-1,-1,-3
30,74,37,2,0,4,0,7,4,7,5,0,0,0,-3
31,74,37,2,0,4,0,7,4,7,5,0,0,0,-3
32,79,40,7,0,4,0,12,7,0,1,5,3,1,-2
33,79,40,7,1,5,0,12,7,0,1,0,0,0,-2
34,74,37,2,0,5,0,7,4,7,5,-5,-3,-1,-3
35,74,37,2,0,5,0,7,4,7,5,-5,-3,-1,-3
36,74,37,2,0,5,0,7,4,7,5,-5,-3,-1,-3
37,74,37,2,0,5,0,7,4,7,5,0,0,0,-3
38,79,40,7,0,5,0,12,7,0,1,5,3,1,-2
39,79,40,7,0,5,0,12,7,0,1,5,3,1,-2
40,76,38,4,0,5,0,9,5,9,6,-3,-2,-1,-3
41,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,-4
42,72,36,0,0,6,0,5,3,5,4,-2,-1,-1,-5
43,72,36,0,0,6,0,5,3,5,4,-2,-1,-1,-5
44,72,36,0,0,6,0,5,3,5,4,-2,-1,-1,-5
45,71,35,11,0,6,0,4,2,4,3,-1,-1,-1,-6
46,71,35,11,0,6,0,4,2,4,3,0,0,0,-6
47,71,35,11,0,6,0,4,2,4,3,0,0,0,-6
48,74,37,2,0,6,0,7,4,7,5,3,2,1,-5
49,72,36,0,1,7,0,5,3,5,4,-2,-1,-1,-6
50,71,35,11,0,7,0,4,2,4,3,-1,-1,-1,-7
51,72,36,0,0,7,0,5,3,5,4,1,1,1,-6
52,74,37,2,0,7,0,7,4,7,5,2,1,1,-5
53,76,38,4,0,7,0,9,5,9,6,2,1,1,-4
54,78,39,6,0,7,0,11,6,11,7,2,1,1,-3
55,79,40,7,0,7,0,12,7,0,1,1,1,1,-2
56,72,36,0,0,7,0,5,3,5,4,-7,-4,-1,-3
57,71,35,11,1,8,0,4,2,4,3,-1,-1,-1,-4
58,69,34,9,0,8,0,2,1,2,2,-2,-1,-1,-5
59,69,34,9,0,8,0,2,1,2,2,-2,-1,-1,-5
60,67,33,7,0,8,0,0,0,0,1,-2,-1,-1,-6
61,67,33,7,0,8,0,0,0,0,1,-2,-1,-1,-6
62,79,40,7,0,8,0,12,7,0,1,12,7,1,-5
63,79,40,7,0,8,0,12,7,0,1,12,7,1,-5
64,79,40,7,0,8,0,12,7,0,1,12,7,1,-5
65,79,40,7,1,9,0,12,7,0,1,0,0,0,-5
66,74,37,2,0,9,0,7,4,7,5,-5,-3,-1,-6
67,74,37,2,0,9,0,7,4,7,5,-5,-3,-1,-6
