eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0,0,0,0,0,0,1,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,0,0,0,0
2,67,33,7,1,1,0,0,0,0,1,0,0,0,0
3,71,35,11,0,1,0,4,2,4,3,4,2,1,1
4,71,35,11,0,1,0,4,2,4,3,4,2,1,1
5,69,34,9,0,1,0,2,1,2,2,-2,-1,-1,0
6,67,33,7,0,1,0,0,0,0,1,-2,-1,-1,-1
7,66,32,6,0,1,0,-1,-1,11,7,-1,-1,-1,-2
8,64,31,4,1,2,0,-3,-2,9,6,-2,-1,-1,-3
9,66,32,6,0,2,0,-1,-1,11,7,2,1,1,-2
10,66,32,6,0,2,0,-1,-1,11,7,2,1,1,-2
11,71,35,11,0,2,0,4,2,4,3,5,3,1,-1
12,71,35,11,0,2,0,4,2,4,3,5,3,1,-1
13,69,34,9,1,3,0,2,1,2,2,-2,-1,-1,-2
14,69,34,9,1,3,0,2,1,2,2,-2,-1,-1,-2
15,67,33,7,0,3,0,0,0,0,1,-2,-1,-1,-3
16,67,33,7,0,3,0,0,0,0,1,-2,-1,-1,-3
17,67,33,7,0,3,0,0,0,0,1,-2,-1,-1,-3
18,66,32,6,0,3,0,-1,-1,11,7,-1,-1,-1,-4
19,64,31,4,0,3,0,-3,-2,9,6,-2,-1,-1,-5
20,62,30,2,1,4,0,-5,-3,7,5,-2,-1,-1,-6
21,64,31,4,0,4,0,-3,-2,9,6,2,1,1,-5
22,64,31,4,0,4,0,-3,-2,9,6,2,1,1,-5
23,66,32,6,0,4,0,-1,-1,11,7,2,1,1,-4
24,66,32,6,0,4,0,-1,-1,11,7,2,1,1,-4
25,67,33,7,1,5,0,0,0,0,1,1,1,1,-3
26,67,33,7,1,5,0,0,0,0,1,1,1,1,-3
27,71,35,11,0,5,0,4,2,4,3,4,2,1,-2
28,71,35,11,0,5,0,4,2,4,3,4,2,1,-2
29,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,-3
30,67,33,7,0,5,0,0,0,0,1,-2,-1,-1,-4
31,66,32,6,0,5,0,-1,-1,11,7,-1,-1,-1,-5
32,64,31,4,1,6,0,-3,-2,9,6,-2,-1,-1,-6
33,66,32,6,0,6,0,-1,-1,11,7,2,1,1,-5
34,66,32,6,0,6,0,-1,-1,11,7,2,1,1,-5
35,71,35,11,0,6,0,4,2,4,3,5,3,1,-4
36,71,35,11,0,6,0,4,2,4,3,5,3,1,-4
37,69,34,9,1,7,0,2,1,2,2,-2,-1,-1,-5
38,69,34,9,1,7,0,2,1,2,2,-2,-1,-1,-5
39,67,33,7,0,7,0,0,0,0,1,-2,-1,-1,-6
40,67,33,7,0,7,0,0,0,0,1,-2,-1,-1,-6
41,67,33,7,0,7,0,0,0,0,1,-2,-1,-1,-6
42,66,32,6,0,7,0,-1,-1,11,7,-1,-1,-1,-7
43,64,31,4,0,7,0,-3,-2,9,6,-2,-1,-1,-8
44,62,30,2,1,8,0,-5,-3,7,5,-2,-1,-1,-9
45,62,30,2,0,8,0,-5,-3,7,5,0,0,0,-9
46,62,30,2,0,8,0,-5,-3,7,5,0,0,0,-9
47,62,30,2,0,8,0,-5,-3,7,5,0,0,0,-9
48,62,30,2,0,8,0,-5,-3,7,5,0,0,0,-9
49,62,30,2,0,8,0,-5,-3,7,5,0,0,0,-9
50,67,33,7,1,9,0,0,0,0,1,5,3,1,-8
51,71,35,11,0,9,0,4,2,4,3,4,2,1,-7
52,71,35,11,0,9,0,4,2,4,3,4,2,1,-7
53,71,35,11,0,9,0,4,2,4,3,0,0,0,-7
54,71,35,11,0,9,0,4,2,4,3,0,0,0,-7
55,71,35,11,0,9,0,4,2,4,3,0,0,0,-7
56,69,34,9,1,10,0,2,1,2,2,-2,-1,-1,-8
57,66,32,6,0,10,0,-1,-1,11,7,-3,-2,-1,-9
58,67,33,7,0,10,0,0,0,0,1,1,1,1,-8
59,69,34,9,0,10,0,2,1,2,2,2,1,1,-7
60,69,34,9,0,10,0,2,1,2,2,2,1,1,-7
61,69,34,9,0,10,0,2,1,2,2,0,0,0,-7
62,71,35,11,1,11,0,4,2,4,3,2,1,1,-6
63,74,37,2,0,11,0,7,4,7,5,3,2,1,-5
64,74,37,2,0,11,0,7,4,7,5,0,0,0,-5
65,71,35,11,0,11,0,4,2,4,3,-3,-2,-1,-6
66,71,35,11,0,11,0,4,2,4,3,-3,-2,-1,-6
67,69,34,9,1,12,0,2,1,2,2,-2,-1,-1,-7
68,69,34,9,1,12,0,2,1,2,2,-2,-1,-1,-7
69,72,36,0,0,12,0,5,3,5,4,3,2,1,-6
70,72,36,0,0,12,0,5,3,5,4,3,2,1,-6
71,71,35,11,0,12,0,4,2,4,3,-1,-1,-1,-7
72,71,35,11,0,12,0,4,2,4,3,-1,-1,-1,-7
73,69,34,9,0,12,0,2,1,2,2,-2,-1,-1,-8
74,67,33,7,1,13,0,0,0,0,1,-2,-1,-1,-9
75,62,30,2,0,13,0,-5,-3,7,5,-5,-3,-1,-10
76,62,30,2,0,13,0,-5,-3,7,5,-5,-3,-1,-10
77,62,30,2,0,13,0,-5,-3,7,5,-5,-3,-1,-10
78,62,30,2,0,13,0,-5,-3,7,5,-5,-3,-1,-10
79,62,30,2,0,13,0,-5,-3,7,5,0,0,0,-10
80,67,33,7,1,14,0,0,0,0,1,5,3,1,-9
81,71,35,11,0,14,0,4,2,4,3,4,2,1,-8
82,71,35,11,0,14,0,4,2,4,3,4,2,1,-8
83,71,35,11,0,14,0,4,2,4,3,0,0,0,-8
84,71,35,11,0,14,0,4,2,4,3,0,0,0,-8
85,71,35,11,0,14,0,4,2,4,3,0,0,0,-8
86,69,34,9,1,15,0,2,1,2,2,-2,-1,-1,-9
87,66,32,6,0,15,0,-1,-1,11,7,-3,-2,-1,-10
88,67,33,7,0,15,0,0,0,0,1,1,1,1,-9
89,69,34,9,0,15,0,2,1,2,2,2,1,1,-8
90,69,34,9,0,15,0,2,1,2,2,2,1,1,-8
91,69,34,9,0,15,0,2,1,2,2,0,0,0,-8
92,71,35,11,1,16,0,4,2,4,3,2,1,1,-7
93,74,37,2,0,16,0,7,4,7,5,3,2,1,-6
94,74,37,2,0,16,0,7,4,7,5,0,0,0,-6
95,71,35,11,0,16,0,4,2,4,3,-3,-2,-1,-7
96,71,35,11,0,16,0,4,2,4,3,-3,-2,-1,-7
97,69,34,9,1,17,0,2,1,2,2,-2,-1,-1,-8
98,69,34,9,1,17,0,2,1,2,2,-2,-1,-1,-8
99,72,36,0,0,17,0,5,3,5,4,3,2,1,-7
100,72,36,0,0,17,0,5,3,5,4,3,2,1,-7
101,71,35,11,0,17,0,4,2,4,3,-1,-1,-1,-8
102,71,35,11,0,17,0,4,2,4,3,-1,-1,-1,-8
103,69,34,9,0,17,0,2,1,2,2,-2,-1,-1,-9
