eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,69,34,9,0,0,0,2,1,2,2,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,-2,-1,-1,-1
2,67,33,7,0,1,0,0,0,0,1,0,0,0,-1
3,67,33,7,0,1,0,0,0,0,1,0,0,0,-1
4,67,33,7,0,1,0,0,0,0,1,0,0,0,-1
5,66,32,6,0,1,0,-1,-1,11,7,-1,-1,-1,-2
6,64,31,4,0,1,0,-3,-2,9,6,-2,-1,-1,-3
7,62,30,2,1,2,0,-5,-3,7,5,-2,-1,-1,-4
8,67,33,7,0,2,0,0,0,0,1,5,3,1,-3
9,67,33,7,0,2,0,0,0,0,1,5,3,1,-3
10,67,33,7,0,2,0,0,0,0,1,5,3,1,-3
11,67,33,7,0,2,0,0,0,0,1,0,0,0,-3
12,67,33,7,0,2,0,0,0,0,1,0,0,0,-3
13,69,34,9,1,3,0,2,1,2,2,2,1,1,-2
14,71,35,11,0,3,0,4,2,4,3,2,1,1,-1
15,69,34,9,0,3,0,2,1,2,2,-2,-1,-1,-2
16,69,34,9,0,3,0,2,1,2,2,0,0,0,-2
17,71,35,11,0,3,0,4,2,4,3,2,1,1,-1
18,69,34,9,0,3,0,2,1,2,2,-2,-1,-1,-2
19,67,33,7,1,4,0,0,0,0,1,-2,-1,-1,-3
20,67,33,7,0,4,0,0,0,0,1,0,0,0,-3
21,67,33,7,0,4,0,0,0,0,1,0,0,0,-3
22,67,33,7,0,4,0,0,0,0,1,0,0,0,-3
23,66,32,6,0,4,0,-1,-1,11,7,-1,-1,-1,-4
24,64,31,4,0,4,0,-3,-2,9,6,-2,-1,-1,-5
25,62,30,2,1,5,0,-5,-3,7,5,-2,-1,-1,-6
26,67,33,7,0,5,0,0,0,0,1,5,3,1,-5
27,67,33,7,0,5,0,0,0,0,1,5,3,1,-5
28,67,33,7,0,5,0,0,0,0,1,5,3,1,-5
29,67,33,7,0,5,0,0,0,0,1,0,0,0,-5
30,67,33,7,0,5,0,0,0,0,1,0,0,0,-5
31,69,34,9,1,6,0,2,1,2,2,2,1,1,-4
32,71,35,11,0,6,0,4,2,4,3,2,1,1,-3
33,69,34,9,0,6,0,2,1,2,2,-2,-1,-1,-4
34,69,34,9,0,6,0,2,1,2,2,0,0,0,-4
35,71,35,11,0,6,0,4,2,4,3,2,1,1,-3
36,69,34,9,0,6,0,2,1,2,2,-2,-1,-1,-4
37,69,34,9,1,7,0,2,1,2,2,0,0,0,-4
38,71,35,11,0,7,0,4,2,4,3,2,1,1,-3
39,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,-4
40,69,34,9,0,7,0,2,1,2,2,0,0,0,-4
41,71,35,11,0,7,0,4,2,4,3,2,1,1,-3
42,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,-4
43,64,31,4,1,8,0,-3,-2,9,6,-5,-3,-1,-5
44,64,31,4,0,8,0,-3,-2,9,6,0,0,0,-5
45,64,31,4,0,8,0,-3,-2,9,6,0,0,0,-5
46,64,31,4,0,8,0,-3,-2,9,6,0,0,0,-5
47,66,32,6,0,8,0,-1,-1,11,7,2,1,1,-4
48,69,34,9,0,8,0,2,1,2,2,3,2,1,-3
49,67,33,7,1,9,0,0,0,0,1,-2,-1,-1,-4
50,67,33,7,0,9,0,0,0,0,1,0,0,0,-4
51,67,33,7,0,9,0,0,0,0,1,0,0,0,-4
52,67,33,7,0,9,0,0,0,0,1,0,0,0,-4
53,66,32,6,0,9,0,-1,-1,11,7,-1,-1,-1,-5
54,64,31,4,0,9,0,-3,-2,9,6,-2,-1,-1,-6
55,62,30,2,1,10,0,-5,-3,7,5,-2,-1,-1,-7
56,67,33,7,0,10,0,0,0,0,1,5,3,1,-6
57,67,33,7,0,10,0,0,0,0,1,5,3,1,-6
58,67,33,7,0,10,0,0,0,0,1,5,3,1,-6
59,67,33,7,0,10,0,0,0,0,1,0,0,0,-6
60,67,33,7,0,10,0,0,0,0,1,0,0,0,-6
61,69,34,9,1,11,0,2,1,2,2,2,1,1,-5
62,71,35,11,0,11,0,4,2,4,3,2,1,1,-4
63,69,34,9,0,11,0,2,1,2,2,-2,-1,-1,-5
