eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0,0,0,7,4,7,5,0,0,0,0
1,79,40,7,1,1,0,12,7,0,1,5,3,1,1
2,74,37,2,0,1,0,7,4,7,5,-5,-3,-1,0
3,74,37,2,0,1,0,7,4,7,5,-5,-3,-1,0
4,72,36,0,0,1,0,5,3,5,4,-2,-1,-1,-1
5,71,35,11,0,1,0,4,2,4,3,-1,-1,-1,-2
6,71,35,11,0,1,0,4,2,4,3,-1,-1,-1,-2
7,69,34,9,1,2,0,2,1,2,2,-2,-1,-1,-3
8,69,34,9,0,2,0,2,1,2,2,0,0,0,-3
9,69,34,9,0,2,0,2,1,2,2,0,0,0,-3
10,69,34,9,0,2,0,2,1,2,2,0,0,0,-3
11,78,39,6,0,2,0,11,6,11,7,9,5,1,-2
12,78,39,6,0,2,0,11,6,11,7,9,5,1,-2
13,81,41,9,1,3,0,14,8,2,2,3,2,1,-1
14,81,41,9,0,3,0,14,8,2,2,0,0,0,-1
15,79,40,7,0,3,0,12,7,0,1,-2,-1,-1,-2
16,74,37,2,0,3,0,7,4,7,5,-5,-3,-1,-3
17,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,-4
18,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,-4
19,71,35,11,1,4,0,4,2,4,3,-1,-1,-1,-5
20,71,35,11,0,4,0,4,2,4,3,0,0,0,-5
21,71,35,11,0,4,0,4,2,4,3,0,0,0,-5
22,71,35,11,0,4,0,4,2,4,3,0,0,0,-5
23,74,37,2,0,4,0,7,4,7,5,3,2,1,-4
24,74,37,2,0,4,0,7,4,7,5,3,2,1,-4
25,78,39,6,1,5,0,11,6,11,7,4,2,1,-3
26,83,42,11,0,5,0,16,9,4,3,5,3,1,-2
27,83,42,11,0,5,0,16,9,4,3,5,3,1,-2
28,81,41,9,0,5,0,14,8,2,2,-2,-1,-1,-3
29,79,40,7,0,5,0,12,7,0,1,-2,-1,-1,-4
30,79,40,7,0,5,0,12,7,0,1,-2,-1,-1,-4
31,76,38,4,1,6,0,9,5,9,6,-3,-2,-1,-5
32,76,38,4,0,6,0,9,5,9,6,0,0,0,-5
33,76,38,4,0,6,0,9,5,9,6,0,0,0,-5
34,76,38,4,0,6,0,9,5,9,6,0,0,0,-5
35,76,38,4,0,6,0,9,5,9,6,0,0,0,-5
36,76,38,4,0,6,0,9,5,9,6,0,0,0,-5
37,74,37,2,1,7,0,7,4,7,5,-2,-1,-1,-6
38,78,39,6,0,7,0,11,6,11,7,4,2,1,-5
39,78,39,6,0,7,0,11,6,11,7,4,2,1,-5
40,81,41,9,0,7,0,14,8,2,2,3,2,1,-4
41,83,42,11,0,7,0,16,9,4,3,2,1,1,-3
42,83,42,11,0,7,0,16,9,4,3,2,1,1,-3
43,79,40,7,1,8,0,12,7,0,1,-4,-2,-1,-4
44,79,40,7,0,8,0,12,7,0,1,0,0,0,-4
45,79,40,7,0,8,0,12,7,0,1,0,0,0,-4
46,79,40,7,0,8,0,12,7,0,1,0,0,0,-4
47,74,37,2,0,8,0,7,4,7,5,-5,-3,-1,-5
48,74,37,2,0,8,0,7,4,7,5,-5,-3,-1,-5
49,79,40,7,1,9,0,12,7,0,1,5,3,1,-4
50,79,40,7,0,9,0,12,7,0,1,0,0,0,-4
51,79,40,7,0,9,0,12,7,0,1,0,0,0,-4
52,79,40,7,0,9,0,12,7,0,1,0,0,0,-4
53,78,39,6,0,9,0,11,6,11,7,-1,-1,-1,-5
54,76,38,4,0,9,0,9,5,9,6,-2,-1,-1,-6
55,74,37,2,1,10,0,7,4,7,5,-2,-1,-1,-7
56,78,39,6,0,10,0,11,6,11,7,4,2,1,-6
57,78,39,6,0,10,0,11,6,11,7,0,0,0,-6
58,78,39,6,0,10,0,11,6,11,7,0,0,0,-6
59,78,39,6,0,10,0,11,6,11,7,0,0,0,-6
60,78,39,6,0,10,0,11,6,11,7,0,0,0,-6
61,76,38,4,1,11,0,9,5,9,6,-2,-1,-1,-7
62,78,39,6,0,11,0,11,6,11,7,2,1,1,-6
63,78,39,6,0,11,0,11,6,11,7,2,1,1,-6
64,79,40,7,0,11,0,12,7,0,1,1,1,1,-5
65,78,39,6,0,11,0,11,6,11,7,-1,-1,-1,-6
66,76,38,4,0,11,0,9,5,9,6,-2,-1,-1,-7
67,76,38,4,1,12,0,9,5,9,6,0,0,0,-7
68,74,37,2,0,12,0,7,4,7,5,-2,-1,-1,-8
69,74,37,2,0,12,0,7,4,7,5,-2,-1,-1,-8
70,74,37,2,0,12,0,7,4,7,5,0,0,0,-8
71,74,37,2,0,12,0,7,4,7,5,0,0,0,-8
72,74,37,2,0,12,0,7,4,7,5,0,0,0,-8
73,79,40,7,1,13,0,12,7,0,1,5,3,1,-7
74,74,37,2,0,13,0,7,4,7,5,-5,-3,-1,-8
75,74,37,2,0,13,0,7,4,7,5,-5,-3,-1,-8
76,72,36,0,0,13,0,5,3,5,4,-2,-1,-1,-9
77,71,35,11,0,13,0,4,2,4,3,-1,-1,-1,-10
78,71,35,11,0,13,0,4,2,4,3,-1,-1,-1,-10
79,69,34,9,1,14,0,2,1,2,2,-2,-1,-1,-11
80,69,34,9,0,14,0,2,1,2,2,0,0,0,-11
81,69,34,9,0,14,0,2,1,2,2,0,0,0,-11
82,69,34,9,0,14,0,2,1,2,2,0,0,0,-11
83,78,39,6,0,14,0,11,6,11,7,9,5,1,-10
84,78,39,6,0,14,0,11,6,11,7,9,5,1,-10
85,81,41,9,1,15,0,14,8,2,2,3,2,1,-9
86,78,39,6,0,15,0,11,6,11,7,-3,-2,-1,-10
87,78,39,6,0,15,0,11,6,11,7,-3,-2,-1,-10
88,74,37,2,0,15,0,7,4,7,5,-4,-2,-1,-11
89,72,36,0,0,15,0,5,3,5,4,-2,-1,-1,-12
90,72,36,0,0,15,0,5,3,5,4,-2,-1,-1,-12
91,71,35,11,1,16,0,4,2,4,3,-1,-1,-1,-13
92,71,35,11,0,16,0,4,2,4,3,0,0,0,-13
93,71,35,11,0,16,0,4,2,4,3,0,0,0,-13
94,71,35,11,0,16,0,4,2,4,3,0,0,0,-13
95,74,37,2,0,16,0,7,4,7,5,3,2,1,-12
96,74,37,2,0,16,0,7,4,7,5,3,2,1,-12
97,79,40,7,1,17,0,12,7,0,1,5,3,1,-11
98,83,42,11,0,17,0,16,9,4,3,4,2,1,-10
99,83,42,11,0,17,0,16,9,4,3,4,2,1,-10
100,81,41,9,0,17,0,14,8,2,2,-2,-1,-1,-11
101,79,40,7,0,17,0,12,7,0,1,-2,-1,-1,-12
102,79,40,7,0,17,0,12,7,0,1,-2,-1,-1,-12
103,76,38,4,1,18,0,9,5,9,6,-3,-2,-1,-13
104,76,38,4,0,18,0,9,5,9,6,0,0,0,-13
105,76,38,4,0,18,0,9,5,9,6,0,0,0,-13
106,76,38,4,0,18,0,9,5,9,6,0,0,0,-13
107,76,38,4,0,18,0,9,5,9,6,0,0,0,-13
108,76,38,4,0,18,0,9,5,9,6,0,0,0,-13
109,74,37,2,1,19,0,7,4,7,5,-2,-1,-1,-14
110,78,39,6,0,19,0,11,6,11,7,4,2,1,-13
111,78,39,6,0,19,0,11,6,11,7,4,2,1,-13
112,81,41,9,0,19,0,14,8,2,2,3,2,1,-12
113,83,42,11,0,19,0,16,9,4,3,2,1,1,-11
114,83,42,11,0,19,0,16,9,4,3,2,1,1,-11
115,79,40,7,1,20,0,12,7,0,1,-4,-2,-1,-12
116,79,40,7,0,20,0,12,7,0,1,0,0,0,-12
