eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,0,0,0,0,0,0,1,5,3,1,1
2,69,34,9,0,0,0,2,1,2,2,2,1,1,2
3,71,35,11,1,1,0,4,2,4,3,2,1,1,3
4,74,37,2,0,1,0,7,4,7,5,3,2,1,4
5,74,37,2,0,1,0,7,4,7,5,3,2,1,4
6,72,36,0,0,1,0,5,3,5,4,-2,-1,-1,3
7,71,35,11,0,1,0,4,2,4,3,-1,-1,-1,2
8,69,34,9,1,2,0,2,1,2,2,-2,-1,-1,1
9,62,30,2,0,2,0,-5,-3,7,5,-7,-4,-1,0
10,62,30,2,0,2,0,-5,-3,7,5,-7,-4,-1,0
11,62,30,2,0,2,0,-5,-3,7,5,-7,-4,-1,0
12,67,33,7,0,2,0,0,0,0,1,5,3,1,1
13,69,34,9,0,2,0,2,1,2,2,2,1,1,2
14,71,35,11,1,3,0,4,2,4,3,2,1,1,3
15,74,37,2,0,3,0,7,4,7,5,3,2,1,4
16,74,37,2,0,3,0,7,4,7,5,3,2,1,4
17,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,3
18,71,35,11,0,3,0,4,2,4,3,-1,-1,-1,2
19,69,34,9,1,4,0,2,1,2,2,-2,-1,-1,1
20,74,37,2,0,4,0,7,4,7,5,5,3,1,2
21,74,37,2,0,4,0,7,4,7,5,5,3,1,2
22,74,37,2,0,4,0,7,4,7,5,5,3,1,2
23,74,37,2,1,5,0,7,4,7,5,0,0,0,2
24,76,38,4,0,5,0,9,5,9,6,2,1,1,3
25,76,38,4,0,5,0,9,5,9,6,2,1,1,3
26,74,37,2,0,5,0,7,4,7,5,-2,-1,-1,2
27,76,38,4,0,5,0,9,5,9,6,2,1,1,3
28,76,38,4,0,5,0,9,5,9,6,2,1,1,3
29,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,2
30,72,36,0,0,6,0,5,3,5,4,-2,-1,-1,1
31,71,35,11,0,6,0,4,2,4,3,-1,-1,-1,0
32,69,34,9,0,6,0,2,1,2,2,-2,-1,-1,-1
33,64,31,4,0,6,0,-3,-2,9,6,-5,-3,-1,-2
34,72,36,0,1,7,0,5,3,5,4,8,5,1,-1
35,72,36,0,1,7,0,5,3,5,4,8,5,1,-1
36,71,35,11,0,7,0,4,2,4,3,-1,-1,-1,-2
37,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,-3
38,67,33,7,0,7,0,0,0,0,1,-2,-1,-1,-4
39,69,34,9,0,7,0,2,1,2,2,2,1,1,-3
40,71,35,11,0,7,0,4,2,4,3,2,1,1,-2
41,69,34,9,1,8,0,2,1,2,2,-2,-1,-1,-3
42,67,33,7,0,8,0,0,0,0,1,-2,-1,-1,-4
43,66,32,6,0,8,0,-1,-1,11,7,-1,-1,-1,-5
44,69,34,9,0,8,0,2,1,2,2,5,3,1,-5
