eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,1,1,0,7,4,7,5,0,0,0,0
1,74,37,2,0,1,0,7,4,7,5,0,0,0,0
2,76,38,4,0,1,0,9,5,9,6,2,1,1,1
3,74,37,2,0,1,0,7,4,7,5,-2,-1,-1,0
4,74,37,2,0,1,0,7,4,7,5,0,0,0,0
5,76,38,4,1,2,0,9,5,9,6,2,1,1,1
6,74,37,2,0,2,0,7,4,7,5,-2,-1,-1,0
7,74,37,2,0,2,0,7,4,7,5,0,0,0,0
8,76,38,4,0,2,0,9,5,9,6,2,1,1,1
9,74,37,2,0,2,0,7,4,7,5,-2,-1,-1,0
10,74,37,2,0,2,0,7,4,7,5,0,0,0,0
11,67,33,7,1,3,0,0,0,0,1,-7,-4,-1,-1
12,71,35,11,0,3,0,4,2,4,3,4,2,1,0
13,71,35,11,0,3,0,4,2,4,3,4,2,1,0
14,76,38,4,0,3,0,9,5,9,6,5,3,1,1
15,76,38,4,0,3,0,9,5,9,6,0,0,0,1
16,76,38,4,0,3,0,9,5,9,6,0,0,0,1
17,74,37,2,1,4,0,7,4,7,5,-2,-1,-1,0
18,72,36,0,0,4,0,5,3,5,4,-2,-1,-1,-1
19,72,36,0,0,4,0,5,3,5,4,-2,-1,-1,-1
20,71,35,11,0,4,0,4,2,4,3,-1,-1,-1,-2
21,74,37,2,1,5,0,7,4,7,5,3,2,1,-1
22,74,37,2,1,5,0,7,4,7,5,3,2,1,-1
23,74,37,2,1,5,0,7,4,7,5,3,2,1,-1
24,74,37,2,0,5,0,7,4,7,5,0,0,0,-1
25,74,37,2,0,5,0,7,4,7,5,0,0,0,-1
26,79,40,7,0,5,0,12,7,0,1,5,3,1,0
27,79,40,7,0,5,0,12,7,0,1,0,0,0,0
28,81,41,9,1,6,0,14,8,2,2,2,1,1,1
29,81,41,9,0,6,0,14,8,2,2,0,0,0,1
30,81,41,9,0,6,0,14,8,2,2,0,0,0,1
31,83,42,11,0,6,0,16,9,4,3,2,1,1,2
32,81,41,9,0,6,0,14,8,2,2,-2,-1,-1,1
33,79,40,7,0,6,0,12,7,0,1,-2,-1,-1,0
34,79,40,7,1,7,0,12,7,0,1,0,0,0,0
35,78,39,6,0,7,0,11,6,11,7,-1,-1,-1,-1
36,76,38,4,0,7,0,9,5,9,6,-2,-1,-1,-2
37,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,-3
38,83,42,11,0,7,0,16,9,4,3,9,5,1,-2
39,83,42,11,0,7,0,16,9,4,3,9,5,1,-2
40,81,41,9,1,8,0,14,8,2,2,-2,-1,-1,-3
41,76,38,4,0,8,0,9,5,9,6,-5,-3,-1,-4
42,78,39,6,0,8,0,11,6,11,7,2,1,1,-3
