eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0,0,0,0,0,0,1,0,0,0,0
1,71,35,11,0,0,0,4,2,4,3,4,2,1,1
2,74,37,2,1,1,0,7,4,7,5,3,2,1,2
3,74,37,2,0,1,0,7,4,7,5,0,0,0,2
4,74,37,2,0,1,0,7,4,7,5,0,0,0,2
5,74,37,2,0,1,0,7,4,7,5,0,0,0,2
6,72,36,0,0,1,0,5,3,5,4,-2,-1,-1,1
7,71,35,11,0,1,0,4,2,4,3,-1,-1,-1,0
8,72,36,0,0,1,0,5,3,5,4,1,1,1,1
9,74,37,2,0,1,0,7,4,7,5,2,1,1,2
10,71,35,11,1,2,0,4,2,4,3,-3,-2,-1,1
11,71,35,11,0,2,0,4,2,4,3,0,0,0,1
12,71,35,11,0,2,0,4,2,4,3,0,0,0,1
13,71,35,11,0,2,0,4,2,4,3,0,0,0,1
14,71,35,11,0,2,0,4,2,4,3,0,0,0,1
15,74,37,2,0,2,0,7,4,7,5,3,2,1,2
16,76,38,4,0,2,0,9,5,9,6,2,1,1,3
17,74,37,2,0,2,0,7,4,7,5,-2,-1,-1,2
18,69,34,9,1,3,0,2,1,2,2,-5,-3,-1,1
19,74,37,2,0,3,0,7,4,7,5,5,3,1,2
20,74,37,2,0,3,0,7,4,7,5,5,3,1,2
21,74,37,2,0,3,0,7,4,7,5,0,0,0,2
22,74,37,2,0,3,0,7,4,7,5,0,0,0,2
23,76,38,4,0,3,0,9,5,9,6,2,1,1,3
24,76,38,4,0,3,0,9,5,9,6,2,1,1,3
25,74,37,2,0,3,0,7,4,7,5,-2,-1,-1,2
26,71,35,11,1,4,0,4,2,4,3,-3,-2,-1,1
27,69,34,9,0,4,0,2,1,2,2,-2,-1,-1,0
28,67,33,7,0,4,0,0,0,0,1,-2,-1,-1,-1
29,71,35,11,0,4,0,4,2,4,3,4,2,1,0
30,71,35,11,0,4,0,4,2,4,3,4,2,1,0
31,71,35,11,0,4,0,4,2,4,3,4,2,1,0
32,71,35,11,0,4,0,4,2,4,3,0,0,0,0
33,71,35,11,0,4,0,4,2,4,3,0,0,0,0
34,69,34,9,1,5,0,2,1,2,2,-2,-1,-1,-1
35,74,37,2,0,5,0,7,4,7,5,5,3,1,0
36,74,37,2,0,5,0,7,4,7,5,5,3,1,0
37,78,39,6,0,5,0,11,6,11,7,4,2,1,1
38,78,39,6,0,5,0,11,6,11,7,4,2,1,1
39,76,38,4,0,5,0,9,5,9,6,-2,-1,-1,0
40,76,38,4,0,5,0,9,5,9,6,-2,-1,-1,0
41,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,-1
42,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,-1
43,74,37,2,0,6,0,7,4,7,5,0,0,0,-1
44,74,37,2,0,6,0,7,4,7,5,0,0,0,-1
45,74,37,2,0,6,0,7,4,7,5,0,0,0,-1
46,74,37,2,0,6,0,7,4,7,5,0,0,0,-1
47,72,36,0,0,6,0,5,3,5,4,-2,-1,-1,-2
48,72,36,0,0,6,0,5,3,5,4,-2,-1,-1,-2
49,71,35,11,0,6,0,4,2,4,3,-1,-1,-1,-3
50,71,35,11,1,7,0,4,2,4,3,0,0,0,-3
51,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,-4
52,72,36,0,0,7,0,5,3,5,4,3,2,1,-3
53,69,34,9,0,7,0,2,1,2,2,-3,-2,-1,-4
54,67,33,7,0,7,0,0,0,0,1,-2,-1,-1,-5
55,69,34,9,0,7,0,2,1,2,2,2,1,1,-4
56,69,34,9,0,7,0,2,1,2,2,2,1,1,-4
57,71,35,11,1,8,0,4,2,4,3,2,1,1,-3
58,71,35,11,1,8,0,4,2,4,3,2,1,1,-3
59,74,37,2,0,8,0,7,4,7,5,3,2,1,-2
60,74,37,2,0,8,0,7,4,7,5,3,2,1,-2
61,74,37,2,0,8,0,7,4,7,5,3,2,1,-2
62,74,37,2,0,8,0,7,4,7,5,3,2,1,-2
63,76,38,4,0,8,0,9,5,9,6,2,1,1,-1
64,76,38,4,0,8,0,9,5,9,6,2,1,1,-1
65,79,40,7,0,8,0,12,7,0,1,3,2,1,0
66,78,39,6,1,9,0,11,6,11,7,-1,-1,-1,-1
67,76,38,4,0,9,0,9,5,9,6,-2,-1,-1,-2
68,74,37,2,0,9,0,7,4,7,5,-2,-1,-1,-3
69,72,36,0,0,9,0,5,3,5,4,-2,-1,-1,-4
70,71,35,11,0,9,0,4,2,4,3,-1,-1,-1,-5
71,69,34,9,0,9,0,2,1,2,2,-2,-1,-1,-6
72,69,34,9,0,9,0,2,1,2,2,-2,-1,-1,-6
73,67,33,7,1,10,0,0,0,0,1,-2,-1,-1,-7
