eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0,0,0,0,0,0,1,0,0,0,0
1,71,35,11,0,0,0,4,2,4,3,4,2,1,1
2,74,37,2,1,1,0,7,4,7,5,3,2,1,2
3,74,37,2,0,1,0,7,4,7,5,0,0,0,2
4,74,37,2,0,1,0,7,4,7,5,0,0,0,2
5,74,37,2,0,1,0,7,4,7,5,0,0,0,2
6,71,35,11,0,1,0,4,2,4,3,-3,-2,-1,1
7,71,35,11,0,1,0,4,2,4,3,0,0,0,1
8,71,35,11,0,1,0,4,2,4,3,0,0,0,1
9,72,36,0,0,1,0,5,3,5,4,1,1,1,2
10,71,35,11,1,2,0,4,2,4,3,-1,-1,-1,1
11,71,35,11,0,2,0,4,2,4,3,0,0,0,1
12,71,35,11,0,2,0,4,2,4,3,0,0,0,1
13,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,0
14,67,33,7,0,2,0,0,0,0,1,-2,-1,-1,-1
15,79,40,7,0,2,0,12,7,0,1,12,7,1,0
16,79,40,7,0,2,0,12,7,0,1,12,7,1,0
17,78,39,6,1,3,0,11,6,11,7,-1,-1,-1,-1
18,78,39,6,1,3,0,11,6,11,7,-1,-1,-1,-1
19,79,40,7,0,3,0,12,7,0,1,1,1,1,0
20,79,40,7,0,3,0,12,7,0,1,1,1,1,0
21,81,41,9,0,3,0,14,8,2,2,2,1,1,1
22,81,41,9,0,3,0,14,8,2,2,2,1,1,1
23,81,41,9,0,3,0,14,8,2,2,0,0,0,1
24,79,40,7,0,3,0,12,7,0,1,-2,-1,-1,0
25,79,40,7,0,3,0,12,7,0,1,0,0,0,0
26,78,39,6,1,4,0,11,6,11,7,-1,-1,-1,-1
27,76,38,4,0,4,0,9,5,9,6,-2,-1,-1,-2
28,76,38,4,0,4,0,9,5,9,6,-2,-1,-1,-2
29,74,37,2,0,4,0,7,4,7,5,-2,-1,-1,-3
30,74,37,2,0,4,0,7,4,7,5,-2,-1,-1,-3
31,74,37,2,0,4,0,7,4,7,5,0,0,0,-3
32,74,37,2,0,4,0,7,4,7,5,0,0,0,-3
33,79,40,7,1,5,0,12,7,0,1,5,3,1,-2
34,79,40,7,1,5,0,12,7,0,1,5,3,1,-2
35,78,39,6,0,5,0,11,6,11,7,-1,-1,-1,-3
36,78,39,6,0,5,0,11,6,11,7,-1,-1,-1,-3
37,78,39,6,0,5,0,11,6,11,7,-1,-1,-1,-3
38,79,40,7,0,5,0,12,7,0,1,1,1,1,-2
39,76,38,4,0,5,0,9,5,9,6,-3,-2,-1,-3
40,76,38,4,0,5,0,9,5,9,6,-3,-2,-1,-3
41,76,38,4,0,5,0,9,5,9,6,0,0,0,-3
42,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,-4
43,71,35,11,0,6,0,4,2,4,3,-3,-2,-1,-5
44,71,35,11,0,6,0,4,2,4,3,-3,-2,-1,-5
45,71,35,11,0,6,0,4,2,4,3,0,0,0,-5
46,71,35,11,0,6,0,4,2,4,3,0,0,0,-5
47,71,35,11,0,6,0,4,2,4,3,0,0,0,-5
48,71,35,11,0,6,0,4,2,4,3,0,0,0,-5
49,72,36,0,1,7,0,5,3,5,4,1,1,1,-4
50,72,36,0,1,7,0,5,3,5,4,1,1,1,-4
51,74,37,2,0,7,0,7,4,7,5,2,1,1,-3
52,74,37,2,0,7,0,7,4,7,5,2,1,1,-3
53,76,38,4,0,7,0,9,5,9,6,2,1,1,-2
54,76,38,4,0,7,0,9,5,9,6,2,1,1,-2
55,76,38,4,0,7,0,9,5,9,6,0,0,0,-2
56,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,-3
57,66,32,6,0,7,0,-1,-1,11,7,-8,-5,-1,-4
58,69,34,9,1,8,0,2,1,2,2,3,2,1,-3
59,67,33,7,0,8,0,0,0,0,1,-2,-1,-1,-4
