eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,71,35,11,0,0,0,4,2,4,3,0,0,0,0
1,69,34,9,0,0,0,2,1,2,2,-2,-1,-1,-1
2,67,33,7,1,1,0,0,0,0,1,-2,-1,-1,-2
3,69,34,9,0,1,0,2,1,2,2,2,1,1,-1
4,69,34,9,0,1,0,2,1,2,2,2,1,1,-1
5,67,33,7,0,1,0,0,0,0,1,-2,-1,-1,-2
6,66,32,6,0,1,0,-1,-1,11,7,-1,-1,-1,-3
7,64,31,4,0,1,0,-3,-2,9,6,-2,-1,-1,-4
8,62,30,2,1,2,0,-5,-3,7,5,-2,-1,-1,-5
9,64,31,4,0,2,0,-3,-2,9,6,2,1,1,-4
10,64,31,4,0,2,0,-3,-2,9,6,2,1,1,-4
11,66,32,6,0,2,0,-1,-1,11,7,2,1,1,-3
12,67,33,7,0,2,0,0,0,0,1,1,1,1,-2
13,67,33,7,0,2,0,0,0,0,1,1,1,1,-2
14,69,34,9,1,3,0,2,1,2,2,2,1,1,-1
15,69,34,9,0,3,0,2,1,2,2,0,0,0,-1
16,69,34,9,0,3,0,2,1,2,2,0,0,0,-1
17,69,34,9,0,3,0,2,1,2,2,0,0,0,-1
18,71,35,11,0,3,0,4,2,4,3,2,1,1,0
19,69,34,9,0,3,0,2,1,2,2,-2,-1,-1,-1
20,67,33,7,1,4,0,0,0,0,1,-2,-1,-1,-2
21,67,33,7,0,4,0,0,0,0,1,0,0,0,-2
22,67,33,7,0,4,0,0,0,0,1,0,0,0,-2
23,67,33,7,0,4,0,0,0,0,1,0,0,0,-2
24,66,32,6,0,4,0,-1,-1,11,7,-1,-1,-1,-3
25,64,31,4,0,4,0,-3,-2,9,6,-2,-1,-1,-4
26,62,30,2,1,5,0,-5,-3,7,5,-2,-1,-1,-5
27,64,31,4,0,5,0,-3,-2,9,6,2,1,1,-4
28,64,31,4,0,5,0,-3,-2,9,6,2,1,1,-4
29,66,32,6,0,5,0,-1,-1,11,7,2,1,1,-3
30,67,33,7,0,5,0,0,0,0,1,1,1,1,-2
31,67,33,7,0,5,0,0,0,0,1,1,1,1,-2
32,69,34,9,1,6,0,2,1,2,2,2,1,1,-1
33,69,34,9,0,6,0,2,1,2,2,0,0,0,-1
34,69,34,9,0,6,0,2,1,2,2,0,0,0,-1
35,69,34,9,0,6,0,2,1,2,2,0,0,0,-1
36,69,34,9,0,6,0,2,1,2,2,0,0,0,-1
37,69,34,9,0,6,0,2,1,2,2,0,0,0,-1
38,69,34,9,1,7,0,2,1,2,2,0,0,0,-1
39,68,33,8,0,7,0,1,0,1,1,-1,-1,-1,-2
40,69,34,9,0,7,0,2,1,2,2,1,1,1,-1
41,72,36,0,0,7,0,5,3,5,4,3,2,1,0
42,71,35,11,0,7,0,4,2,4,3,-1,-1,-1,-1
43,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,-2
44,64,31,4,1,8,0,-3,-2,9,6,-5,-3,-1,-3
45,64,31,4,0,8,0,-3,-2,9,6,0,0,0,-3
46,64,31,4,0,8,0,-3,-2,9,6,0,0,0,-3
47,64,31,4,0,8,0,-3,-2,9,6,0,0,0,-3
48,69,34,9,0,8,0,2,1,2,2,5,3,1,-2
49,69,34,9,0,8,0,2,1,2,2,0,0,0,-2
50,67,33,7,1,9,0,0,0,0,1,-2,-1,-1,-3
51,67,33,7,0,9,0,0,0,0,1,0,0,0,-3
52,67,33,7,0,9,0,0,0,0,1,0,0,0,-3
53,67,33,7,0,9,0,0,0,0,1,0,0,0,-3
54,66,32,6,0,9,0,-1,-1,11,7,-1,-1,-1,-4
55,64,31,4,0,9,0,-3,-2,9,6,-2,-1,-1,-5
56,62,30,2,1,10,0,-5,-3,7,5,-2,-1,-1,-6
57,72,36,0,0,10,0,5,3,5,4,10,6,1,-5
58,72,36,0,0,10,0,5,3,5,4,10,6,1,-5
59,72,36,0,0,10,0,5,3,5,4,10,6,1,-5
60,72,36,0,0,10,0,5,3,5,4,0,0,0,-5
61,72,36,0,0,10,0,5,3,5,4,0,0,0,-5
62,71,35,11,1,11,0,4,2,4,3,-1,-1,-1,-6
63,69,34,9,0,11,0,2,1,2,2,-2,-1,-1,-7
64,69,34,9,0,11,0,2,1,2,2,-2,-1,-1,-7
65,69,34,9,0,11,0,2,1,2,2,-2,-1,-1,-7
66,67,33,7,0,11,0,0,0,0,1,-2,-1,-1,-8
67,69,34,9,0,11,0,2,1,2,2,2,1,1,-7
