eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,0,0,0,1,0,0,0,0
1,66,32,6,0,0,0,4,2,4,3,4,2,1,1
2,69,34,9,1,1,0,7,4,7,5,3,2,1,2
3,74,37,2,0,1,0,12,7,0,1,5,3,1,3
4,74,37,2,0,1,0,12,7,0,1,5,3,1,3
5,73,36,1,0,1,0,11,6,11,7,-1,-1,-1,2
6,73,36,1,0,1,0,11,6,11,7,-1,-1,-1,2
7,71,35,11,0,1,0,9,5,9,6,-2,-1,-1,1
8,69,34,9,1,2,0,7,4,7,5,-2,-1,-1,0
9,74,37,2,0,2,0,12,7,0,1,5,3,1,1
10,74,37,2,0,2,0,12,7,0,1,5,3,1,1
11,69,34,9,0,2,0,7,4,7,5,-5,-3,-1,0
12,69,34,9,0,2,0,7,4,7,5,-5,-3,-1,0
13,71,35,11,0,2,0,9,5,9,6,2,1,1,1
14,73,36,1,1,3,0,11,6,11,7,2,1,1,2
15,71,35,11,0,3,0,9,5,9,6,-2,-1,-1,1
16,71,35,11,0,3,0,9,5,9,6,-2,-1,-1,1
17,71,35,11,0,3,0,9,5,9,6,-2,-1,-1,1
18,69,34,9,0,3,0,7,4,7,5,-2,-1,-1,0
19,67,33,7,0,3,0,5,3,5,4,-2,-1,-1,-1
20,66,32,6,1,4,0,4,2,4,3,-1,-1,-1,-2
21,66,32,6,0,4,0,4,2,4,3,0,0,0,-2
22,66,32,6,0,4,0,4,2,4,3,0,0,0,-2
23,69,34,9,0,4,0,7,4,7,5,3,2,1,-1
24,69,34,9,0,4,0,7,4,7,5,3,2,1,-1
25,69,34,9,0,4,0,7,4,7,5,0,0,0,-1
26,73,36,1,1,5,0,11,6,11,7,4,2,1,0
27,71,35,11,0,5,0,9,5,9,6,-2,-1,-1,-1
28,71,35,11,0,5,0,9,5,9,6,-2,-1,-1,-1
29,71,35,11,0,5,0,9,5,9,6,-2,-1,-1,-1
30,67,33,7,0,5,0,5,3,5,4,-4,-2,-1,-2
31,71,35,11,0,5,0,9,5,9,6,4,2,1,-1
32,71,35,11,1,6,0,9,5,9,6,0,0,0,-1
33,69,34,9,0,6,0,7,4,7,5,-2,-1,-1,-2
34,69,34,9,0,6,0,7,4,7,5,-2,-1,-1,-2
35,66,32,6,0,6,0,4,2,4,3,-3,-2,-1,-3
36,66,32,6,0,6,0,4,2,4,3,-3,-2,-1,-3
37,62,30,2,0,6,0,0,0,0,1,-4,-2,-1,-4
38,69,34,9,1,7,0,7,4,7,5,7,4,1,-3
39,67,33,7,0,7,0,5,3,5,4,-2,-1,-1,-4
40,67,33,7,0,7,0,5,3,5,4,-2,-1,-1,-4
41,67,33,7,0,7,0,5,3,5,4,-2,-1,-1,-4
42,66,32,6,0,7,0,4,2,4,3,-1,-1,-1,-5
43,64,31,4,0,7,0,2,1,2,2,-2,-1,-1,-6
44,62,30,2,1,8,0,0,0,0,1,-2,-1,-1,-7
45,62,30,2,0,8,0,0,0,0,1,0,0,0,-7
