eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,5,3,1,1
2,67,33,7,1,1,0,0,0,0,1,5,3,1,1
3,66,32,6,0,1,0,-1,-1,11,7,-1,-1,-1,0
4,66,32,6,0,1,0,-1,-1,11,7,-1,-1,-1,0
5,66,32,6,0,1,0,-1,-1,11,7,-1,-1,-1,0
6,66,32,6,0,1,0,-1,-1,11,7,-1,-1,-1,0
7,64,31,4,0,1,0,-3,-2,9,6,-2,-1,-1,-1
8,64,31,4,0,1,0,-3,-2,9,6,-2,-1,-1,-1
9,62,30,2,1,2,0,-5,-3,7,5,-2,-1,-1,-2
10,62,30,2,1,2,0,-5,-3,7,5,-2,-1,-1,-2
11,66,32,6,0,2,0,-1,-1,11,7,4,2,1,-1
12,66,32,6,0,2,0,-1,-1,11,7,4,2,1,-1
13,67,33,7,0,2,0,0,0,0,1,1,1,1,0
14,67,33,7,0,2,0,0,0,0,1,1,1,1,0
15,71,35,11,0,2,0,4,2,4,3,4,2,1,1
16,71,35,11,0,2,0,4,2,4,3,4,2,1,1
17,69,34,9,1,3,0,2,1,2,2,-2,-1,-1,0
18,69,34,9,1,3,0,2,1,2,2,-2,-1,-1,0
19,66,32,6,0,3,0,-1,-1,11,7,-3,-2,-1,-1
20,66,32,6,0,3,0,-1,-1,11,7,-3,-2,-1,-1
21,67,33,7,0,3,0,0,0,0,1,1,1,1,0
22,69,34,9,0,3,0,2,1,2,2,2,1,1,1
23,71,35,11,0,3,0,4,2,4,3,2,1,1,2
24,71,35,11,0,3,0,4,2,4,3,2,1,1,2
25,69,34,9,1,4,0,2,1,2,2,-2,-1,-1,1
26,69,34,9,1,4,0,2,1,2,2,-2,-1,-1,1
27,67,33,7,0,4,0,0,0,0,1,-2,-1,-1,0
28,67,33,7,0,4,0,0,0,0,1,-2,-1,-1,0
29,69,34,9,0,4,0,2,1,2,2,2,1,1,1
30,69,34,9,0,4,0,2,1,2,2,2,1,1,1
31,71,35,11,0,4,0,4,2,4,3,2,1,1,2
32,71,35,11,0,4,0,4,2,4,3,2,1,1,2
33,64,31,4,1,5,0,-3,-2,9,6,-7,-4,-1,1
34,64,31,4,1,5,0,-3,-2,9,6,-7,-4,-1,1
35,64,31,4,0,5,0,-3,-2,9,6,0,0,0,1
36,62,30,2,0,5,0,-5,-3,7,5,-2,-1,-1,0
37,64,31,4,0,5,0,-3,-2,9,6,2,1,1,1
38,62,30,2,0,5,0,-5,-3,7,5,-2,-1,-1,0
39,69,34,9,0,5,0,2,1,2,2,7,4,1,1
40,69,34,9,0,5,0,2,1,2,2,7,4,1,1
41,67,33,7,1,6,0,0,0,0,1,-2,-1,-1,0
42,67,33,7,1,6,0,0,0,0,1,-2,-1,-1,0
43,66,32,6,0,6,0,-1,-1,11,7,-1,-1,-1,-1
44,66,32,6,0,6,0,-1,-1,11,7,-1,-1,-1,-1
45,66,32,6,0,6,0,-1,-1,11,7,-1,-1,-1,-1
46,66,32,6,0,6,0,-1,-1,11,7,-1,-1,-1,-1
47,62,30,2,0,6,0,-5,-3,7,5,-4,-2,-1,-2
48,62,30,2,0,6,0,-5,-3,7,5,-4,-2,-1,-2
49,67,33,7,1,7,0,0,0,0,1,5,3,1,-1
