eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,1,1,0,7,4,7,5,0,0,0,0
1,71,35,11,0,1,0,4,2,4,3,-3,-2,-1,-1
2,71,35,11,0,1,0,4,2,4,3,-3,-2,-1,-1
3,74,37,2,0,1,0,7,4,7,5,3,2,1,0
4,79,40,7,0,1,0,12,7,0,1,5,3,1,1
5,81,41,9,0,1,0,14,8,2,2,2,1,1,2
6,81,41,9,0,1,0,14,8,2,2,2,1,1,2
7,79,40,7,1,2,0,12,7,0,1,-2,-1,-1,1
8,79,40,7,1,2,0,12,7,0,1,-2,-1,-1,1
9,78,39,6,0,2,0,11,6,11,7,-1,-1,-1,0
10,72,36,0,0,2,0,5,3,5,4,-6,-3,-1,-1
11,69,34,9,0,2,0,2,1,2,2,-3,-2,-1,-2
12,69,34,9,0,2,0,2,1,2,2,-3,-2,-1,-2
13,69,34,9,0,2,0,2,1,2,2,-3,-2,-1,-2
14,71,35,11,0,2,0,4,2,4,3,2,1,1,-1
15,72,36,0,0,2,0,5,3,5,4,1,1,1,0
16,78,39,6,1,3,0,11,6,11,7,6,3,1,1
17,76,38,4,0,3,0,9,5,9,6,-2,-1,-1,0
18,76,38,4,0,3,0,9,5,9,6,-2,-1,-1,0
19,76,38,4,0,3,0,9,5,9,6,-2,-1,-1,0
20,76,38,4,0,3,0,9,5,9,6,0,0,0,0
21,74,37,2,0,3,0,7,4,7,5,-2,-1,-1,-1
22,71,35,11,0,3,0,4,2,4,3,-3,-2,-1,-2
23,74,37,2,1,4,0,7,4,7,5,3,2,1,-1
24,74,37,2,1,4,0,7,4,7,5,3,2,1,-1
25,71,35,11,0,4,0,4,2,4,3,-3,-2,-1,-2
26,71,35,11,0,4,0,4,2,4,3,-3,-2,-1,-2
27,74,37,2,0,4,0,7,4,7,5,3,2,1,-1
28,79,40,7,0,4,0,12,7,0,1,5,3,1,0
29,83,42,11,0,4,0,16,9,4,3,4,2,1,1
30,83,42,11,0,4,0,16,9,4,3,4,2,1,1
31,81,41,9,1,5,0,14,8,2,2,-2,-1,-1,0
32,81,41,9,1,5,0,14,8,2,2,-2,-1,-1,0
33,79,40,7,0,5,0,12,7,0,1,-2,-1,-1,-1
34,76,38,4,0,5,0,9,5,9,6,-3,-2,-1,-2
35,78,39,6,0,5,0,11,6,11,7,2,1,1,-1
36,78,39,6,0,5,0,11,6,11,7,2,1,1,-1
37,78,39,6,0,5,0,11,6,11,7,2,1,1,-1
38,81,41,9,0,5,0,14,8,2,2,3,2,1,0
39,79,40,7,0,5,0,12,7,0,1,-2,-1,-1,-1
40,74,37,2,1,6,0,7,4,7,5,-5,-3,-1,-2
41,74,37,2,0,6,0,7,4,7,5,0,0,0,-2
42,76,38,4,0,6,0,9,5,9,6,2,1,1,-1
43,78,39,6,0,6,0,11,6,11,7,2,1,1,0
