eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0,0,0,7,4,7,5,0,0,0,0
1,74,37,2,1,1,0,7,4,7,5,0,0,0,0
2,74,37,2,1,1,0,7,4,7,5,0,0,0,0
3,74,37,2,0,1,0,7,4,7,5,0,0,0,0
4,74,37,2,0,1,0,7,4,7,5,0,0,0,0
5,74,37,2,0,1,0,7,4,7,5,0,0,0,0
6,76,38,4,0,1,0,9,5,9,6,2,1,1,1
7,74,37,2,0,1,0,7,4,7,5,-2,-1,-1,0
8,74,37,2,0,1,0,7,4,7,5,-2,-1,-1,0
9,67,33,7,1,2,0,0,0,0,1,-7,-4,-1,-1
10,67,33,7,1,2,0,0,0,0,1,-7,-4,-1,-1
11,69,34,9,0,2,0,2,1,2,2,2,1,1,0
12,69,34,9,0,2,0,2,1,2,2,2,1,1,0
13,69,34,9,0,2,0,2,1,2,2,2,1,1,0
14,69,34,9,0,2,0,2,1,2,2,2,1,1,0
15,71,35,11,0,2,0,4,2,4,3,2,1,1,1
16,71,35,11,0,2,0,4,2,4,3,2,1,1,1
17,72,36,0,1,3,0,5,3,5,4,1,1,1,2
18,72,36,0,1,3,0,5,3,5,4,1,1,1,2
19,74,37,2,0,3,0,7,4,7,5,2,1,1,3
20,74,37,2,0,3,0,7,4,7,5,2,1,1,3
21,76,38,4,0,3,0,9,5,9,6,2,1,1,4
22,76,38,4,0,3,0,9,5,9,6,2,1,1,4
23,76,38,4,0,3,0,9,5,9,6,0,0,0,4
24,76,38,4,0,3,0,9,5,9,6,0,0,0,4
25,76,38,4,0,3,0,9,5,9,6,0,0,0,4
26,74,37,2,1,4,0,7,4,7,5,-2,-1,-1,3
27,69,34,9,0,4,0,2,1,2,2,-5,-3,-1,2
28,69,34,9,0,4,0,2,1,2,2,-5,-3,-1,2
29,69,34,9,0,4,0,2,1,2,2,-5,-3,-1,2
30,69,34,9,0,4,0,2,1,2,2,-5,-3,-1,2
31,74,37,2,0,4,0,7,4,7,5,5,3,1,3
32,74,37,2,0,4,0,7,4,7,5,5,3,1,3
33,74,37,2,1,5,0,7,4,7,5,0,0,0,3
34,74,37,2,1,5,0,7,4,7,5,0,0,0,3
35,79,40,7,0,5,0,12,7,0,1,5,3,1,4
36,79,40,7,0,5,0,12,7,0,1,5,3,1,4
37,78,39,6,0,5,0,11,6,11,7,-1,-1,-1,3
38,78,39,6,0,5,0,11,6,11,7,-1,-1,-1,3
39,76,38,4,0,5,0,9,5,9,6,-2,-1,-1,2
40,76,38,4,0,5,0,9,5,9,6,-2,-1,-1,2
41,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,1
42,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,1
43,76,38,4,0,6,0,9,5,9,6,2,1,1,2
44,76,38,4,0,6,0,9,5,9,6,2,1,1,2
45,76,38,4,0,6,0,9,5,9,6,2,1,1,2
46,76,38,4,0,6,0,9,5,9,6,2,1,1,2
47,74,37,2,0,6,0,7,4,7,5,-2,-1,-1,1
48,74,37,2,0,6,0,7,4,7,5,-2,-1,-1,1
49,72,36,0,1,7,0,5,3,5,4,-2,-1,-1,0
50,72,36,0,1,7,0,5,3,5,4,-2,-1,-1,0
51,76,38,4,0,7,0,9,5,9,6,4,2,1,1
52,76,38,4,0,7,0,9,5,9,6,4,2,1,1
53,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,0
54,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,0
55,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,-1
56,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,-1
57,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,-1
58,72,36,0,1,8,0,5,3,5,4,0,0,0,-1
59,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,-2
60,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,-2
61,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,-2
62,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,-2
63,74,37,2,0,8,0,7,4,7,5,3,2,1,-1
64,74,37,2,0,8,0,7,4,7,5,3,2,1,-1
65,74,37,2,1,9,0,7,4,7,5,0,0,0,-1
66,74,37,2,1,9,0,7,4,7,5,0,0,0,-1
67,74,37,2,0,9,0,7,4,7,5,0,0,0,-1
68,74,37,2,0,9,0,7,4,7,5,0,0,0,-1
69,74,37,2,0,9,0,7,4,7,5,0,0,0,-1
70,76,38,4,0,9,0,9,5,9,6,2,1,1,0
71,74,37,2,0,9,0,7,4,7,5,-2,-1,-1,-1
72,74,37,2,0,9,0,7,4,7,5,-2,-1,-1,-1
73,67,33,7,1,10,0,0,0,0,1,-7,-4,-1,-2
74,67,33,7,1,10,0,0,0,0,1,-7,-4,-1,-2
75,69,34,9,0,10,0,2,1,2,2,2,1,1,-1
76,69,34,9,0,10,0,2,1,2,2,2,1,1,-1
77,69,34,9,0,10,0,2,1,2,2,2,1,1,-1
78,69,34,9,0,10,0,2,1,2,2,2,1,1,-1
79,71,35,11,0,10,0,4,2,4,3,2,1,1,0
80,71,35,11,0,10,0,4,2,4,3,2,1,1,0
81,72,36,0,1,11,0,5,3,5,4,1,1,1,1
82,72,36,0,1,11,0,5,3,5,4,1,1,1,1
83,74,37,2,0,11,0,7,4,7,5,2,1,1,2
84,74,37,2,0,11,0,7,4,7,5,2,1,1,2
85,76,38,4,0,11,0,9,5,9,6,2,1,1,3
86,76,38,4,0,11,0,9,5,9,6,2,1,1,3
87,76,38,4,0,11,0,9,5,9,6,0,0,0,3
88,76,38,4,0,11,0,9,5,9,6,0,0,0,3
89,76,38,4,0,11,0,9,5,9,6,0,0,0,3
90,76,38,4,0,11,0,9,5,9,6,0,0,0,3
91,74,37,2,1,12,0,7,4,7,5,-2,-1,-1,2
92,74,37,2,1,12,0,7,4,7,5,-2,-1,-1,2
93,74,37,2,1,12,0,7,4,7,5,-2,-1,-1,2
94,74,37,2,1,12,0,7,4,7,5,-2,-1,-1,2
95,74,37,2,0,12,0,7,4,7,5,0,0,0,2
96,74,37,2,0,12,0,7,4,7,5,0,0,0,2
97,74,37,2,0,12,0,7,4,7,5,0,0,0,2
98,74,37,2,0,12,0,7,4,7,5,0,0,0,2
99,74,37,2,1,13,0,7,4,7,5,0,0,0,2
100,74,37,2,1,13,0,7,4,7,5,0,0,0,2
101,74,37,2,1,13,0,7,4,7,5,0,0,0,2
102,74,37,2,1,13,0,7,4,7,5,0,0,0,2
103,78,39,6,0,13,0,11,6,11,7,4,2,1,3
104,78,39,6,0,13,0,11,6,11,7,4,2,1,3
105,76,38,4,0,13,0,9,5,9,6,-2,-1,-1,2
106,76,38,4,0,13,0,9,5,9,6,-2,-1,-1,2
107,74,37,2,0,13,0,7,4,7,5,-2,-1,-1,1
108,74,37,2,0,13,0,7,4,7,5,-2,-1,-1,1
109,72,36,0,1,14,0,5,3,5,4,-2,-1,-1,0
110,72,36,0,1,14,0,5,3,5,4,-2,-1,-1,0
111,71,35,11,0,14,0,4,2,4,3,-1,-1,-1,-1
112,71,35,11,0,14,0,4,2,4,3,-1,-1,-1,-1
113,71,35,11,0,14,0,4,2,4,3,0,0,0,-1
114,71,35,11,0,14,0,4,2,4,3,0,0,0,-1
115,69,34,9,0,14,0,2,1,2,2,-2,-1,-1,-2
116,69,34,9,0,14,0,2,1,2,2,-2,-1,-1,-2
117,72,36,0,0,14,0,5,3,5,4,3,2,1,-1
118,76,38,4,0,14,0,9,5,9,6,4,2,1,0
