eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0,0,0,0,0,0,1,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,0,0,0,0
2,67,33,7,1,1,0,0,0,0,1,0,0,0,0
3,71,35,11,0,1,0,4,2,4,3,4,2,1,1
4,71,35,11,0,1,0,4,2,4,3,4,2,1,1
5,74,37,2,0,1,0,7,4,7,5,3,2,1,2
6,74,37,2,0,1,0,7,4,7,5,3,2,1,2
7,71,35,11,0,1,0,4,2,4,3,-3,-2,-1,1
8,71,35,11,0,1,0,4,2,4,3,-3,-2,-1,1
9,69,34,9,1,2,0,2,1,2,2,-2,-1,-1,0
10,69,34,9,1,2,0,2,1,2,2,-2,-1,-1,0
11,66,32,6,0,2,0,-1,-1,11,7,-3,-2,-1,-1
12,66,32,6,0,2,0,-1,-1,11,7,-3,-2,-1,-1
13,64,31,4,0,2,0,-3,-2,9,6,-2,-1,-1,-2
14,62,30,2,0,2,0,-5,-3,7,5,-2,-1,-1,-3
15,67,33,7,1,3,0,0,0,0,1,5,3,1,-2
16,67,33,7,1,3,0,0,0,0,1,5,3,1,-2
17,67,33,7,1,3,0,0,0,0,1,5,3,1,-2
18,67,33,7,1,3,0,0,0,0,1,5,3,1,-2
19,69,34,9,0,3,0,2,1,2,2,2,1,1,-1
20,69,34,9,0,3,0,2,1,2,2,2,1,1,-1
21,69,34,9,0,3,0,2,1,2,2,2,1,1,-1
22,71,35,11,0,3,0,4,2,4,3,2,1,1,0
23,74,37,2,0,3,0,7,4,7,5,3,2,1,1
24,74,37,2,0,3,0,7,4,7,5,3,2,1,1
25,74,37,2,0,3,0,7,4,7,5,0,0,0,1
26,74,37,2,0,3,0,7,4,7,5,0,0,0,1
27,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,0
28,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,0
29,71,35,11,0,3,0,4,2,4,3,-1,-1,-1,-1
30,69,34,9,1,4,0,2,1,2,2,-2,-1,-1,-2
31,69,34,9,0,4,0,2,1,2,2,0,0,0,-2
32,69,34,9,0,4,0,2,1,2,2,0,0,0,-2
33,69,34,9,0,4,0,2,1,2,2,0,0,0,-2
34,69,34,9,0,4,0,2,1,2,2,0,0,0,-2
35,67,33,7,0,4,0,0,0,0,1,-2,-1,-1,-3
36,69,34,9,0,4,0,2,1,2,2,2,1,1,-2
37,71,35,11,0,4,0,4,2,4,3,2,1,1,-1
38,72,36,0,1,5,0,5,3,5,4,1,1,1,0
39,74,37,2,0,5,0,7,4,7,5,2,1,1,1
40,74,37,2,0,5,0,7,4,7,5,2,1,1,1
41,76,38,4,0,5,0,9,5,9,6,2,1,1,2
42,76,38,4,0,5,0,9,5,9,6,2,1,1,2
43,76,38,4,0,5,0,9,5,9,6,0,0,0,2
44,76,38,4,0,5,0,9,5,9,6,0,0,0,2
45,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,1
46,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,1
47,74,37,2,0,6,0,7,4,7,5,0,0,0,1
48,74,37,2,0,6,0,7,4,7,5,0,0,0,1
49,74,37,2,0,6,0,7,4,7,5,0,0,0,1
50,67,33,7,0,6,0,0,0,0,1,-7,-4,-1,0
51,69,34,9,0,6,0,2,1,2,2,2,1,1,1
52,69,34,9,0,6,0,2,1,2,2,2,1,1,1
53,71,35,11,0,6,0,4,2,4,3,2,1,1,2
54,72,36,0,0,6,0,5,3,5,4,1,1,1,3
55,74,37,2,0,6,0,7,4,7,5,2,1,1,4
56,74,37,2,0,6,0,7,4,7,5,2,1,1,4
57,72,36,0,0,6,0,5,3,5,4,-2,-1,-1,3
58,71,35,11,1,7,0,4,2,4,3,-1,-1,-1,2
59,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,1
60,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,1
61,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,1
62,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,1
63,67,33,7,1,8,0,0,0,0,1,-2,-1,-1,0
64,67,33,7,1,8,0,0,0,0,1,-2,-1,-1,0
65,67,33,7,1,8,0,0,0,0,1,-2,-1,-1,0
66,67,33,7,1,8,0,0,0,0,1,-2,-1,-1,0
67,67,33,7,0,8,0,0,0,0,1,0,0,0,0
68,67,33,7,0,8,0,0,0,0,1,0,0,0,0
69,67,33,7,0,8,0,0,0,0,1,0,0,0,0
70,67,33,7,0,8,0,0,0,0,1,0,0,0,0
71,67,33,7,0,8,0,0,0,0,1,0,0,0,0
72,69,34,9,0,8,0,2,1,2,2,2,1,1,1
73,71,35,11,0,8,0,4,2,4,3,2,1,1,2
74,72,36,0,1,9,0,5,3,5,4,1,1,1,3
75,74,37,2,0,9,0,7,4,7,5,2,1,1,4
76,74,37,2,0,9,0,7,4,7,5,2,1,1,4
77,76,38,4,0,9,0,9,5,9,6,2,1,1,5
78,76,38,4,0,9,0,9,5,9,6,2,1,1,5
79,76,38,4,0,9,0,9,5,9,6,0,0,0,5
80,76,38,4,0,9,0,9,5,9,6,0,0,0,5
81,74,37,2,1,10,0,7,4,7,5,-2,-1,-1,4
82,74,37,2,1,10,0,7,4,7,5,-2,-1,-1,4
83,74,37,2,0,10,0,7,4,7,5,0,0,0,4
84,74,37,2,0,10,0,7,4,7,5,0,0,0,4
85,74,37,2,0,10,0,7,4,7,5,0,0,0,4
86,67,33,7,0,10,0,0,0,0,1,-7,-4,-1,3
87,69,34,9,0,10,0,2,1,2,2,2,1,1,4
88,69,34,9,0,10,0,2,1,2,2,2,1,1,4
89,71,35,11,0,10,0,4,2,4,3,2,1,1,5
90,72,36,0,0,10,0,5,3,5,4,1,1,1,6
91,74,37,2,0,10,0,7,4,7,5,2,1,1,7
92,74,37,2,0,10,0,7,4,7,5,2,1,1,7
93,72,36,0,0,10,0,5,3,5,4,-2,-1,-1,6
94,71,35,11,1,11,0,4,2,4,3,-1,-1,-1,5
95,69,34,9,0,11,0,2,1,2,2,-2,-1,-1,4
96,69,34,9,0,11,0,2,1,2,2,-2,-1,-1,4
97,69,34,9,0,11,0,2,1,2,2,-2,-1,-1,4
98,69,34,9,0,11,0,2,1,2,2,-2,-1,-1,4
99,67,33,7,1,12,0,0,0,0,1,-2,-1,-1,3
100,67,33,7,1,12,0,0,0,0,1,-2,-1,-1,3
101,67,33,7,1,12,0,0,0,0,1,-2,-1,-1,3
