eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0,0,0,7,4,7,5,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,-7,-4,-1,-1
2,67,33,7,1,1,0,0,0,0,1,-7,-4,-1,-1
3,67,33,7,0,1,0,0,0,0,1,0,0,0,-1
4,71,35,11,0,1,0,4,2,4,3,4,2,1,0
5,71,35,11,0,1,0,4,2,4,3,0,0,0,0
6,69,34,9,0,1,0,2,1,2,2,-2,-1,-1,-1
7,67,33,7,0,1,0,0,0,0,1,-2,-1,-1,-2
8,67,33,7,0,1,0,0,0,0,1,-2,-1,-1,-2
9,69,34,9,0,1,0,2,1,2,2,2,1,1,-1
10,71,35,11,1,2,0,4,2,4,3,2,1,1,0
11,71,35,11,0,2,0,4,2,4,3,0,0,0,0
12,71,35,11,0,2,0,4,2,4,3,0,0,0,0
13,71,35,11,0,2,0,4,2,4,3,0,0,0,0
14,71,35,11,0,2,0,4,2,4,3,0,0,0,0
15,74,37,2,0,2,0,7,4,7,5,3,2,1,1
16,74,37,2,0,2,0,7,4,7,5,3,2,1,1
17,67,33,7,1,3,0,0,0,0,1,-7,-4,-1,0
18,67,33,7,1,3,0,0,0,0,1,-7,-4,-1,0
19,67,33,7,0,3,0,0,0,0,1,0,0,0,0
20,71,35,11,0,3,0,4,2,4,3,4,2,1,1
21,71,35,11,0,3,0,4,2,4,3,0,0,0,1
22,69,34,9,0,3,0,2,1,2,2,-2,-1,-1,0
23,67,33,7,0,3,0,0,0,0,1,-2,-1,-1,-1
24,67,33,7,0,3,0,0,0,0,1,-2,-1,-1,-1
25,69,34,9,0,3,0,2,1,2,2,2,1,1,0
26,71,35,11,1,4,0,4,2,4,3,2,1,1,1
27,71,35,11,0,4,0,4,2,4,3,0,0,0,1
28,71,35,11,0,4,0,4,2,4,3,0,0,0,1
29,71,35,11,0,4,0,4,2,4,3,0,0,0,1
30,71,35,11,0,4,0,4,2,4,3,0,0,0,1
31,71,35,11,0,4,0,4,2,4,3,0,0,0,1
32,71,35,11,0,4,0,4,2,4,3,0,0,0,1
33,72,36,0,0,4,0,5,3,5,4,1,1,1,2
34,74,37,2,1,5,0,7,4,7,5,2,1,1,3
35,76,38,4,0,5,0,9,5,9,6,2,1,1,4
36,76,38,4,0,5,0,9,5,9,6,2,1,1,4
37,74,37,2,0,5,0,7,4,7,5,-2,-1,-1,3
38,72,36,0,0,5,0,5,3,5,4,-2,-1,-1,2
39,71,35,11,0,5,0,4,2,4,3,-1,-1,-1,1
40,72,36,0,0,5,0,5,3,5,4,1,1,1,2
41,74,37,2,0,5,0,7,4,7,5,2,1,1,3
42,76,38,4,1,6,0,9,5,9,6,2,1,1,4
43,76,38,4,0,6,0,9,5,9,6,0,0,0,4
44,76,38,4,0,6,0,9,5,9,6,0,0,0,4
45,76,38,4,0,6,0,9,5,9,6,0,0,0,4
46,76,38,4,0,6,0,9,5,9,6,0,0,0,4
47,71,35,11,0,6,0,4,2,4,3,-5,-3,-1,3
48,71,35,11,0,6,0,4,2,4,3,-5,-3,-1,3
49,72,36,0,0,6,0,5,3,5,4,1,1,1,4
50,74,37,2,1,7,0,7,4,7,5,2,1,1,5
51,76,38,4,0,7,0,9,5,9,6,2,1,1,6
52,76,38,4,0,7,0,9,5,9,6,2,1,1,6
53,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,5
54,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,4
55,76,38,4,0,7,0,9,5,9,6,4,2,1,5
56,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,4
57,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,3
58,71,35,11,1,8,0,4,2,4,3,-1,-1,-1,2
59,71,35,11,0,8,0,4,2,4,3,0,0,0,2
60,71,35,11,0,8,0,4,2,4,3,0,0,0,2
61,71,35,11,0,8,0,4,2,4,3,0,0,0,2
