eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0,0,0,7,4,7,5,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,-7,-4,-1,-1
2,71,35,11,0,1,0,4,2,4,3,4,2,1,0
3,74,37,2,0,1,0,7,4,7,5,3,2,1,1
4,79,40,7,0,1,0,12,7,0,1,5,3,1,2
5,79,40,7,0,1,0,12,7,0,1,0,0,0,2
6,79,40,7,0,1,0,12,7,0,1,0,0,0,2
7,78,39,6,1,2,0,11,6,11,7,-1,-1,-1,1
8,76,38,4,0,2,0,9,5,9,6,-2,-1,-1,0
9,76,38,4,0,2,0,9,5,9,6,0,0,0,0
10,76,38,4,0,2,0,9,5,9,6,0,0,0,0
11,69,34,9,0,2,0,2,1,2,2,-7,-4,-1,-1
12,69,34,9,0,2,0,2,1,2,2,-7,-4,-1,-1
13,78,39,6,1,3,0,11,6,11,7,9,5,1,0
14,76,38,4,0,3,0,9,5,9,6,-2,-1,-1,-1
15,76,38,4,0,3,0,9,5,9,6,-2,-1,-1,-1
16,74,37,2,0,3,0,7,4,7,5,-2,-1,-1,-2
17,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,-3
18,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,-3
19,71,35,11,1,4,0,4,2,4,3,-1,-1,-1,-4
20,71,35,11,0,4,0,4,2,4,3,0,0,0,-4
21,71,35,11,0,4,0,4,2,4,3,0,0,0,-4
22,71,35,11,0,4,0,4,2,4,3,0,0,0,-4
23,74,37,2,0,4,0,7,4,7,5,3,2,1,-3
24,74,37,2,0,4,0,7,4,7,5,3,2,1,-3
25,67,33,7,1,5,0,0,0,0,1,-7,-4,-1,-4
26,71,35,11,0,5,0,4,2,4,3,4,2,1,-3
27,74,37,2,0,5,0,7,4,7,5,3,2,1,-2
28,79,40,7,0,5,0,12,7,0,1,5,3,1,-1
29,79,40,7,0,5,0,12,7,0,1,0,0,0,-1
30,79,40,7,0,5,0,12,7,0,1,0,0,0,-1
31,81,41,9,1,6,0,14,8,2,2,2,1,1,0
32,79,40,7,0,6,0,12,7,0,1,-2,-1,-1,-1
33,79,40,7,0,6,0,12,7,0,1,-2,-1,-1,-1
34,76,38,4,0,6,0,9,5,9,6,-3,-2,-1,-2
35,79,40,7,0,6,0,12,7,0,1,3,2,1,-1
36,79,40,7,0,6,0,12,7,0,1,3,2,1,-1
37,78,39,6,1,7,0,11,6,11,7,-1,-1,-1,-2
38,76,38,4,0,7,0,9,5,9,6,-2,-1,-1,-3
39,76,38,4,0,7,0,9,5,9,6,-2,-1,-1,-3
40,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,-4
41,76,38,4,0,7,0,9,5,9,6,2,1,1,-3
42,78,39,6,0,7,0,11,6,11,7,2,1,1,-2
43,79,40,7,1,8,0,12,7,0,1,1,1,1,-1
44,79,40,7,0,8,0,12,7,0,1,0,0,0,-1
45,79,40,7,0,8,0,12,7,0,1,0,0,0,-1
