eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,5,3,1,1
2,67,33,7,1,1,0,0,0,0,1,5,3,1,1
3,69,34,9,0,1,0,2,1,2,2,2,1,1,2
4,69,34,9,0,1,0,2,1,2,2,2,1,1,2
5,69,34,9,0,1,0,2,1,2,2,2,1,1,2
6,71,35,11,0,1,0,4,2,4,3,2,1,1,3
7,74,37,2,0,1,0,7,4,7,5,3,2,1,4
8,74,37,2,0,1,0,7,4,7,5,3,2,1,4
9,71,35,11,0,1,0,4,2,4,3,-3,-2,-1,3
10,69,34,9,1,2,0,2,1,2,2,-2,-1,-1,2
11,71,35,11,0,2,0,4,2,4,3,2,1,1,3
12,71,35,11,0,2,0,4,2,4,3,2,1,1,3
13,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,2
14,67,33,7,0,2,0,0,0,0,1,-2,-1,-1,1
15,67,33,7,0,2,0,0,0,0,1,0,0,0,1
16,67,33,7,0,2,0,0,0,0,1,0,0,0,1
17,69,34,9,0,2,0,2,1,2,2,2,1,1,2
18,71,35,11,1,3,0,4,2,4,3,2,1,1,3
19,72,36,0,0,3,0,5,3,5,4,1,1,1,4
20,72,36,0,0,3,0,5,3,5,4,1,1,1,4
21,76,38,4,0,3,0,9,5,9,6,4,2,1,5
22,74,37,2,0,3,0,7,4,7,5,-2,-1,-1,4
23,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,3
24,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,3
25,71,35,11,0,3,0,4,2,4,3,-1,-1,-1,2
26,69,34,9,1,4,0,2,1,2,2,-2,-1,-1,1
27,74,37,2,1,5,0,7,4,7,5,5,3,1,2
28,74,37,2,1,5,0,7,4,7,5,5,3,1,2
29,74,37,2,1,5,0,7,4,7,5,5,3,1,2
30,74,37,2,1,5,0,7,4,7,5,5,3,1,2
31,74,37,2,1,5,0,7,4,7,5,5,3,1,2
32,74,37,2,1,5,0,7,4,7,5,5,3,1,2
33,74,37,2,1,5,0,7,4,7,5,5,3,1,2
34,74,37,2,1,5,0,7,4,7,5,5,3,1,2
35,72,36,0,0,5,0,5,3,5,4,-2,-1,-1,1
36,72,36,0,0,5,0,5,3,5,4,-2,-1,-1,1
37,72,36,0,0,5,0,5,3,5,4,-2,-1,-1,1
38,71,35,11,0,5,0,4,2,4,3,-1,-1,-1,0
39,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,-1
40,67,33,7,0,5,0,0,0,0,1,-2,-1,-1,-2
41,66,32,6,0,5,0,-1,-1,11,7,-1,-1,-1,-3
42,64,31,4,0,5,0,-3,-2,9,6,-2,-1,-1,-4
43,62,30,2,0,5,0,-5,-3,7,5,-2,-1,-1,-5
44,62,30,2,0,5,0,-5,-3,7,5,-2,-1,-1,-5
45,62,30,2,0,5,0,-5,-3,7,5,0,0,0,-5
46,67,33,7,1,6,0,0,0,0,1,5,3,1,-4
47,71,35,11,0,6,0,4,2,4,3,4,2,1,-3
48,71,35,11,0,6,0,4,2,4,3,4,2,1,-3
49,69,34,9,0,6,0,2,1,2,2,-2,-1,-1,-4
50,69,34,9,0,6,0,2,1,2,2,-2,-1,-1,-4
51,74,37,2,0,6,0,7,4,7,5,5,3,1,-3
52,74,37,2,0,6,0,7,4,7,5,5,3,1,-3
53,72,36,0,0,6,0,5,3,5,4,-2,-1,-1,-4
54,71,35,11,1,7,0,4,2,4,3,-1,-1,-1,-5
55,71,35,11,0,7,0,4,2,4,3,0,0,0,-5
56,67,33,7,0,7,0,0,0,0,1,-4,-2,-1,-6
57,69,34,9,0,7,0,2,1,2,2,2,1,1,-5
58,71,35,11,0,7,0,4,2,4,3,2,1,1,-4
59,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,-5
60,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,-5
61,67,33,7,1,8,0,0,0,0,1,-2,-1,-1,-6
