eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,71,35,11,0,0,0,4,2,4,3,0,0,0,0
1,71,35,11,0,0,0,4,2,4,3,0,0,0,0
2,71,35,11,0,0,0,4,2,4,3,0,0,0,0
3,71,35,11,0,0,0,4,2,4,3,0,0,0,0
4,71,35,11,0,0,0,4,2,4,3,0,0,0,0
5,69,34,9,0,0,0,2,1,2,2,-2,-1,-1,-1
6,67,33,7,1,1,0,0,0,0,1,-2,-1,-1,-2
7,62,30,2,0,1,0,-5,-3,7,5,-5,-3,-1,-3
8,62,30,2,0,1,0,-5,-3,7,5,-5,-3,-1,-3
9,62,30,2,0,1,0,-5,-3,7,5,-5,-3,-1,-3
10,62,30,2,0,1,0,-5,-3,7,5,-5,-3,-1,-3
11,67,33,7,0,1,0,0,0,0,1,5,3,1,-2
12,67,33,7,0,1,0,0,0,0,1,5,3,1,-2
13,69,34,9,0,1,0,2,1,2,2,2,1,1,-1
14,69,34,9,0,1,0,2,1,2,2,2,1,1,-1
15,71,35,11,1,2,0,4,2,4,3,2,1,1,0
16,71,35,11,1,2,0,4,2,4,3,2,1,1,0
17,71,35,11,0,2,0,4,2,4,3,0,0,0,0
18,71,35,11,0,2,0,4,2,4,3,0,0,0,0
19,71,35,11,0,2,0,4,2,4,3,0,0,0,0
20,71,35,11,0,2,0,4,2,4,3,0,0,0,0
21,71,35,11,0,2,0,4,2,4,3,0,0,0,0
22,71,35,11,0,2,0,4,2,4,3,0,0,0,0
23,71,35,11,0,2,0,4,2,4,3,0,0,0,0
24,71,35,11,0,2,0,4,2,4,3,0,0,0,0
25,71,35,11,0,2,0,4,2,4,3,0,0,0,0
26,71,35,11,0,2,0,4,2,4,3,0,0,0,0
27,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,-1
28,67,33,7,1,3,0,0,0,0,1,-2,-1,-1,-2
29,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,-3
30,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,-3
31,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,-3
32,62,30,2,0,3,0,-5,-3,7,5,-5,-3,-1,-3
33,67,33,7,0,3,0,0,0,0,1,5,3,1,-2
34,67,33,7,0,3,0,0,0,0,1,5,3,1,-2
35,69,34,9,0,3,0,2,1,2,2,2,1,1,-1
36,71,35,11,1,4,0,4,2,4,3,2,1,1,0
37,71,35,11,1,4,0,4,2,4,3,2,1,1,0
38,71,35,11,1,4,0,4,2,4,3,2,1,1,0
39,71,35,11,0,4,0,4,2,4,3,0,0,0,0
40,71,35,11,0,4,0,4,2,4,3,0,0,0,0
41,71,35,11,0,4,0,4,2,4,3,0,0,0,0
42,71,35,11,0,4,0,4,2,4,3,0,0,0,0
43,71,35,11,0,4,0,4,2,4,3,0,0,0,0
44,71,35,11,0,4,0,4,2,4,3,0,0,0,0
45,71,35,11,0,4,0,4,2,4,3,0,0,0,0
46,71,35,11,0,4,0,4,2,4,3,0,0,0,0
47,71,35,11,0,4,0,4,2,4,3,0,0,0,0
48,71,35,11,0,4,0,4,2,4,3,0,0,0,0
49,69,34,9,0,4,0,2,1,2,2,-2,-1,-1,-1
50,67,33,7,1,5,0,0,0,0,1,-2,-1,-1,-2
51,71,35,11,0,5,0,4,2,4,3,4,2,1,-1
52,71,35,11,0,5,0,4,2,4,3,4,2,1,-1
53,74,37,2,0,5,0,7,4,7,5,3,2,1,0
54,74,37,2,0,5,0,7,4,7,5,3,2,1,0
55,74,37,2,0,5,0,7,4,7,5,0,0,0,0
56,74,37,2,0,5,0,7,4,7,5,0,0,0,0
57,72,36,0,0,5,0,5,3,5,4,-2,-1,-1,-1
58,72,36,0,0,5,0,5,3,5,4,-2,-1,-1,-1
59,71,35,11,0,5,0,4,2,4,3,-1,-1,-1,-2
60,71,35,11,0,5,0,4,2,4,3,-1,-1,-1,-2
61,71,35,11,1,6,0,4,2,4,3,0,0,0,-2
62,71,35,11,1,6,0,4,2,4,3,0,0,0,-2
63,69,34,9,0,6,0,2,1,2,2,-2,-1,-1,-3
64,69,34,9,0,6,0,2,1,2,2,0,0,0,-3
65,69,34,9,0,6,0,2,1,2,2,0,0,0,-3
66,69,34,9,0,6,0,2,1,2,2,0,0,0,-3
67,69,34,9,0,6,0,2,1,2,2,0,0,0,-3
68,69,34,9,0,6,0,2,1,2,2,0,0,0,-3
69,71,35,11,0,6,0,4,2,4,3,2,1,1,-2
70,72,36,0,0,6,0,5,3,5,4,1,1,1,-1
71,71,35,11,0,6,0,4,2,4,3,-1,-1,-1,-2
72,71,35,11,0,6,0,4,2,4,3,-1,-1,-1,-2
73,69,34,9,1,7,0,2,1,2,2,-2,-1,-1,-3
74,69,34,9,1,7,0,2,1,2,2,-2,-1,-1,-3
75,67,33,7,0,7,0,0,0,0,1,-2,-1,-1,-4
76,67,33,7,0,7,0,0,0,0,1,-2,-1,-1,-4
77,67,33,7,0,7,0,0,0,0,1,-2,-1,-1,-4
78,67,33,7,0,7,0,0,0,0,1,-2,-1,-1,-4
79,69,34,9,0,7,0,2,1,2,2,2,1,1,-3
80,71,35,11,0,7,0,4,2,4,3,2,1,1,-2
81,66,32,6,0,7,0,-1,-1,11,7,-5,-3,-1,-3
82,66,32,6,0,7,0,-1,-1,11,7,-5,-3,-1,-3
83,66,32,6,0,7,0,-1,-1,11,7,-5,-3,-1,-3
84,66,32,6,0,7,0,-1,-1,11,7,-5,-3,-1,-3
85,69,34,9,0,7,0,2,1,2,2,3,2,1,-2
86,69,34,9,1,8,0,2,1,2,2,0,0,0,-2
