eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,60,29,0,0,0,0,-7,-4,5,4,0,0,0,0
1,72,36,0,1,1,0,5,3,5,4,12,7,1,1
2,72,36,0,1,1,0,5,3,5,4,12,7,1,1
3,74,37,2,0,1,0,7,4,7,5,2,1,1,2
4,74,37,2,0,1,0,7,4,7,5,2,1,1,2
5,74,37,2,0,1,0,7,4,7,5,2,1,1,2
6,72,36,0,0,1,0,5,3,5,4,-2,-1,-1,1
7,71,35,11,1,2,0,4,2,4,3,-1,-1,-1,0
8,71,35,11,1,2,0,4,2,4,3,-1,-1,-1,0
9,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,-1
10,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,-1
11,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,-1
12,67,33,7,0,2,0,0,0,0,1,-2,-1,-1,-2
13,71,35,11,1,3,0,4,2,4,3,4,2,1,-1
14,71,35,11,1,3,0,4,2,4,3,4,2,1,-1
15,69,34,9,0,3,0,2,1,2,2,-2,-1,-1,-2
16,69,34,9,0,3,0,2,1,2,2,-2,-1,-1,-2
17,69,34,9,0,3,0,2,1,2,2,0,0,0,-2
18,69,34,9,0,3,0,2,1,2,2,0,0,0,-2
19,60,29,0,0,3,0,-7,-4,5,4,-9,-5,-1,-3
20,60,29,0,0,3,0,-7,-4,5,4,-9,-5,-1,-3
21,72,36,0,1,4,0,5,3,5,4,12,7,1,-2
22,72,36,0,1,4,0,5,3,5,4,12,7,1,-2
23,74,37,2,0,4,0,7,4,7,5,2,1,1,-1
24,74,37,2,0,4,0,7,4,7,5,2,1,1,-1
25,74,37,2,0,4,0,7,4,7,5,2,1,1,-1
26,72,36,0,0,4,0,5,3,5,4,-2,-1,-1,-2
27,71,35,11,1,5,0,4,2,4,3,-1,-1,-1,-3
28,71,35,11,1,5,0,4,2,4,3,-1,-1,-1,-3
29,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,-4
30,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,-4
31,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,-4
32,67,33,7,0,5,0,0,0,0,1,-2,-1,-1,-5
33,71,35,11,1,6,0,4,2,4,3,4,2,1,-4
34,71,35,11,1,6,0,4,2,4,3,4,2,1,-4
35,69,34,9,0,6,0,2,1,2,2,-2,-1,-1,-5
36,69,34,9,0,6,0,2,1,2,2,-2,-1,-1,-5
37,69,34,9,0,6,0,2,1,2,2,0,0,0,-5
38,69,34,9,0,6,0,2,1,2,2,0,0,0,-5
39,71,35,11,0,6,0,4,2,4,3,2,1,1,-4
40,71,35,11,0,6,0,4,2,4,3,2,1,1,-4
41,69,34,9,0,6,0,2,1,2,2,-2,-1,-1,-5
42,67,33,7,1,7,0,0,0,0,1,-2,-1,-1,-6
43,67,33,7,0,7,0,0,0,0,1,0,0,0,-6
44,67,33,7,0,7,0,0,0,0,1,0,0,0,-6
45,69,34,9,0,7,0,2,1,2,2,2,1,1,-5
46,69,34,9,0,7,0,2,1,2,2,2,1,1,-5
47,69,34,9,0,7,0,2,1,2,2,0,0,0,-5
48,69,34,9,0,7,0,2,1,2,2,0,0,0,-5
49,74,37,2,1,8,0,7,4,7,5,5,3,1,-4
50,74,37,2,1,8,0,7,4,7,5,5,3,1,-4
51,71,35,11,0,8,0,4,2,4,3,-3,-2,-1,-5
52,71,35,11,0,8,0,4,2,4,3,-3,-2,-1,-5
53,69,34,9,0,8,0,2,1,2,2,-2,-1,-1,-6
54,67,33,7,0,8,0,0,0,0,1,-2,-1,-1,-7
55,69,34,9,0,8,0,2,1,2,2,2,1,1,-6
56,69,34,9,0,8,0,2,1,2,2,2,1,1,-6
57,71,35,11,1,9,0,4,2,4,3,2,1,1,-5
58,71,35,11,1,9,0,4,2,4,3,2,1,1,-5
59,69,34,9,0,9,0,2,1,2,2,-2,-1,-1,-6
60,69,34,9,0,9,0,2,1,2,2,-2,-1,-1,-6
61,69,34,9,0,9,0,2,1,2,2,-2,-1,-1,-6
62,69,34,9,0,9,0,2,1,2,2,-2,-1,-1,-6
63,67,33,7,1,10,0,0,0,0,1,-2,-1,-1,-7
64,67,33,7,1,10,0,0,0,0,1,-2,-1,-1,-7
65,67,33,7,1,10,0,0,0,0,1,-2,-1,-1,-7
66,67,33,7,1,10,0,0,0,0,1,-2,-1,-1,-7
67,67,33,7,0,10,0,0,0,0,1,0,0,0,-7
