eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,0,0,0,1,0,0,0,0
1,64,31,4,0,0,0,2,1,2,2,2,1,1,1
2,66,32,6,1,1,0,4,2,4,3,2,1,1,2
3,74,37,2,0,1,0,12,7,0,1,8,5,1,3
4,74,37,2,0,1,0,12,7,0,1,8,5,1,3
5,73,36,1,0,1,0,11,6,11,7,-1,-1,-1,2
6,73,36,1,0,1,0,11,6,11,7,-1,-1,-1,2
7,71,35,11,0,1,0,9,5,9,6,-2,-1,-1,1
8,69,34,9,1,2,0,7,4,7,5,-2,-1,-1,0
9,66,32,6,0,2,0,4,2,4,3,-3,-2,-1,-1
10,66,32,6,0,2,0,4,2,4,3,-3,-2,-1,-1
11,62,30,2,0,2,0,0,0,0,1,-4,-2,-1,-2
12,62,30,2,0,2,0,0,0,0,1,-4,-2,-1,-2
13,64,31,4,0,2,0,2,1,2,2,2,1,1,-1
14,66,32,6,1,3,0,4,2,4,3,2,1,1,0
15,69,34,9,0,3,0,7,4,7,5,3,2,1,1
16,69,34,9,0,3,0,7,4,7,5,3,2,1,1
17,64,31,4,0,3,0,2,1,2,2,-5,-3,-1,0
18,64,31,4,0,3,0,2,1,2,2,-5,-3,-1,0
19,66,32,6,0,3,0,4,2,4,3,2,1,1,1
20,62,30,2,1,4,0,0,0,0,1,-4,-2,-1,0
21,62,30,2,0,4,0,0,0,0,1,0,0,0,0
22,62,30,2,0,4,0,0,0,0,1,0,0,0,0
23,62,30,2,0,4,0,0,0,0,1,0,0,0,0
24,62,30,2,0,4,0,0,0,0,1,0,0,0,0
25,64,31,4,1,5,0,2,1,2,2,2,1,1,1
26,64,31,4,1,5,0,2,1,2,2,2,1,1,1
27,66,32,6,0,5,0,4,2,4,3,2,1,1,2
28,67,33,7,0,5,0,5,3,5,4,1,1,1,3
29,71,35,11,0,5,0,9,5,9,6,4,2,1,4
30,69,34,9,0,5,0,7,4,7,5,-2,-1,-1,3
31,67,33,7,0,5,0,5,3,5,4,-2,-1,-1,2
32,66,32,6,1,6,0,4,2,4,3,-1,-1,-1,1
33,74,37,2,0,6,0,12,7,0,1,8,5,1,2
34,69,34,9,0,6,0,7,4,7,5,-5,-3,-1,1
35,69,34,9,0,6,0,7,4,7,5,0,0,0,1
36,69,34,9,0,6,0,7,4,7,5,0,0,0,1
37,69,34,9,0,6,0,7,4,7,5,0,0,0,1
38,73,36,1,1,7,0,11,6,11,7,4,2,1,2
39,71,35,11,0,7,0,9,5,9,6,-2,-1,-1,1
40,71,35,11,0,7,0,9,5,9,6,-2,-1,-1,1
41,71,35,11,0,7,0,9,5,9,6,-2,-1,-1,1
42,69,34,9,0,7,0,7,4,7,5,-2,-1,-1,0
43,67,33,7,0,7,0,5,3,5,4,-2,-1,-1,-1
44,66,32,6,1,8,0,4,2,4,3,-1,-1,-1,-2
45,66,32,6,0,8,0,4,2,4,3,0,0,0,-2
46,66,32,6,0,8,0,4,2,4,3,0,0,0,-2
47,66,32,6,0,8,0,4,2,4,3,0,0,0,-2
48,66,32,6,0,8,0,4,2,4,3,0,0,0,-2
49,64,31,4,1,9,0,2,1,2,2,-2,-1,-1,-3
50,64,31,4,1,9,0,2,1,2,2,-2,-1,-1,-3
51,66,32,6,0,9,0,4,2,4,3,2,1,1,-2
52,67,33,7,0,9,0,5,3,5,4,1,1,1,-1
53,71,35,11,0,9,0,9,5,9,6,4,2,1,0
54,69,34,9,0,9,0,7,4,7,5,-2,-1,-1,-1
55,67,33,7,0,9,0,5,3,5,4,-2,-1,-1,-2
56,66,32,6,1,10,0,4,2,4,3,-1,-1,-1,-3
57,74,37,2,0,10,0,12,7,0,1,8,5,1,-2
58,69,34,9,0,10,0,7,4,7,5,-5,-3,-1,-3
59,69,34,9,0,10,0,7,4,7,5,0,0,0,-3
60,69,34,9,0,10,0,7,4,7,5,0,0,0,-3
61,69,34,9,0,10,0,7,4,7,5,0,0,0,-3
62,73,36,1,1,11,0,11,6,11,7,4,2,1,-2
63,71,35,11,0,11,0,9,5,9,6,-2,-1,-1,-3
64,71,35,11,0,11,0,9,5,9,6,-2,-1,-1,-3
65,71,35,11,0,11,0,9,5,9,6,-2,-1,-1,-3
66,67,33,7,0,11,0,5,3,5,4,-4,-2,-1,-4
67,64,31,4,0,11,0,2,1,2,2,-3,-2,-1,-5
