eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0,0,0,7,4,7,5,0,0,0,0
1,71,35,11,1,1,0,4,2,4,3,-3,-2,-1,-1
2,69,34,9,0,1,0,2,1,2,2,-2,-1,-1,-2
3,69,34,9,0,1,0,2,1,2,2,-2,-1,-1,-2
4,67,33,7,0,1,0,0,0,0,1,-2,-1,-1,-3
5,67,33,7,0,1,0,0,0,0,1,0,0,0,-3
6,71,35,11,0,1,0,4,2,4,3,4,2,1,-2
7,74,37,2,1,2,0,7,4,7,5,3,2,1,-1
8,74,37,2,0,2,0,7,4,7,5,0,0,0,-1
9,74,37,2,0,2,0,7,4,7,5,0,0,0,-1
10,67,33,7,0,2,0,0,0,0,1,-7,-4,-1,-2
11,71,35,11,0,2,0,4,2,4,3,4,2,1,-1
12,71,35,11,0,2,0,4,2,4,3,0,0,0,-1
13,69,34,9,1,3,0,2,1,2,2,-2,-1,-1,-2
14,71,35,11,0,3,0,4,2,4,3,2,1,1,-1
15,72,36,0,0,3,0,5,3,5,4,1,1,1,0
16,71,35,11,0,3,0,4,2,4,3,-1,-1,-1,-1
17,71,35,11,0,3,0,4,2,4,3,0,0,0,-1
18,69,34,9,0,3,0,2,1,2,2,-2,-1,-1,-2
19,67,33,7,1,4,0,0,0,0,1,-2,-1,-1,-3
20,71,35,11,0,4,0,4,2,4,3,4,2,1,-2
21,67,33,7,0,4,0,0,0,0,1,-4,-2,-1,-3
22,62,30,2,0,4,0,-5,-3,7,5,-5,-3,-1,-4
23,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-4
24,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-4
25,67,33,7,1,5,0,0,0,0,1,5,3,1,-3
26,69,34,9,0,5,0,2,1,2,2,2,1,1,-2
27,69,34,9,0,5,0,2,1,2,2,2,1,1,-2
28,69,34,9,0,5,0,2,1,2,2,2,1,1,-2
29,69,34,9,0,5,0,2,1,2,2,0,0,0,-2
30,69,34,9,0,5,0,2,1,2,2,0,0,0,-2
31,71,35,11,1,6,0,4,2,4,3,2,1,1,-1
32,74,37,2,0,6,0,7,4,7,5,3,2,1,0
33,74,37,2,0,6,0,7,4,7,5,3,2,1,0
34,74,37,2,0,6,0,7,4,7,5,0,0,0,0
35,71,35,11,0,6,0,4,2,4,3,-3,-2,-1,-1
36,71,35,11,0,6,0,4,2,4,3,-3,-2,-1,-1
37,67,33,7,1,7,0,0,0,0,1,-4,-2,-1,-2
38,74,37,2,0,7,0,7,4,7,5,7,4,1,-1
39,74,37,2,0,7,0,7,4,7,5,7,4,1,-1
40,74,37,2,0,7,0,7,4,7,5,7,4,1,-1
41,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,-2
42,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,-2
43,71,35,11,1,8,0,4,2,4,3,-1,-1,-1,-3
44,71,35,11,0,8,0,4,2,4,3,0,0,0,-3
45,71,35,11,0,8,0,4,2,4,3,0,0,0,-3
