eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,5,3,1,1
2,67,33,7,1,1,0,0,0,0,1,5,3,1,1
3,74,37,2,0,1,0,7,4,7,5,7,4,1,2
4,74,37,2,0,1,0,7,4,7,5,7,4,1,2
5,74,37,2,0,1,0,7,4,7,5,7,4,1,2
6,74,37,2,0,1,0,7,4,7,5,7,4,1,2
7,72,36,0,0,1,0,5,3,5,4,-2,-1,-1,1
8,72,36,0,0,1,0,5,3,5,4,-2,-1,-1,1
9,71,35,11,0,1,0,4,2,4,3,-1,-1,-1,0
10,71,35,11,0,1,0,4,2,4,3,-1,-1,-1,0
11,71,35,11,0,1,0,4,2,4,3,-1,-1,-1,0
12,71,35,11,0,1,0,4,2,4,3,-1,-1,-1,0
13,69,34,9,1,2,0,2,1,2,2,-2,-1,-1,-1
14,69,34,9,1,2,0,2,1,2,2,-2,-1,-1,-1
15,69,34,9,0,2,0,2,1,2,2,0,0,0,-1
16,69,34,9,0,2,0,2,1,2,2,0,0,0,-1
17,69,34,9,0,2,0,2,1,2,2,0,0,0,-1
18,69,34,9,0,2,0,2,1,2,2,0,0,0,-1
19,69,34,9,0,2,0,2,1,2,2,0,0,0,-1
20,69,34,9,0,2,0,2,1,2,2,0,0,0,-1
21,69,34,9,0,2,0,2,1,2,2,0,0,0,-1
22,69,34,9,0,2,0,2,1,2,2,0,0,0,-1
23,69,34,9,0,2,0,2,1,2,2,0,0,0,-1
24,69,34,9,0,2,0,2,1,2,2,0,0,0,-1
25,69,34,9,1,3,0,2,1,2,2,0,0,0,-1
26,69,34,9,1,3,0,2,1,2,2,0,0,0,-1
27,67,33,7,0,3,0,0,0,0,1,-2,-1,-1,-2
28,67,33,7,0,3,0,0,0,0,1,-2,-1,-1,-2
29,67,33,7,0,3,0,0,0,0,1,-2,-1,-1,-2
30,67,33,7,0,3,0,0,0,0,1,-2,-1,-1,-2
31,66,32,6,0,3,0,-1,-1,11,7,-1,-1,-1,-3
32,66,32,6,0,3,0,-1,-1,11,7,-1,-1,-1,-3
33,64,31,4,0,3,0,-3,-2,9,6,-2,-1,-1,-4
34,64,31,4,0,3,0,-3,-2,9,6,-2,-1,-1,-4
35,64,31,4,0,3,0,-3,-2,9,6,-2,-1,-1,-4
36,64,31,4,0,3,0,-3,-2,9,6,-2,-1,-1,-4
37,62,30,2,1,4,0,-5,-3,7,5,-2,-1,-1,-5
38,62,30,2,1,4,0,-5,-3,7,5,-2,-1,-1,-5
39,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-5
40,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-5
41,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-5
42,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-5
43,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-5
44,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-5
45,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-5
46,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-5
47,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-5
48,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-5
49,71,35,11,1,5,0,4,2,4,3,9,5,1,-4
50,71,35,11,1,5,0,4,2,4,3,9,5,1,-4
51,71,35,11,0,5,0,4,2,4,3,0,0,0,-4
52,71,35,11,0,5,0,4,2,4,3,0,0,0,-4
53,71,35,11,0,5,0,4,2,4,3,0,0,0,-4
54,71,35,11,0,5,0,4,2,4,3,0,0,0,-4
55,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,-5
56,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,-5
57,71,35,11,0,5,0,4,2,4,3,2,1,1,-4
58,71,35,11,0,5,0,4,2,4,3,2,1,1,-4
59,71,35,11,0,5,0,4,2,4,3,2,1,1,-4
60,71,35,11,0,5,0,4,2,4,3,2,1,1,-4
61,72,36,0,1,6,0,5,3,5,4,1,1,1,-3
62,72,36,0,1,6,0,5,3,5,4,1,1,1,-3
63,72,36,0,0,6,0,5,3,5,4,0,0,0,-3
64,72,36,0,0,6,0,5,3,5,4,0,0,0,-3
65,72,36,0,0,6,0,5,3,5,4,0,0,0,-3
66,72,36,0,0,6,0,5,3,5,4,0,0,0,-3
67,72,36,0,0,6,0,5,3,5,4,0,0,0,-3
68,72,36,0,0,6,0,5,3,5,4,0,0,0,-3
69,64,31,4,0,6,0,-3,-2,9,6,-8,-5,-1,-4
70,64,31,4,0,6,0,-3,-2,9,6,-8,-5,-1,-4
71,64,31,4,0,6,0,-3,-2,9,6,-8,-5,-1,-4
72,64,31,4,0,6,0,-3,-2,9,6,-8,-5,-1,-4
73,64,31,4,0,6,0,-3,-2,9,6,0,0,0,-4
74,62,30,2,1,7,0,-5,-3,7,5,-2,-1,-1,-5
75,67,33,7,0,7,0,0,0,0,1,5,3,1,-4
76,67,33,7,0,7,0,0,0,0,1,5,3,1,-4
77,67,33,7,0,7,0,0,0,0,1,5,3,1,-4
78,67,33,7,0,7,0,0,0,0,1,5,3,1,-4
79,69,34,9,0,7,0,2,1,2,2,2,1,1,-3
80,69,34,9,0,7,0,2,1,2,2,2,1,1,-3
81,71,35,11,0,7,0,4,2,4,3,2,1,1,-2
82,71,35,11,0,7,0,4,2,4,3,2,1,1,-2
83,71,35,11,0,7,0,4,2,4,3,2,1,1,-2
84,71,35,11,0,7,0,4,2,4,3,2,1,1,-2
85,67,33,7,1,8,0,0,0,0,1,-4,-2,-1,-3
86,67,33,7,1,8,0,0,0,0,1,-4,-2,-1,-3
87,67,33,7,0,8,0,0,0,0,1,0,0,0,-3
88,67,33,7,0,8,0,0,0,0,1,0,0,0,-3
89,67,33,7,0,8,0,0,0,0,1,0,0,0,-3
90,67,33,7,0,8,0,0,0,0,1,0,0,0,-3
