eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,5,3,1,1
2,69,34,9,0,1,0,2,1,2,2,2,1,1,2
3,69,34,9,0,1,0,2,1,2,2,2,1,1,2
4,67,33,7,0,1,0,0,0,0,1,-2,-1,-1,1
5,66,32,6,0,1,0,-1,-1,11,7,-1,-1,-1,0
6,64,31,4,0,1,0,-3,-2,9,6,-2,-1,-1,-1
7,62,30,2,1,2,0,-5,-3,7,5,-2,-1,-1,-2
8,64,31,4,0,2,0,-3,-2,9,6,2,1,1,-1
9,66,32,6,0,2,0,-1,-1,11,7,2,1,1,0
10,67,33,7,0,2,0,0,0,0,1,1,1,1,1
11,69,34,9,0,2,0,2,1,2,2,2,1,1,2
12,71,35,11,0,2,0,4,2,4,3,2,1,1,3
13,72,36,0,0,2,0,5,3,5,4,1,1,1,4
14,69,34,9,0,2,0,2,1,2,2,-3,-2,-1,3
15,67,33,7,0,2,0,0,0,0,1,-2,-1,-1,2
16,69,34,9,1,3,0,2,1,2,2,2,1,1,3
17,69,34,9,0,3,0,2,1,2,2,0,0,0,3
18,69,34,9,0,3,0,2,1,2,2,0,0,0,3
19,69,34,9,0,3,0,2,1,2,2,0,0,0,3
20,71,35,11,0,3,0,4,2,4,3,2,1,1,4
21,72,36,0,0,3,0,5,3,5,4,1,1,1,5
22,74,37,2,1,4,0,7,4,7,5,2,1,1,6
23,76,38,4,0,4,0,9,5,9,6,2,1,1,7
24,74,37,2,0,4,0,7,4,7,5,-2,-1,-1,6
25,71,35,11,0,4,0,4,2,4,3,-3,-2,-1,5
26,69,34,9,0,4,0,2,1,2,2,-2,-1,-1,4
27,71,35,11,0,4,0,4,2,4,3,2,1,1,5
28,67,33,7,0,4,0,0,0,0,1,-4,-2,-1,4
29,67,33,7,0,4,0,0,0,0,1,0,0,0,4
30,67,33,7,0,4,0,0,0,0,1,0,0,0,4
31,67,33,7,1,5,0,0,0,0,1,0,0,0,4
32,66,32,6,0,5,0,-1,-1,11,7,-1,-1,-1,3
33,66,32,6,0,5,0,-1,-1,11,7,-1,-1,-1,3
34,66,32,6,0,5,0,-1,-1,11,7,-1,-1,-1,3
35,64,31,4,0,5,0,-3,-2,9,6,-2,-1,-1,2
36,64,31,4,0,5,0,-3,-2,9,6,-2,-1,-1,2
37,62,30,2,1,6,0,-5,-3,7,5,-2,-1,-1,1
38,62,30,2,0,6,0,-5,-3,7,5,0,0,0,1
39,62,30,2,0,6,0,-5,-3,7,5,0,0,0,1
40,72,36,0,0,6,0,5,3,5,4,10,6,1,2
41,72,36,0,0,6,0,5,3,5,4,0,0,0,2
42,72,36,0,0,6,0,5,3,5,4,0,0,0,2
43,71,35,11,1,7,0,4,2,4,3,-1,-1,-1,1
44,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,0
45,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,0
46,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,0
47,67,33,7,1,8,0,0,0,0,1,-2,-1,-1,-1
48,67,33,7,1,8,0,0,0,0,1,-2,-1,-1,-1
49,67,33,7,1,8,0,0,0,0,1,-2,-1,-1,-1
50,67,33,7,0,8,0,0,0,0,1,0,0,0,-1
51,67,33,7,0,8,0,0,0,0,1,0,0,0,-1
