eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,1,1,0,0,0,0,1,0,0,0,0
1,64,31,4,0,1,0,2,1,2,2,2,1,1,1
2,64,31,4,0,1,0,2,1,2,2,2,1,1,1
3,66,32,6,0,1,0,4,2,4,3,2,1,1,2
4,66,32,6,0,1,0,4,2,4,3,2,1,1,2
5,67,33,7,0,1,0,5,3,5,4,1,1,1,3
6,67,33,7,0,1,0,5,3,5,4,1,1,1,3
7,66,32,6,1,2,0,4,2,4,3,-1,-1,-1,2
8,66,32,6,1,2,0,4,2,4,3,-1,-1,-1,2
9,64,31,4,0,2,0,2,1,2,2,-2,-1,-1,1
10,64,31,4,0,2,0,2,1,2,2,-2,-1,-1,1
11,64,31,4,0,2,0,2,1,2,2,-2,-1,-1,1
12,62,30,2,0,2,0,0,0,0,1,-2,-1,-1,0
13,66,32,6,0,2,0,4,2,4,3,4,2,1,1
14,66,32,6,0,2,0,4,2,4,3,4,2,1,1
15,66,32,6,0,2,0,4,2,4,3,4,2,1,1
16,69,34,9,1,3,0,7,4,7,5,3,2,1,2
17,67,33,7,0,3,0,5,3,5,4,-2,-1,-1,1
18,67,33,7,0,3,0,5,3,5,4,-2,-1,-1,1
19,66,32,6,0,3,0,4,2,4,3,-1,-1,-1,0
20,64,31,4,0,3,0,2,1,2,2,-2,-1,-1,-1
21,69,34,9,1,4,0,7,4,7,5,5,3,1,0
22,69,34,9,1,4,0,7,4,7,5,5,3,1,0
23,69,34,9,1,4,0,7,4,7,5,5,3,1,0
24,69,34,9,1,4,0,7,4,7,5,5,3,1,0
25,71,35,11,0,4,0,9,5,9,6,2,1,1,1
26,71,35,11,0,4,0,9,5,9,6,2,1,1,1
27,69,34,9,0,4,0,7,4,7,5,-2,-1,-1,0
28,69,34,9,0,4,0,7,4,7,5,-2,-1,-1,0
29,67,33,7,0,4,0,5,3,5,4,-2,-1,-1,-1
30,67,33,7,0,4,0,5,3,5,4,-2,-1,-1,-1
31,67,33,7,1,5,0,5,3,5,4,0,0,0,-1
32,67,33,7,1,5,0,5,3,5,4,0,0,0,-1
33,66,32,6,0,5,0,4,2,4,3,-1,-1,-1,-2
34,66,32,6,0,5,0,4,2,4,3,-1,-1,-1,-2
35,69,34,9,0,5,0,7,4,7,5,3,2,1,-1
36,71,35,11,0,5,0,9,5,9,6,2,1,1,0
37,71,35,11,0,5,0,9,5,9,6,0,0,0,0
38,69,34,9,0,5,0,7,4,7,5,-2,-1,-1,-1
39,62,30,2,1,6,0,0,0,0,1,-7,-4,-1,-2
40,62,30,2,1,6,0,0,0,0,1,-7,-4,-1,-2
41,66,32,6,0,6,0,4,2,4,3,4,2,1,-1
42,66,32,6,0,6,0,4,2,4,3,4,2,1,-1
43,66,32,6,0,6,0,4,2,4,3,4,2,1,-1
44,69,34,9,0,6,0,7,4,7,5,3,2,1,0
45,69,34,9,0,6,0,7,4,7,5,0,0,0,0
46,69,34,9,0,6,0,7,4,7,5,0,0,0,0
47,74,37,2,1,7,0,12,7,0,1,5,3,1,1
48,74,37,2,1,7,0,12,7,0,1,5,3,1,1
49,73,36,1,0,7,0,11,6,11,7,-1,-1,-1,0
50,73,36,1,0,7,0,11,6,11,7,-1,-1,-1,0
51,71,35,11,0,7,0,9,5,9,6,-2,-1,-1,-1
52,71,35,11,0,7,0,9,5,9,6,-2,-1,-1,-1
53,73,36,1,0,7,0,11,6,11,7,2,1,1,0
54,74,37,2,0,7,0,12,7,0,1,1,1,1,1
55,73,36,1,0,7,0,11,6,11,7,-1,-1,-1,0
56,71,35,11,1,8,0,9,5,9,6,-2,-1,-1,-1
57,69,34,9,0,8,0,7,4,7,5,-2,-1,-1,-2
58,69,34,9,0,8,0,7,4,7,5,-2,-1,-1,-2
59,69,34,9,0,8,0,7,4,7,5,0,0,0,-2
60,69,34,9,0,8,0,7,4,7,5,0,0,0,-2
61,69,34,9,0,8,0,7,4,7,5,0,0,0,-2
62,69,34,9,0,8,0,7,4,7,5,0,0,0,-2
63,67,33,7,1,9,0,5,3,5,4,-2,-1,-1,-3
64,67,33,7,1,9,0,5,3,5,4,-2,-1,-1,-3
65,66,32,6,0,9,0,4,2,4,3,-1,-1,-1,-4
66,66,32,6,0,9,0,4,2,4,3,-1,-1,-1,-4
67,66,32,6,0,9,0,4,2,4,3,0,0,0,-4
68,66,32,6,0,9,0,4,2,4,3,0,0,0,-4
69,66,32,6,0,9,0,4,2,4,3,0,0,0,-4
70,66,32,6,0,9,0,4,2,4,3,0,0,0,-4
71,64,31,4,1,10,0,2,1,2,2,-2,-1,-1,-5
72,64,31,4,1,10,0,2,1,2,2,-2,-1,-1,-5
73,69,34,9,0,10,0,7,4,7,5,5,3,1,-4
74,71,35,11,0,10,0,9,5,9,6,2,1,1,-3
75,71,35,11,0,10,0,9,5,9,6,0,0,0,-3
76,71,35,11,0,10,0,9,5,9,6,0,0,0,-3
77,69,34,9,0,10,0,7,4,7,5,-2,-1,-1,-4
78,69,34,9,0,10,0,7,4,7,5,-2,-1,-1,-4
79,69,34,9,1,11,0,7,4,7,5,0,0,0,-4
80,69,34,9,1,11,0,7,4,7,5,0,0,0,-4
81,69,34,9,0,11,0,7,4,7,5,0,0,0,-4
82,69,34,9,0,11,0,7,4,7,5,0,0,0,-4
83,67,33,7,0,11,0,5,3,5,4,-2,-1,-1,-5
84,67,33,7,0,11,0,5,3,5,4,-2,-1,-1,-5
85,66,32,6,0,11,0,4,2,4,3,-1,-1,-1,-6
86,66,32,6,0,11,0,4,2,4,3,-1,-1,-1,-6
87,66,32,6,0,11,0,4,2,4,3,0,0,0,-6
88,66,32,6,1,12,0,4,2,4,3,0,0,0,-6
89,64,31,4,0,12,0,2,1,2,2,-2,-1,-1,-7
90,64,31,4,0,12,0,2,1,2,2,-2,-1,-1,-7
91,66,32,6,0,12,0,4,2,4,3,2,1,1,-6
92,67,33,7,0,12,0,5,3,5,4,1,1,1,-5
93,64,31,4,0,12,0,2,1,2,2,-3,-2,-1,-6
94,64,31,4,0,12,0,2,1,2,2,-3,-2,-1,-6
95,62,30,2,1,13,0,0,0,0,1,-2,-1,-1,-7
96,62,30,2,1,13,0,0,0,0,1,-2,-1,-1,-7
97,62,30,2,0,13,0,0,0,0,1,0,0,0,-7
98,62,30,2,0,13,0,0,0,0,1,0,0,0,-7
99,62,30,2,0,13,0,0,0,0,1,0,0,0,-7
