eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,-5,-3,7,5,0,0,0,0
1,72,36,0,1,1,0,5,3,5,4,10,6,1,1
2,72,36,0,1,1,0,5,3,5,4,10,6,1,1
3,71,35,11,0,1,0,4,2,4,3,-1,-1,-1,0
4,71,35,11,0,1,0,4,2,4,3,-1,-1,-1,0
5,71,35,11,0,1,0,4,2,4,3,-1,-1,-1,0
6,71,35,11,0,1,0,4,2,4,3,-1,-1,-1,0
7,69,34,9,0,1,0,2,1,2,2,-2,-1,-1,-1
8,69,34,9,0,1,0,2,1,2,2,-2,-1,-1,-1
9,69,34,9,0,1,0,2,1,2,2,-2,-1,-1,-1
10,67,33,7,1,2,0,0,0,0,1,-2,-1,-1,-2
11,67,33,7,0,2,0,0,0,0,1,0,0,0,-2
12,67,33,7,0,2,0,0,0,0,1,0,0,0,-2
13,69,34,9,0,2,0,2,1,2,2,2,1,1,-1
14,71,35,11,0,2,0,4,2,4,3,2,1,1,0
15,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,-1
16,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,-1
17,69,34,9,0,2,0,2,1,2,2,0,0,0,-1
18,69,34,9,0,2,0,2,1,2,2,0,0,0,-1
19,62,30,2,0,2,0,-5,-3,7,5,-7,-4,-1,-2
20,62,30,2,0,2,0,-5,-3,7,5,-7,-4,-1,-2
21,72,36,0,1,3,0,5,3,5,4,10,6,1,-1
22,72,36,0,1,3,0,5,3,5,4,10,6,1,-1
23,71,35,11,0,3,0,4,2,4,3,-1,-1,-1,-2
24,71,35,11,0,3,0,4,2,4,3,-1,-1,-1,-2
25,71,35,11,0,3,0,4,2,4,3,-1,-1,-1,-2
26,71,35,11,0,3,0,4,2,4,3,-1,-1,-1,-2
27,69,34,9,0,3,0,2,1,2,2,-2,-1,-1,-3
28,69,34,9,0,3,0,2,1,2,2,-2,-1,-1,-3
29,69,34,9,0,3,0,2,1,2,2,-2,-1,-1,-3
30,67,33,7,1,4,0,0,0,0,1,-2,-1,-1,-4
31,67,33,7,0,4,0,0,0,0,1,0,0,0,-4
32,67,33,7,0,4,0,0,0,0,1,0,0,0,-4
33,69,34,9,0,4,0,2,1,2,2,2,1,1,-3
34,71,35,11,0,4,0,4,2,4,3,2,1,1,-2
35,69,34,9,0,4,0,2,1,2,2,-2,-1,-1,-3
36,69,34,9,0,4,0,2,1,2,2,-2,-1,-1,-3
37,69,34,9,0,4,0,2,1,2,2,0,0,0,-3
38,69,34,9,0,4,0,2,1,2,2,0,0,0,-3
39,71,35,11,0,4,0,4,2,4,3,2,1,1,-2
40,71,35,11,0,4,0,4,2,4,3,2,1,1,-2
41,69,34,9,0,4,0,2,1,2,2,-2,-1,-1,-3
42,67,33,7,1,5,0,0,0,0,1,-2,-1,-1,-4
43,71,35,11,0,5,0,4,2,4,3,4,2,1,-3
44,71,35,11,0,5,0,4,2,4,3,4,2,1,-3
45,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,-4
46,67,33,7,0,5,0,0,0,0,1,-2,-1,-1,-5
47,76,38,4,0,5,0,9,5,9,6,9,5,1,-4
48,76,38,4,0,5,0,9,5,9,6,9,5,1,-4
49,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,-5
50,74,37,2,1,6,0,7,4,7,5,-2,-1,-1,-5
51,72,36,0,0,6,0,5,3,5,4,-2,-1,-1,-6
52,72,36,0,0,6,0,5,3,5,4,-2,-1,-1,-6
53,72,36,0,0,6,0,5,3,5,4,-2,-1,-1,-6
54,71,35,11,0,6,0,4,2,4,3,-1,-1,-1,-7
55,69,34,9,0,6,0,2,1,2,2,-2,-1,-1,-8
56,67,33,7,1,7,0,0,0,0,1,-2,-1,-1,-9
57,69,34,9,0,7,0,2,1,2,2,2,1,1,-8
58,71,35,11,0,7,0,4,2,4,3,2,1,1,-7
59,72,36,0,0,7,0,5,3,5,4,1,1,1,-6
60,71,35,11,0,7,0,4,2,4,3,-1,-1,-1,-7
61,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,-8
62,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,-8
63,67,33,7,1,8,0,0,0,0,1,-2,-1,-1,-9
64,67,33,7,1,8,0,0,0,0,1,-2,-1,-1,-9
65,67,33,7,0,8,0,0,0,0,1,0,0,0,-9
