eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,1,1,0,0,0,0,1,0,0,0,0
1,71,35,11,0,1,0,4,2,4,3,4,2,1,1
2,71,35,11,0,1,0,4,2,4,3,4,2,1,1
3,71,35,11,0,1,0,4,2,4,3,4,2,1,1
4,71,35,11,0,1,0,4,2,4,3,4,2,1,1
5,76,38,4,0,1,0,9,5,9,6,5,3,1,2
6,76,38,4,0,1,0,9,5,9,6,5,3,1,2
7,74,37,2,0,1,0,7,4,7,5,-2,-1,-1,1
8,74,37,2,0,1,0,7,4,7,5,-2,-1,-1,1
9,71,35,11,0,1,0,4,2,4,3,-3,-2,-1,0
10,71,35,11,0,1,0,4,2,4,3,-3,-2,-1,0
11,69,34,9,1,2,0,2,1,2,2,-2,-1,-1,-1
12,69,34,9,1,2,0,2,1,2,2,-2,-1,-1,-1
13,66,32,6,0,2,0,-1,-1,11,7,-3,-2,-1,-2
14,66,32,6,0,2,0,-1,-1,11,7,-3,-2,-1,-2
15,62,30,2,0,2,0,-5,-3,7,5,-4,-2,-1,-3
16,62,30,2,0,2,0,-5,-3,7,5,-4,-2,-1,-3
17,67,33,7,1,3,0,0,0,0,1,5,3,1,-2
18,67,33,7,1,3,0,0,0,0,1,5,3,1,-2
19,67,33,7,1,3,0,0,0,0,1,5,3,1,-2
20,67,33,7,1,3,0,0,0,0,1,5,3,1,-2
21,69,34,9,0,3,0,2,1,2,2,2,1,1,-1
22,69,34,9,0,3,0,2,1,2,2,2,1,1,-1
23,71,35,11,0,3,0,4,2,4,3,2,1,1,0
24,71,35,11,0,3,0,4,2,4,3,2,1,1,0
25,76,38,4,0,3,0,9,5,9,6,5,3,1,1
26,76,38,4,0,3,0,9,5,9,6,5,3,1,1
27,74,37,2,0,3,0,7,4,7,5,-2,-1,-1,0
28,74,37,2,0,3,0,7,4,7,5,-2,-1,-1,0
29,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,-1
30,72,36,0,0,3,0,5,3,5,4,-2,-1,-1,-1
31,71,35,11,0,3,0,4,2,4,3,-1,-1,-1,-2
32,69,34,9,1,4,0,2,1,2,2,-2,-1,-1,-3
33,69,34,9,0,4,0,2,1,2,2,0,0,0,-3
34,69,34,9,0,4,0,2,1,2,2,0,0,0,-3
35,69,34,9,0,4,0,2,1,2,2,0,0,0,-3
36,69,34,9,0,4,0,2,1,2,2,0,0,0,-3
37,69,34,9,0,4,0,2,1,2,2,0,0,0,-3
38,69,34,9,0,4,0,2,1,2,2,0,0,0,-3
39,71,35,11,0,4,0,4,2,4,3,2,1,1,-2
40,72,36,0,1,5,0,5,3,5,4,1,1,1,-1
41,74,37,2,0,5,0,7,4,7,5,2,1,1,0
42,74,37,2,0,5,0,7,4,7,5,2,1,1,0
43,76,38,4,0,5,0,9,5,9,6,2,1,1,1
44,76,38,4,0,5,0,9,5,9,6,2,1,1,1
45,74,37,2,0,5,0,7,4,7,5,-2,-1,-1,0
46,74,37,2,0,5,0,7,4,7,5,-2,-1,-1,0
47,71,35,11,1,6,0,4,2,4,3,-3,-2,-1,-1
48,71,35,11,1,6,0,4,2,4,3,-3,-2,-1,-1
49,74,37,2,0,6,0,7,4,7,5,3,2,1,0
50,74,37,2,0,6,0,7,4,7,5,3,2,1,0
51,74,37,2,0,6,0,7,4,7,5,0,0,0,0
52,67,33,7,0,6,0,0,0,0,1,-7,-4,-1,-1
53,69,34,9,0,6,0,2,1,2,2,2,1,1,0
54,69,34,9,0,6,0,2,1,2,2,2,1,1,0
55,71,35,11,0,6,0,4,2,4,3,2,1,1,1
56,72,36,0,0,6,0,5,3,5,4,1,1,1,2
57,71,35,11,0,6,0,4,2,4,3,-1,-1,-1,1
58,71,35,11,0,6,0,4,2,4,3,-1,-1,-1,1
59,67,33,7,0,6,0,0,0,0,1,-4,-2,-1,0
60,71,35,11,1,7,0,4,2,4,3,4,2,1,1
61,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,0
62,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,0
63,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,0
64,69,34,9,0,7,0,2,1,2,2,-2,-1,-1,0
65,67,33,7,1,8,0,0,0,0,1,-2,-1,-1,-1
66,67,33,7,1,8,0,0,0,0,1,-2,-1,-1,-1
67,67,33,7,1,8,0,0,0,0,1,-2,-1,-1,-1
