eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,5,3,1,1
2,67,33,7,1,1,0,0,0,0,1,5,3,1,1
3,71,35,11,0,1,0,4,2,4,3,4,2,1,2
4,71,35,11,0,1,0,4,2,4,3,4,2,1,2
5,67,33,7,0,1,0,0,0,0,1,-4,-2,-1,1
6,67,33,7,0,1,0,0,0,0,1,0,0,0,1
7,66,32,6,0,1,0,-1,-1,11,7,-1,-1,-1,0
8,64,31,4,1,2,0,-3,-2,9,6,-2,-1,-1,-1
9,66,32,6,0,2,0,-1,-1,11,7,2,1,1,0
10,66,32,6,0,2,0,-1,-1,11,7,2,1,1,0
11,71,35,11,0,2,0,4,2,4,3,5,3,1,1
12,71,35,11,0,2,0,4,2,4,3,5,3,1,1
13,69,34,9,1,3,0,2,1,2,2,-2,-1,-1,0
14,69,34,9,1,3,0,2,1,2,2,-2,-1,-1,0
15,72,36,0,0,3,0,5,3,5,4,3,2,1,1
16,72,36,0,0,3,0,5,3,5,4,3,2,1,1
17,72,36,0,0,3,0,5,3,5,4,3,2,1,1
18,71,35,11,0,3,0,4,2,4,3,-1,-1,-1,0
19,69,34,9,0,3,0,2,1,2,2,-2,-1,-1,-1
20,62,30,2,1,4,0,-5,-3,7,5,-7,-4,-1,-2
21,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-2
22,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-2
23,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-2
24,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-2
25,62,30,2,0,4,0,-5,-3,7,5,0,0,0,-2
26,67,33,7,1,5,0,0,0,0,1,5,3,1,-1
27,71,35,11,0,5,0,4,2,4,3,4,2,1,0
28,71,35,11,0,5,0,4,2,4,3,4,2,1,0
29,71,35,11,0,5,0,4,2,4,3,0,0,0,0
30,71,35,11,0,5,0,4,2,4,3,0,0,0,0
31,67,33,7,0,5,0,0,0,0,1,-4,-2,-1,-1
32,69,34,9,1,6,0,2,1,2,2,2,1,1,0
33,66,32,6,0,6,0,-1,-1,11,7,-3,-2,-1,-1
34,67,33,7,0,6,0,0,0,0,1,1,1,1,0
35,69,34,9,0,6,0,2,1,2,2,2,1,1,1
36,69,34,9,0,6,0,2,1,2,2,2,1,1,1
37,69,34,9,0,6,0,2,1,2,2,0,0,0,1
38,71,35,11,1,7,0,4,2,4,3,2,1,1,2
39,74,37,2,0,7,0,7,4,7,5,3,2,1,3
40,74,37,2,0,7,0,7,4,7,5,0,0,0,3
41,71,35,11,0,7,0,4,2,4,3,-3,-2,-1,2
42,72,36,0,0,7,0,5,3,5,4,1,1,1,3
43,67,33,7,0,7,0,0,0,0,1,-5,-3,-1,2
44,69,34,9,1,8,0,2,1,2,2,2,1,1,3
45,72,36,0,0,8,0,5,3,5,4,3,2,1,4
46,72,36,0,0,8,0,5,3,5,4,3,2,1,4
47,71,35,11,0,8,0,4,2,4,3,-1,-1,-1,3
48,69,34,9,0,8,0,2,1,2,2,-2,-1,-1,2
49,66,32,6,0,8,0,-1,-1,11,7,-3,-2,-1,1
50,67,33,7,1,9,0,0,0,0,1,1,1,1,2
51,67,33,7,0,9,0,0,0,0,1,0,0,0,2
52,67,33,7,0,9,0,0,0,0,1,0,0,0,2
53,62,30,2,0,9,0,-5,-3,7,5,-5,-3,-1,1
54,62,30,2,0,9,0,-5,-3,7,5,-5,-3,-1,1
55,62,30,2,0,9,0,-5,-3,7,5,0,0,0,1
56,67,33,7,1,10,0,0,0,0,1,5,3,1,2
57,71,35,11,0,10,0,4,2,4,3,4,2,1,3
58,71,35,11,0,10,0,4,2,4,3,4,2,1,3
59,71,35,11,0,10,0,4,2,4,3,0,0,0,3
60,71,35,11,0,10,0,4,2,4,3,0,0,0,3
61,67,33,7,0,10,0,0,0,0,1,-4,-2,-1,2
62,69,34,9,1,11,0,2,1,2,2,2,1,1,3
63,66,32,6,0,11,0,-1,-1,11,7,-3,-2,-1,2
64,67,33,7,0,11,0,0,0,0,1,1,1,1,3
65,69,34,9,0,11,0,2,1,2,2,2,1,1,4
66,69,34,9,0,11,0,2,1,2,2,2,1,1,4
67,69,34,9,0,11,0,2,1,2,2,0,0,0,4
68,71,35,11,1,12,0,4,2,4,3,2,1,1,5
69,74,37,2,0,12,0,7,4,7,5,3,2,1,6
70,74,37,2,0,12,0,7,4,7,5,0,0,0,6
71,71,35,11,0,12,0,4,2,4,3,-3,-2,-1,5
72,72,36,0,0,12,0,5,3,5,4,1,1,1,6
73,67,33,7,0,12,0,0,0,0,1,-5,-3,-1,5
74,69,34,9,1,13,0,2,1,2,2,2,1,1,6
75,72,36,0,0,13,0,5,3,5,4,3,2,1,7
76,72,36,0,0,13,0,5,3,5,4,3,2,1,7
77,71,35,11,0,13,0,4,2,4,3,-1,-1,-1,6
78,69,34,9,0,13,0,2,1,2,2,-2,-1,-1,5
79,66,32,6,0,13,0,-1,-1,11,7,-3,-2,-1,4
80,67,33,7,1,14,0,0,0,0,1,1,1,1,5
81,67,33,7,0,14,0,0,0,0,1,0,0,0,5
