eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,0,0,0,-5,-3,7,5,0,0,0,0
1,67,33,7,1,1,0,0,0,0,1,5,3,1,1
2,67,33,7,1,1,0,0,0,0,1,5,3,1,1
3,69,34,9,0,1,0,2,1,2,2,2,1,1,2
4,69,34,9,0,1,0,2,1,2,2,2,1,1,2
5,69,34,9,0,1,0,2,1,2,2,0,0,0,2
6,71,35,11,0,1,0,4,2,4,3,2,1,1,3
7,67,33,7,0,1,0,0,0,0,1,-4,-2,-1,2
8,67,33,7,0,1,0,0,0,0,1,-4,-2,-1,2
9,66,32,6,0,1,0,-1,-1,11,7,-1,-1,-1,1
10,64,31,4,1,2,0,-3,-2,9,6,-2,-1,-1,0
11,62,30,2,0,2,0,-5,-3,7,5,-2,-1,-1,-1
12,62,30,2,0,2,0,-5,-3,7,5,-2,-1,-1,-1
13,62,30,2,0,2,0,-5,-3,7,5,0,0,0,-1
14,62,30,2,0,2,0,-5,-3,7,5,0,0,0,-1
15,71,35,11,0,2,0,4,2,4,3,9,5,1,0
16,71,35,11,0,2,0,4,2,4,3,9,5,1,0
17,69,34,9,1,3,0,2,1,2,2,-2,-1,-1,-1
18,69,34,9,1,3,0,2,1,2,2,-2,-1,-1,-1
19,69,34,9,0,3,0,2,1,2,2,0,0,0,-1
20,69,34,9,0,3,0,2,1,2,2,0,0,0,-1
21,69,34,9,0,3,0,2,1,2,2,0,0,0,-1
22,67,33,7,0,3,0,0,0,0,1,-2,-1,-1,-2
23,66,32,6,0,3,0,-1,-1,11,7,-1,-1,-1,-3
24,67,33,7,0,3,0,0,0,0,1,1,1,1,-2
25,69,34,9,0,3,0,2,1,2,2,2,1,1,-1
26,71,35,11,1,4,0,4,2,4,3,2,1,1,0
27,67,33,7,0,4,0,0,0,0,1,-4,-2,-1,-1
28,67,33,7,0,4,0,0,0,0,1,-4,-2,-1,-1
29,67,33,7,0,4,0,0,0,0,1,0,0,0,-1
30,67,33,7,0,4,0,0,0,0,1,0,0,0,-1
31,71,35,11,0,4,0,4,2,4,3,4,2,1,0
32,71,35,11,0,4,0,4,2,4,3,4,2,1,0
33,71,35,11,1,5,0,4,2,4,3,0,0,0,0
34,71,35,11,1,5,0,4,2,4,3,0,0,0,0
35,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,-1
36,71,35,11,0,5,0,4,2,4,3,2,1,1,0
37,69,34,9,0,5,0,2,1,2,2,-2,-1,-1,-1
38,71,35,11,0,5,0,4,2,4,3,2,1,1,0
39,74,37,2,0,5,0,7,4,7,5,3,2,1,1
40,74,37,2,0,5,0,7,4,7,5,3,2,1,1
41,74,37,2,1,6,0,7,4,7,5,0,0,0,1
42,74,37,2,1,6,0,7,4,7,5,0,0,0,1
43,74,37,2,0,6,0,7,4,7,5,0,0,0,1
44,72,36,0,0,6,0,5,3,5,4,-2,-1,-1,0
45,71,35,11,0,6,0,4,2,4,3,-1,-1,-1,-1
46,69,34,9,0,6,0,2,1,2,2,-2,-1,-1,-2
47,69,34,9,0,6,0,2,1,2,2,0,0,0,-2
48,69,34,9,0,6,0,2,1,2,2,0,0,0,-2
49,67,33,7,0,6,0,0,0,0,1,-2,-1,-1,-3
50,66,32,6,1,7,0,-1,-1,11,7,-1,-1,-1,-4
51,69,34,9,0,7,0,2,1,2,2,3,2,1,-3
52,69,34,9,0,7,0,2,1,2,2,0,0,0,-3
53,69,34,9,0,7,0,2,1,2,2,0,0,0,-3
54,69,34,9,0,7,0,2,1,2,2,0,0,0,-3
55,72,36,0,0,7,0,5,3,5,4,3,2,1,-2
56,72,36,0,0,7,0,5,3,5,4,3,2,1,-2
57,72,36,0,0,7,0,5,3,5,4,0,0,0,-2
58,71,35,11,1,8,0,4,2,4,3,-1,-1,-1,-3
59,71,35,11,0,8,0,4,2,4,3,0,0,0,-3
60,69,34,9,0,8,0,2,1,2,2,-2,-1,-1,-4
61,69,34,9,0,8,0,2,1,2,2,0,0,0,-4
