eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,0,0,0,7,4,7,5,0,0,0,0
1,74,37,2,1,1,0,7,4,7,5,0,0,0,0
2,76,38,4,0,1,0,9,5,9,6,2,1,1,1
3,78,39,6,0,1,0,11,6,11,7,2,1,1,2
4,79,40,7,0,1,0,12,7,0,1,1,1,1,3
5,78,39,6,0,1,0,11,6,11,7,-1,-1,-1,2
6,76,38,4,0,1,0,9,5,9,6,-2,-1,-1,1
7,76,38,4,1,2,0,9,5,9,6,0,0,0,1
8,74,37,2,0,2,0,7,4,7,5,-2,-1,-1,0
9,74,37,2,0,2,0,7,4,7,5,0,0,0,0
10,76,38,4,0,2,0,9,5,9,6,2,1,1,1
11,74,37,2,0,2,0,7,4,7,5,-2,-1,-1,0
12,74,37,2,0,2,0,7,4,7,5,0,0,0,0
13,79,40,7,1,3,0,12,7,0,1,5,3,1,1
14,78,39,6,0,3,0,11,6,11,7,-1,-1,-1,0
15,79,40,7,0,3,0,12,7,0,1,1,1,1,1
16,74,37,2,0,3,0,7,4,7,5,-5,-3,-1,0
17,74,37,2,0,3,0,7,4,7,5,0,0,0,0
18,76,38,4,0,3,0,9,5,9,6,2,1,1,1
19,74,37,2,1,4,0,7,4,7,5,-2,-1,-1,0
20,72,36,0,0,4,0,5,3,5,4,-2,-1,-1,-1
21,72,36,0,0,4,0,5,3,5,4,-2,-1,-1,-1
22,71,35,11,0,4,0,4,2,4,3,-1,-1,-1,-2
23,67,33,7,0,4,0,0,0,0,1,-4,-2,-1,-3
24,67,33,7,0,4,0,0,0,0,1,-4,-2,-1,-3
25,67,33,7,1,5,0,0,0,0,1,0,0,0,-3
26,71,35,11,0,5,0,4,2,4,3,4,2,1,-2
27,74,37,2,0,5,0,7,4,7,5,3,2,1,-1
28,79,40,7,0,5,0,12,7,0,1,5,3,1,0
29,79,40,7,0,5,0,12,7,0,1,0,0,0,0
30,79,40,7,0,5,0,12,7,0,1,0,0,0,0
31,81,41,9,1,6,0,14,8,2,2,2,1,1,1
32,81,41,9,0,6,0,14,8,2,2,0,0,0,1
33,81,41,9,0,6,0,14,8,2,2,0,0,0,1
34,83,42,11,0,6,0,16,9,4,3,2,1,1,2
35,84,43,0,1,7,0,17,10,5,4,1,1,1,3
36,84,43,0,1,7,0,17,10,5,4,1,1,1,3
37,84,43,0,1,7,0,17,10,5,4,1,1,1,3
38,83,42,11,0,7,0,16,9,4,3,-1,-1,-1,2
39,81,41,9,0,7,0,14,8,2,2,-2,-1,-1,1
40,79,40,7,0,7,0,12,7,0,1,-2,-1,-1,0
41,79,40,7,0,7,0,12,7,0,1,0,0,0,0
42,79,40,7,0,7,0,12,7,0,1,0,0,0,0
43,78,39,6,1,8,0,11,6,11,7,-1,-1,-1,-1
44,76,38,4,0,8,0,9,5,9,6,-2,-1,-1,-2
45,78,39,6,0,8,0,11,6,11,7,2,1,1,-1
