eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,beat_strength,bar_num,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,0,0,0,0,0,0,1,0,0,0,0
1,71,35,11,0,0,0,4,2,4,3,4,2,1,1
2,74,37,2,1,1,0,7,4,7,5,3,2,1,2
3,76,38,4,0,1,0,9,5,9,6,2,1,1,3
4,76,38,4,0,1,0,9,5,9,6,2,1,1,3
5,76,38,4,0,1,0,9,5,9,6,2,1,1,3
6,74,37,2,0,1,0,7,4,7,5,-2,-1,-1,2
7,74,37,2,0,1,0,7,4,7,5,0,0,0,2
8,72,36,0,1,2,0,5,3,5,4,-2,-1,-1,1
9,71,35,11,0,2,0,4,2,4,3,-1,-1,-1,0
10,71,35,11,0,2,0,4,2,4,3,-1,-1,-1,0
11,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,-1
12,69,34,9,0,2,0,2,1,2,2,-2,-1,-1,-1
13,71,35,11,0,2,0,4,2,4,3,2,1,1,0
14,74,37,2,1,3,0,7,4,7,5,3,2,1,1
15,79,40,7,0,3,0,12,7,0,1,5,3,1,2
16,79,40,7,0,3,0,12,7,0,1,5,3,1,2
17,78,39,6,0,3,0,11,6,11,7,-1,-1,-1,1
18,76,38,4,0,3,0,9,5,9,6,-2,-1,-1,0
19,74,37,2,0,3,0,7,4,7,5,-2,-1,-1,-1
20,69,34,9,1,4,0,2,1,2,2,-5,-3,-1,-2
21,69,34,9,0,4,0,2,1,2,2,0,0,0,-2
22,69,34,9,0,4,0,2,1,2,2,0,0,0,-2
23,69,34,9,0,4,0,2,1,2,2,0,0,0,-2
24,69,34,9,0,4,0,2,1,2,2,0,0,0,-2
25,71,35,11,0,4,0,4,2,4,3,2,1,1,-1
26,72,36,0,1,5,0,5,3,5,4,1,1,1,0
27,74,37,2,0,5,0,7,4,7,5,2,1,1,1
28,74,37,2,0,5,0,7,4,7,5,2,1,1,1
29,76,38,4,0,5,0,9,5,9,6,2,1,1,2
30,76,38,4,0,5,0,9,5,9,6,2,1,1,2
31,78,39,6,0,5,0,11,6,11,7,2,1,1,3
32,79,40,7,1,6,0,12,7,0,1,1,1,1,4
33,79,40,7,0,6,0,12,7,0,1,0,0,0,4
34,79,40,7,0,6,0,12,7,0,1,0,0,0,4
35,81,41,9,0,6,0,14,8,2,2,2,1,1,5
36,81,41,9,0,6,0,14,8,2,2,2,1,1,5
37,79,40,7,0,6,0,12,7,0,1,-2,-1,-1,4
38,78,39,6,1,7,0,11,6,11,7,-1,-1,-1,3
39,76,38,4,0,7,0,9,5,9,6,-2,-1,-1,2
40,76,38,4,0,7,0,9,5,9,6,-2,-1,-1,2
41,74,37,2,0,7,0,7,4,7,5,-2,-1,-1,1
42,72,36,0,0,7,0,5,3,5,4,-2,-1,-1,0
43,74,37,2,0,7,0,7,4,7,5,2,1,1,1
44,71,35,11,1,8,0,4,2,4,3,-3,-2,-1,0
45,69,34,9,0,8,0,2,1,2,2,-2,-1,-1,-1
46,69,34,9,0,8,0,2,1,2,2,-2,-1,-1,-1
47,69,34,9,0,8,0,2,1,2,2,-2,-1,-1,-1
48,69,34,9,0,8,0,2,1,2,2,-2,-1,-1,-1
49,71,35,11,0,8,0,4,2,4,3,2,1,1,0
50,72,36,0,1,9,0,5,3,5,4,1,1,1,1
51,74,37,2,0,9,0,7,4,7,5,2,1,1,2
52,74,37,2,0,9,0,7,4,7,5,2,1,1,2
53,76,38,4,0,9,0,9,5,9,6,2,1,1,3
54,76,38,4,0,9,0,9,5,9,6,2,1,1,3
55,78,39,6,0,9,0,11,6,11,7,2,1,1,4
56,79,40,7,1,10,0,12,7,0,1,1,1,1,5
57,79,40,7,0,10,0,12,7,0,1,0,0,0,5
58,79,40,7,0,10,0,12,7,0,1,0,0,0,5
59,81,41,9,0,10,0,14,8,2,2,2,1,1,6
60,81,41,9,0,10,0,14,8,2,2,2,1,1,6
61,79,40,7,0,10,0,12,7,0,1,-2,-1,-1,5
62,78,39,6,1,11,0,11,6,11,7,-1,-1,-1,4
63,76,38,4,0,11,0,9,5,9,6,-2,-1,-1,3
64,76,38,4,0,11,0,9,5,9,6,-2,-1,-1,3
65,74,37,2,0,11,0,7,4,7,5,-2,-1,-1,2
66,72,36,0,0,11,0,5,3,5,4,-2,-1,-1,1
67,71,35,11,0,11,0,4,2,4,3,-1,-1,-1,0
