,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,78,0,1,105,6,0,2,16,4,0,0
1,76,1,0,80,4,-2,2,14,2,-1,-1
2,74,2,1,105,2,-2,2,12,0,-1,-2
3,73,3,0,80,1,-1,2,11,11,-1,-3
4,74,4,1,80,2,1,2,12,0,1,-2
5,69,5,0,80,9,-5,2,7,7,-1,-3
6,66,6,1,95,6,-3,2,4,4,-1,-4
7,69,7,0,80,9,3,2,7,7,1,-3
8,71,8,1,80,11,2,2,9,9,1,-2
9,69,9,0,80,9,-2,2,7,7,-1,-3
10,67,10,1,105,7,-2,2,5,5,-1,-4
11,66,11,0,80,6,-1,2,4,4,-1,-5
12,67,12,1,80,7,1,2,5,5,1,-4
13,64,13,0,80,4,-3,2,2,2,-1,-5
14,61,14,1,95,1,-3,2,-1,11,-1,-6
15,64,15,0,80,4,3,2,2,2,1,-5
16,57,16,1,80,9,-7,2,-5,7,-1,-6
17,64,17,0,80,4,7,2,2,2,1,-5
18,61,18,1,105,1,-3,2,-1,11,-1,-6
19,62,19,0,80,2,1,2,0,0,1,-5
20,64,20,1,80,4,2,2,2,2,1,-4
21,66,21,0,80,6,2,2,4,4,1,-3
22,67,22,1,95,7,1,2,5,5,1,-2
23,69,23,0,80,9,2,2,7,7,1,-1
24,71,24,0,80,11,2,2,9,9,1,0
25,73,24,0,80,1,2,2,11,11,1,1
26,74,25,0,80,2,1,2,12,0,1,2
27,76,26,0,105,4,2,2,14,2,1,3
28,78,26,0,80,6,2,2,16,4,1,4
29,76,27,0,80,4,-2,2,14,2,-1,3
30,74,28,0,80,2,-2,2,12,0,-1,2
31,73,28,0,80,1,-1,2,11,11,-1,1
32,71,29,0,80,11,-2,2,9,9,-1,0
33,69,30,1,95,9,-2,2,7,7,-1,-1
34,79,31,0,80,7,10,2,17,5,1,0
35,78,32,1,80,6,-1,2,16,4,-1,-1
36,76,33,0,80,4,-2,2,14,2,-1,-2
37,74,34,1,105,2,-2,2,12,0,-1,-3
38,73,35,0,80,1,-1,2,11,11,-1,-4
39,74,36,1,80,2,1,2,12,0,1,-3
40,69,37,0,80,9,-5,2,7,7,-1,-4
41,66,38,1,95,6,-3,2,4,4,-1,-5
42,69,39,0,80,9,3,2,7,7,1,-4
43,71,40,1,80,11,2,2,9,9,1,-3
44,69,41,0,80,9,-2,2,7,7,-1,-4
45,67,42,1,105,7,-2,2,5,5,-1,-5
46,66,43,0,80,6,-1,2,4,4,-1,-6
47,67,44,1,80,7,1,2,5,5,1,-5
48,64,45,0,80,4,-3,2,2,2,-1,-6
49,61,46,1,95,1,-3,2,-1,11,-1,-7
50,64,47,0,80,4,3,2,2,2,1,-6
51,57,48,1,80,9,-7,2,-5,7,-1,-7
52,64,49,0,80,4,7,2,2,2,1,-6
53,61,50,1,105,1,-3,2,-1,11,-1,-7
54,62,51,0,80,2,1,2,0,0,1,-6
55,64,52,1,80,4,2,2,2,2,1,-5
56,66,53,0,80,6,2,2,4,4,1,-4
57,67,54,1,95,7,1,2,5,5,1,-3
58,69,55,0,80,9,2,2,7,7,1,-2
59,71,56,0,80,11,2,2,9,9,1,-1
60,73,56,0,80,1,2,2,11,11,1,0
61,74,57,0,80,2,1,2,12,0,1,1
62,76,58,1,105,4,2,2,14,2,1,2
63,74,59,0,80,2,-2,2,12,0,-1,1
64,74,60,1,80,2,0,2,12,0,0,1
65,73,61,0,80,1,-1,2,11,11,-1,0
66,74,62,1,95,2,1,2,12,0,1,1
67,79,63,0,80,7,5,2,17,5,1,2
68,78,64,1,80,6,-1,2,16,4,-1,1
69,76,65,0,80,4,-2,2,14,2,-1,0
70,74,66,1,105,2,-2,2,12,0,-1,-1
71,73,67,0,80,1,-1,2,11,11,-1,-2
72,74,68,1,80,2,1,2,12,0,1,-1
73,69,69,0,80,9,-5,2,7,7,-1,-2
74,66,70,1,95,6,-3,2,4,4,-1,-3
75,69,71,0,80,9,3,2,7,7,1,-2
76,71,72,1,80,11,2,2,9,9,1,-1
77,69,73,0,80,9,-2,2,7,7,-1,-2
78,67,74,1,105,7,-2,2,5,5,-1,-3
79,66,75,0,80,6,-1,2,4,4,-1,-4
80,67,76,1,80,7,1,2,5,5,1,-3
81,64,77,0,80,4,-3,2,2,2,-1,-4
82,61,78,1,95,1,-3,2,-1,11,-1,-5
83,64,79,0,80,4,3,2,2,2,1,-4
84,57,80,1,80,9,-7,2,-5,7,-1,-5
85,64,81,0,80,4,7,2,2,2,1,-4
86,61,82,1,105,1,-3,2,-1,11,-1,-5
87,62,83,0,80,2,1,2,0,0,1,-4
88,64,84,1,80,4,2,2,2,2,1,-3
89,66,85,0,80,6,2,2,4,4,1,-2
90,67,86,1,95,7,1,2,5,5,1,-1
91,69,87,0,80,9,2,2,7,7,1,0
92,71,88,0,80,11,2,2,9,9,1,1
93,73,88,0,80,1,2,2,11,11,1,2
94,74,89,0,80,2,1,2,12,0,1,3
95,76,90,0,105,4,2,2,14,2,1,4
96,78,90,0,80,6,2,2,16,4,1,5
97,76,91,0,80,4,-2,2,14,2,-1,4
98,74,92,0,80,2,-2,2,12,0,-1,3
99,73,92,0,80,1,-1,2,11,11,-1,2
100,71,93,0,80,11,-2,2,9,9,-1,1
101,69,94,1,95,9,-2,2,7,7,-1,0
102,79,95,0,80,7,10,2,17,5,1,1
103,78,96,1,80,6,-1,2,16,4,-1,0
104,76,97,0,80,4,-2,2,14,2,-1,-1
105,74,98,1,105,2,-2,2,12,0,-1,-2
106,73,99,0,80,1,-1,2,11,11,-1,-3
107,74,100,1,80,2,1,2,12,0,1,-2
108,69,101,0,80,9,-5,2,7,7,-1,-3
109,66,102,1,95,6,-3,2,4,4,-1,-4
110,69,103,0,80,9,3,2,7,7,1,-3
111,71,104,1,80,11,2,2,9,9,1,-2
112,69,105,0,80,9,-2,2,7,7,-1,-3
113,67,106,1,105,7,-2,2,5,5,-1,-4
114,66,107,0,80,6,-1,2,4,4,-1,-5
115,67,108,1,80,7,1,2,5,5,1,-4
116,64,109,0,80,4,-3,2,2,2,-1,-5
117,61,110,1,95,1,-3,2,-1,11,-1,-6
118,64,111,0,80,4,3,2,2,2,1,-5
119,57,112,1,80,9,-7,2,-5,7,-1,-6
120,64,113,0,80,4,7,2,2,2,1,-5
121,61,114,1,105,1,-3,2,-1,11,-1,-6
122,62,115,0,80,2,1,2,0,0,1,-5
123,64,116,1,80,4,2,2,2,2,1,-4
124,66,117,0,80,6,2,2,4,4,1,-3
125,67,118,1,95,7,1,2,5,5,1,-2
126,69,119,0,80,9,2,2,7,7,1,-1
127,71,120,0,80,11,2,2,9,9,1,0
128,73,120,0,80,1,2,2,11,11,1,1
129,74,121,0,80,2,1,2,12,0,1,2
130,76,122,1,105,4,2,2,14,2,1,3
131,74,123,0,80,2,-2,2,12,0,-1,2
132,74,124,1,80,2,0,2,12,0,0,2
