eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,63,31,3,66,56,26,8,6,0,0,0,0
1,67,33,7,59,60,28,0,1,4,2,1,1
2,70,35,10,68,63,30,3,3,3,2,1,2
3,70,35,10,66,63,30,3,3,0,0,0,2
4,70,35,10,66,63,30,3,3,0,0,0,2
5,70,35,10,66,63,30,3,3,0,0,0,2
6,72,36,0,69,65,31,5,4,2,1,1,3
7,70,35,10,65,63,30,3,3,-2,-1,-1,2
8,68,33,8,59,61,28,1,1,-2,-2,-1,1
9,70,35,10,66,63,30,3,3,2,2,1,2
10,67,33,7,65,60,28,0,1,-3,-2,-1,1
11,70,35,10,69,63,30,3,3,3,2,1,2
12,70,35,10,69,63,30,3,3,3,2,1,2
13,70,35,10,69,63,30,3,3,3,2,1,2
14,70,35,10,69,63,30,3,3,3,2,1,2
15,70,35,10,69,63,30,3,3,3,2,1,2
16,70,35,10,69,63,30,3,3,3,2,1,2
17,67,33,7,56,60,28,0,1,-3,-2,-1,1
18,65,32,5,67,58,27,10,7,-2,-1,-1,0
19,65,32,5,61,58,27,10,7,0,0,0,0
20,65,32,5,61,58,27,10,7,0,0,0,0
21,67,33,7,68,60,28,0,1,2,1,1,1
22,67,33,7,68,60,28,0,1,2,1,1,1
23,65,32,5,66,58,27,10,7,-2,-1,-1,0
24,63,31,3,62,56,26,8,6,-2,-1,-1,-1
25,65,32,5,62,58,27,10,7,2,1,1,0
26,67,33,7,64,60,28,0,1,2,1,1,1
27,63,31,3,67,56,26,8,6,-4,-2,-1,0
28,63,31,3,67,56,26,8,6,-4,-2,-1,0
29,70,35,10,60,63,30,3,3,7,4,1,1
30,70,35,10,60,63,30,3,3,7,4,1,1
31,70,35,10,60,63,30,3,3,7,4,1,1
32,70,35,10,59,63,30,3,3,0,0,0,1
33,67,33,7,57,60,28,0,1,-3,-2,-1,0
34,65,32,5,71,58,27,10,7,-2,-1,-1,-1
35,70,35,10,69,63,30,3,3,5,3,1,0
36,70,35,10,69,63,30,3,3,5,3,1,0
37,74,37,2,71,67,32,7,5,4,2,1,1
38,74,37,2,71,67,32,7,5,4,2,1,1
39,72,36,0,59,65,31,5,4,-2,-1,-1,0
40,72,36,0,59,65,31,5,4,-2,-1,-1,0
41,70,35,10,66,63,30,3,3,-2,-1,-1,-1
42,70,35,10,66,63,30,3,3,-2,-1,-1,-1
43,63,31,3,64,56,26,8,6,-7,-4,-1,-2
44,63,31,3,64,56,26,8,6,-7,-4,-1,-2
45,63,31,3,64,56,26,8,6,-7,-4,-1,-2
46,63,31,3,64,56,26,8,6,-7,-4,-1,-2
47,63,31,3,59,56,26,8,6,0,0,0,-2
48,63,31,3,59,56,26,8,6,0,0,0,-2
49,67,33,7,59,60,28,0,1,4,2,1,-1
50,70,35,10,63,63,30,3,3,3,2,1,0
51,70,35,10,65,63,30,3,3,0,0,0,0
52,67,33,7,59,60,28,0,1,-3,-2,-1,-1
53,63,31,3,63,56,26,8,6,-4,-2,-1,-2
54,65,32,5,68,58,27,10,7,2,1,1,-1
55,62,30,2,57,55,25,7,5,-3,-2,-1,-2
56,62,30,2,57,55,25,7,5,-3,-2,-1,-2
57,62,30,2,57,55,25,7,5,-3,-2,-1,-2
58,58,28,10,64,51,23,3,3,-4,-2,-1,-3
59,65,32,5,58,58,27,10,7,7,4,1,-2
60,65,32,5,58,58,27,10,7,7,4,1,-2
61,65,32,5,58,58,27,10,7,7,4,1,-2
62,65,32,5,58,58,27,10,7,7,4,1,-2
63,65,32,5,58,58,27,10,7,7,4,1,-2
64,65,32,5,63,58,27,10,7,0,0,0,-2
65,65,32,5,61,58,27,10,7,0,0,0,-2
66,67,33,7,67,60,28,0,1,2,1,1,-1
67,67,33,7,62,60,28,0,1,0,0,0,-1
68,67,33,7,62,60,28,0,1,0,0,0,-1
69,67,33,7,62,60,28,0,1,0,0,0,-1
70,68,33,8,72,61,28,1,1,-2,-2,-1,-1
71,67,33,7,60,60,28,0,1,-1,0,-1,-2
72,67,33,7,60,60,28,0,1,-1,0,-1,-2
73,67,33,7,60,60,28,0,1,-1,0,-1,-2
74,65,32,5,62,58,27,10,7,-2,-1,-1,-3
75,70,35,10,65,63,30,3,3,5,3,1,-2
76,70,35,10,65,63,30,3,3,5,3,1,-2
77,70,35,10,65,63,30,3,3,5,3,1,-2
78,70,35,10,65,63,30,3,3,5,3,1,-2
79,70,35,10,65,63,30,3,3,5,3,1,-2
80,69,34,9,67,62,29,2,2,-1,-1,-1,-3
81,68,33,8,60,61,28,1,1,-1,-1,-1,-4
82,67,33,7,62,60,28,0,1,-1,0,-1,-5
83,67,33,7,65,60,28,0,1,0,0,0,-5
84,67,33,7,65,60,28,0,1,0,0,0,-5
85,68,33,8,69,61,28,1,1,1,0,1,-4
86,68,33,8,69,61,28,1,1,1,0,1,-4
87,72,36,0,64,65,31,5,4,4,3,1,-3
88,72,36,0,64,65,31,5,4,4,3,1,-3
89,70,35,10,65,63,30,3,3,-2,-1,-1,-4
90,70,35,10,65,63,30,3,3,-2,-1,-1,-4
91,68,33,8,64,61,28,1,1,-2,-2,-1,-5
92,68,33,8,64,61,28,1,1,-2,-2,-1,-5
93,68,33,8,64,61,28,1,1,-2,-2,-1,-5
94,67,33,7,66,60,28,0,1,-1,0,-1,-6
95,63,31,3,66,56,26,8,6,-4,-2,-1,-7
96,63,31,3,66,56,26,8,6,-4,-2,-1,-7
97,72,36,0,65,65,31,5,4,9,5,1,-6
98,72,36,0,65,65,31,5,4,9,5,1,-6
99,72,36,0,61,65,31,5,4,0,0,0,-6
100,72,36,0,61,65,31,5,4,0,0,0,-6
101,72,36,0,61,65,31,5,4,0,0,0,-6
102,72,36,0,68,65,31,5,4,0,0,0,-6
103,74,37,2,66,67,32,7,5,2,1,1,-5
104,75,38,3,65,68,33,8,6,1,1,1,-4
105,72,36,0,56,65,31,5,4,-3,-2,-1,-5
106,70,35,10,69,63,30,3,3,-2,-1,-1,-6
107,70,35,10,66,63,30,3,3,0,0,0,-6
108,70,35,10,66,63,30,3,3,0,0,0,-6
109,70,35,10,66,63,30,3,3,0,0,0,-6
110,70,35,10,66,63,30,3,3,0,0,0,-6
111,68,33,8,68,61,28,1,1,-2,-2,-1,-7
112,68,33,8,68,61,28,1,1,-2,-2,-1,-7
113,67,33,7,62,60,28,0,1,-1,0,-1,-8
114,67,33,7,62,60,28,0,1,0,0,0,-8
115,65,32,5,58,58,27,10,7,-2,-1,-1,-9
116,68,33,8,61,61,28,1,1,3,1,1,-8
117,65,32,5,60,58,27,10,7,-3,-1,-1,-9
118,63,31,3,63,56,26,8,6,-2,-1,-1,-10
119,65,32,5,63,58,27,10,7,2,1,1,-9
120,65,32,5,63,58,27,10,7,2,1,1,-9
121,67,33,7,66,60,28,0,1,2,1,1,-8
122,67,33,7,66,60,28,0,1,2,1,1,-8
123,70,35,10,72,63,30,3,3,3,2,1,-7
124,70,35,10,72,63,30,3,3,3,2,1,-7
125,70,35,10,72,63,30,3,3,3,2,1,-7
126,70,35,10,72,63,30,3,3,3,2,1,-7
127,72,36,0,69,65,31,5,4,2,1,1,-6
128,72,36,0,69,65,31,5,4,2,1,1,-6
129,74,37,2,64,67,32,7,5,2,1,1,-5
130,75,38,3,62,68,33,8,6,1,1,1,-4
131,75,38,3,66,68,33,8,6,0,0,0,-4
132,72,36,0,59,65,31,5,4,-3,-2,-1,-5
133,68,33,8,65,61,28,1,1,-4,-3,-1,-6
134,67,33,7,67,60,28,0,1,-1,0,-1,-7
135,65,32,5,67,58,27,10,7,-2,-1,-1,-8
136,65,32,5,67,58,27,10,7,-2,-1,-1,-8
137,63,31,3,65,56,26,8,6,-2,-1,-1,-9
