eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,61,55,25,7,5,0,0,0,0
1,62,30,2,63,55,25,7,5,0,0,0,0
2,67,33,7,70,60,28,0,1,5,3,1,1
3,71,35,11,61,64,30,4,3,4,2,1,2
4,71,35,11,61,64,30,4,3,4,2,1,2
5,69,34,9,56,62,29,2,2,-2,-1,-1,1
6,67,33,7,65,60,28,0,1,-2,-1,-1,0
7,74,37,2,60,67,32,7,5,7,4,1,1
8,74,37,2,60,67,32,7,5,7,4,1,1
9,71,35,11,72,64,30,4,3,-3,-2,-1,0
10,71,35,11,72,64,30,4,3,-3,-2,-1,0
11,69,34,9,63,62,29,2,2,-2,-1,-1,-1
12,69,34,9,63,62,29,2,2,-2,-1,-1,-1
13,67,33,7,66,60,28,0,1,-2,-1,-1,-2
14,67,33,7,66,60,28,0,1,-2,-1,-1,-2
15,67,33,7,61,60,28,0,1,0,0,0,-2
16,67,33,7,61,60,28,0,1,0,0,0,-2
17,71,35,11,65,64,30,4,3,4,2,1,-1
18,74,37,2,65,67,32,7,5,3,2,1,0
19,74,37,2,68,67,32,7,5,0,0,0,0
20,74,37,2,68,67,32,7,5,0,0,0,0
21,76,38,4,58,69,33,9,6,2,1,1,1
22,74,37,2,65,67,32,7,5,-2,-1,-1,0
23,72,36,0,60,65,31,5,4,-2,-1,-1,-1
24,72,36,0,60,65,31,5,4,-2,-1,-1,-1
25,71,35,11,62,64,30,4,3,-1,-1,-1,-2
26,69,34,9,64,62,29,2,2,-2,-1,-1,-3
27,69,34,9,65,62,29,2,2,0,0,0,-3
28,69,34,9,65,62,29,2,2,0,0,0,-3
29,69,34,9,65,62,29,2,2,0,0,0,-3
30,69,34,9,65,62,29,2,2,0,0,0,-3
31,69,34,9,65,62,29,2,2,0,0,0,-3
32,69,34,9,65,62,29,2,2,0,0,0,-3
33,71,35,11,60,64,30,4,3,2,1,1,-2
34,72,36,0,62,65,31,5,4,1,1,1,-1
35,76,38,4,59,69,33,9,6,4,2,1,0
36,76,38,4,59,69,33,9,6,4,2,1,0
37,76,38,4,58,69,33,9,6,0,0,0,0
38,74,37,2,66,67,32,7,5,-2,-1,-1,-1
39,72,36,0,62,65,31,5,4,-2,-1,-1,-2
40,71,35,11,67,64,30,4,3,-1,-1,-1,-3
41,69,34,9,61,62,29,2,2,-2,-1,-1,-4
42,67,33,7,68,60,28,0,1,-2,-1,-1,-5
43,71,35,11,66,64,30,4,3,4,2,1,-4
44,71,35,11,66,64,30,4,3,4,2,1,-4
45,74,37,2,64,67,32,7,5,3,2,1,-3
46,74,37,2,64,67,32,7,5,3,2,1,-3
47,67,33,7,66,60,28,0,1,-7,-4,-1,-4
48,67,33,7,66,60,28,0,1,-7,-4,-1,-4
49,67,33,7,58,60,28,0,1,0,0,0,-4
50,69,34,9,68,62,29,2,2,2,1,1,-3
51,72,36,0,61,65,31,5,4,3,2,1,-2
52,71,35,11,59,64,30,4,3,-1,-1,-1,-3
53,69,34,9,65,62,29,2,2,-2,-1,-1,-4
54,67,33,7,67,60,28,0,1,-2,-1,-1,-5
55,69,34,9,66,62,29,2,2,2,1,1,-4
56,69,34,9,66,62,29,2,2,2,1,1,-4
57,67,33,7,70,60,28,0,1,-2,-1,-1,-5
