eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,62,67,32,7,5,0,0,0,0
1,67,33,7,69,60,28,0,1,-7,-4,-1,-1
2,74,37,2,57,67,32,7,5,7,4,1,0
3,74,37,2,57,67,32,7,5,7,4,1,0
4,79,40,7,61,72,35,0,1,5,3,1,1
5,79,40,7,58,72,35,0,1,0,0,0,1
6,79,40,7,58,72,35,0,1,0,0,0,1
7,78,39,6,64,71,34,11,7,-1,-1,-1,0
8,76,38,4,66,69,33,9,6,-2,-1,-1,-1
9,69,34,9,58,62,29,2,2,-7,-4,-1,-2
10,69,34,9,58,62,29,2,2,-7,-4,-1,-2
11,69,34,9,58,62,29,2,2,-7,-4,-1,-2
12,69,34,9,58,62,29,2,2,-7,-4,-1,-2
13,72,36,0,71,65,31,5,4,3,2,1,-1
14,74,37,2,64,67,32,7,5,2,1,1,0
15,74,37,2,64,67,32,7,5,2,1,1,0
16,78,39,6,59,71,34,11,7,4,2,1,1
17,76,38,4,60,69,33,9,6,-2,-1,-1,0
18,76,38,4,60,69,33,9,6,-2,-1,-1,0
19,74,37,2,64,67,32,7,5,-2,-1,-1,-1
20,74,37,2,63,67,32,7,5,0,0,0,-1
21,74,37,2,63,67,32,7,5,0,0,0,-1
22,74,37,2,63,67,32,7,5,0,0,0,-1
23,74,37,2,63,67,32,7,5,0,0,0,-1
24,74,37,2,63,67,32,7,5,0,0,0,-1
25,67,33,7,71,60,28,0,1,-7,-4,-1,-2
26,71,35,11,58,64,30,4,3,4,2,1,-1
27,74,37,2,58,67,32,7,5,3,2,1,0
28,79,40,7,62,72,35,0,1,5,3,1,1
29,81,41,9,64,74,36,2,2,2,1,1,2
30,83,42,11,65,76,37,4,3,2,1,1,3
31,81,41,9,63,74,36,2,2,-2,-1,-1,2
32,79,40,7,61,72,35,0,1,-2,-1,-1,1
33,79,40,7,61,72,35,0,1,-2,-1,-1,1
34,76,38,4,57,69,33,9,6,-3,-2,-1,0
35,78,39,6,66,71,34,11,7,2,1,1,1
36,79,40,7,59,72,35,0,1,1,1,1,2
37,78,39,6,72,71,34,11,7,-1,-1,-1,1
38,76,38,4,56,69,33,9,6,-2,-1,-1,0
39,76,38,4,56,69,33,9,6,-2,-1,-1,0
40,74,37,2,59,67,32,7,5,-2,-1,-1,-1
41,76,38,4,59,69,33,9,6,2,1,1,0
42,78,39,6,57,71,34,11,7,2,1,1,1
43,79,40,7,64,72,35,0,1,1,1,1,2
44,74,37,2,58,67,32,7,5,-5,-3,-1,1
45,74,37,2,58,67,32,7,5,-5,-3,-1,1
46,74,37,2,58,67,32,7,5,-5,-3,-1,1
47,74,37,2,58,67,32,7,5,-5,-3,-1,1
48,74,37,2,58,67,32,7,5,-5,-3,-1,1
49,67,33,7,66,60,28,0,1,-7,-4,-1,0
50,71,35,11,61,64,30,4,3,4,2,1,1
51,74,37,2,61,67,32,7,5,3,2,1,2
52,79,40,7,58,72,35,0,1,5,3,1,3
53,81,41,9,59,74,36,2,2,2,1,1,4
54,83,42,11,65,76,37,4,3,2,1,1,5
55,81,41,9,64,74,36,2,2,-2,-1,-1,4
56,79,40,7,66,72,35,0,1,-2,-1,-1,3
57,79,40,7,66,72,35,0,1,-2,-1,-1,3
58,76,38,4,60,69,33,9,6,-3,-2,-1,2
59,78,39,6,56,71,34,11,7,2,1,1,3
60,79,40,7,61,72,35,0,1,1,1,1,4
61,78,39,6,71,71,34,11,7,-1,-1,-1,3
62,76,38,4,66,69,33,9,6,-2,-1,-1,2
63,76,38,4,66,69,33,9,6,-2,-1,-1,2
64,74,37,2,59,67,32,7,5,-2,-1,-1,1
65,76,38,4,62,69,33,9,6,2,1,1,2
66,78,39,6,62,71,34,11,7,2,1,1,3
