eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,62,67,32,7,5,0,0,0,0
1,71,35,11,66,64,30,4,3,-3,-2,-1,-1
2,71,35,11,66,64,30,4,3,-3,-2,-1,-1
3,74,37,2,57,67,32,7,5,3,2,1,0
4,79,40,7,67,72,35,0,1,5,3,1,1
5,81,41,9,61,74,36,2,2,2,1,1,2
6,81,41,9,61,74,36,2,2,2,1,1,2
7,79,40,7,64,72,35,0,1,-2,-1,-1,1
8,79,40,7,64,72,35,0,1,-2,-1,-1,1
9,78,39,6,66,71,34,11,7,-1,-1,-1,0
10,72,36,0,60,65,31,5,4,-6,-3,-1,-1
11,69,34,9,58,62,29,2,2,-3,-2,-1,-2
12,69,34,9,58,62,29,2,2,-3,-2,-1,-2
13,69,34,9,58,62,29,2,2,-3,-2,-1,-2
14,71,35,11,68,64,30,4,3,2,1,1,-1
15,72,36,0,64,65,31,5,4,1,1,1,0
16,78,39,6,66,71,34,11,7,6,3,1,1
17,76,38,4,56,69,33,9,6,-2,-1,-1,0
18,76,38,4,56,69,33,9,6,-2,-1,-1,0
19,76,38,4,56,69,33,9,6,-2,-1,-1,0
20,76,38,4,64,69,33,9,6,0,0,0,0
21,74,37,2,56,67,32,7,5,-2,-1,-1,-1
22,71,35,11,64,64,30,4,3,-3,-2,-1,-2
23,74,37,2,71,67,32,7,5,3,2,1,-1
24,74,37,2,71,67,32,7,5,3,2,1,-1
25,71,35,11,61,64,30,4,3,-3,-2,-1,-2
26,71,35,11,61,64,30,4,3,-3,-2,-1,-2
27,74,37,2,58,67,32,7,5,3,2,1,-1
28,79,40,7,68,72,35,0,1,5,3,1,0
29,83,42,11,67,76,37,4,3,4,2,1,1
30,83,42,11,67,76,37,4,3,4,2,1,1
31,81,41,9,71,74,36,2,2,-2,-1,-1,0
32,81,41,9,71,74,36,2,2,-2,-1,-1,0
33,79,40,7,57,72,35,0,1,-2,-1,-1,-1
34,76,38,4,64,69,33,9,6,-3,-2,-1,-2
35,78,39,6,62,71,34,11,7,2,1,1,-1
36,78,39,6,62,71,34,11,7,2,1,1,-1
37,78,39,6,62,71,34,11,7,2,1,1,-1
38,81,41,9,62,74,36,2,2,3,2,1,0
39,79,40,7,60,72,35,0,1,-2,-1,-1,-1
40,74,37,2,62,67,32,7,5,-5,-3,-1,-2
41,74,37,2,59,67,32,7,5,0,0,0,-2
42,76,38,4,62,69,33,9,6,2,1,1,-1
43,78,39,6,57,71,34,11,7,2,1,1,0
