eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,68,67,32,7,5,0,0,0,0
1,74,37,2,57,67,32,7,5,0,0,0,0
2,74,37,2,57,67,32,7,5,0,0,0,0
3,74,37,2,62,67,32,7,5,0,0,0,0
4,74,37,2,61,67,32,7,5,0,0,0,0
5,74,37,2,61,67,32,7,5,0,0,0,0
6,76,38,4,68,69,33,9,6,2,1,1,1
7,74,37,2,62,67,32,7,5,-2,-1,-1,0
8,74,37,2,60,67,32,7,5,0,0,0,0
9,71,35,11,65,64,30,4,3,-3,-2,-1,-1
10,71,35,11,59,64,30,4,3,0,0,0,-1
11,74,37,2,65,67,32,7,5,3,2,1,0
12,74,37,2,66,67,32,7,5,0,0,0,0
13,72,36,0,65,65,31,5,4,-2,-1,-1,-1
14,72,36,0,65,65,31,5,4,-2,-1,-1,-1
15,72,36,0,65,65,31,5,4,-2,-1,-1,-1
16,72,36,0,65,65,31,5,4,0,0,0,-1
17,72,36,0,65,65,31,5,4,0,0,0,-1
18,72,36,0,65,65,31,5,4,0,0,0,-1
19,72,36,0,65,65,31,5,4,0,0,0,-1
20,72,36,0,65,65,31,5,4,0,0,0,-1
21,72,36,0,65,65,31,5,4,0,0,0,-1
22,72,36,0,56,65,31,5,4,0,0,0,-1
23,76,38,4,66,69,33,9,6,4,2,1,0
24,76,38,4,65,69,33,9,6,0,0,0,0
25,79,40,7,58,72,35,0,1,3,2,1,1
26,74,37,2,64,67,32,7,5,-5,-3,-1,0
27,74,37,2,64,67,32,7,5,-5,-3,-1,0
28,74,37,2,65,67,32,7,5,0,0,0,0
29,74,37,2,65,67,32,7,5,0,0,0,0
30,74,37,2,65,67,32,7,5,0,0,0,0
31,79,40,7,57,72,35,0,1,5,3,1,1
32,79,40,7,57,72,35,0,1,5,3,1,1
33,78,39,6,63,71,34,11,7,-1,-1,-1,0
34,78,39,6,66,71,34,11,7,0,0,0,0
35,78,39,6,66,71,34,11,7,0,0,0,0
36,76,38,4,71,69,33,9,6,-2,-1,-1,-1
37,76,38,4,62,69,33,9,6,0,0,0,-1
38,76,38,4,62,69,33,9,6,0,0,0,-1
39,74,37,2,65,67,32,7,5,-2,-1,-1,-2
40,74,37,2,64,67,32,7,5,0,0,0,-2
41,74,37,2,64,67,32,7,5,0,0,0,-2
42,74,37,2,64,67,32,7,5,0,0,0,-2
43,76,38,4,62,69,33,9,6,2,1,1,-1
44,76,38,4,62,69,33,9,6,2,1,1,-1
45,78,39,6,64,71,34,11,7,2,1,1,0
46,76,38,4,65,69,33,9,6,-2,-1,-1,-1
47,74,37,2,61,67,32,7,5,-2,-1,-1,-2
48,74,37,2,69,67,32,7,5,0,0,0,-2
49,72,36,0,57,65,31,5,4,-2,-1,-1,-3
50,72,36,0,57,65,31,5,4,-2,-1,-1,-3
