eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,66,55,25,7,5,0,0,0,0
1,67,33,7,63,60,28,0,1,5,3,1,1
2,67,33,7,63,60,28,0,1,5,3,1,1
3,74,37,2,62,67,32,7,5,7,4,1,2
4,74,37,2,62,67,32,7,5,7,4,1,2
5,74,37,2,62,67,32,7,5,7,4,1,2
6,74,37,2,62,67,32,7,5,7,4,1,2
7,72,36,0,64,65,31,5,4,-2,-1,-1,1
8,72,36,0,64,65,31,5,4,-2,-1,-1,1
9,71,35,11,64,64,30,4,3,-1,-1,-1,0
10,71,35,11,64,64,30,4,3,-1,-1,-1,0
11,71,35,11,64,64,30,4,3,-1,-1,-1,0
12,71,35,11,64,64,30,4,3,-1,-1,-1,0
13,69,34,9,68,62,29,2,2,-2,-1,-1,-1
14,69,34,9,68,62,29,2,2,-2,-1,-1,-1
15,69,34,9,65,62,29,2,2,0,0,0,-1
16,69,34,9,65,62,29,2,2,0,0,0,-1
17,69,34,9,65,62,29,2,2,0,0,0,-1
18,69,34,9,65,62,29,2,2,0,0,0,-1
19,69,34,9,65,62,29,2,2,0,0,0,-1
20,69,34,9,65,62,29,2,2,0,0,0,-1
21,69,34,9,65,62,29,2,2,0,0,0,-1
22,69,34,9,65,62,29,2,2,0,0,0,-1
23,69,34,9,65,62,29,2,2,0,0,0,-1
24,69,34,9,65,62,29,2,2,0,0,0,-1
25,69,34,9,71,62,29,2,2,0,0,0,-1
26,69,34,9,71,62,29,2,2,0,0,0,-1
27,67,33,7,60,60,28,0,1,-2,-1,-1,-2
28,67,33,7,60,60,28,0,1,-2,-1,-1,-2
29,67,33,7,60,60,28,0,1,-2,-1,-1,-2
30,67,33,7,60,60,28,0,1,-2,-1,-1,-2
31,66,32,6,63,59,27,11,7,-1,-1,-1,-3
32,66,32,6,63,59,27,11,7,-1,-1,-1,-3
33,64,31,4,65,57,26,9,6,-2,-1,-1,-4
