eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,64,60,28,0,1,0,0,0,0
1,69,34,9,57,62,29,2,2,2,1,1,1
2,71,35,11,67,64,30,4,3,2,1,1,2
3,71,35,11,65,64,30,4,3,0,0,0,2
4,71,35,11,65,64,30,4,3,0,0,0,2
5,72,36,0,59,65,31,5,4,1,1,1,3
6,74,37,2,71,67,32,7,5,2,1,1,4
7,74,37,2,64,67,32,7,5,0,0,0,4
8,74,37,2,64,67,32,7,5,0,0,0,4
9,72,36,0,64,65,31,5,4,-2,-1,-1,3
10,71,35,11,68,64,30,4,3,-1,-1,-1,2
11,69,34,9,61,62,29,2,2,-2,-1,-1,1
12,69,34,9,61,62,29,2,2,-2,-1,-1,1
13,69,34,9,64,62,29,2,2,0,0,0,1
14,71,35,11,65,64,30,4,3,2,1,1,2
15,69,34,9,67,62,29,2,2,-2,-1,-1,1
16,69,34,9,67,62,29,2,2,-2,-1,-1,1
17,67,33,7,62,60,28,0,1,-2,-1,-1,0
18,67,33,7,62,60,28,0,1,-2,-1,-1,0
19,69,34,9,61,62,29,2,2,2,1,1,1
20,69,34,9,61,62,29,2,2,2,1,1,1
21,67,33,7,70,60,28,0,1,-2,-1,-1,0
22,67,33,7,70,60,28,0,1,-2,-1,-1,0
23,66,32,6,63,59,27,11,7,-1,-1,-1,-1
24,66,32,6,63,59,27,11,7,-1,-1,-1,-1
25,66,32,6,59,59,27,11,7,0,0,0,-1
26,64,31,4,71,57,26,9,6,-2,-1,-1,-2
27,67,33,7,66,60,28,0,1,3,2,1,-1
28,67,33,7,66,60,28,0,1,3,2,1,-1
29,62,30,2,72,55,25,7,5,-5,-3,-1,-2
30,62,30,2,72,55,25,7,5,-5,-3,-1,-2
31,66,32,6,65,59,27,11,7,4,2,1,-1
32,66,32,6,65,59,27,11,7,4,2,1,-1
33,66,32,6,65,59,27,11,7,4,2,1,-1
34,67,33,7,66,60,28,0,1,1,1,1,0
35,71,35,11,61,64,30,4,3,4,2,1,1
36,71,35,11,61,64,30,4,3,4,2,1,1
37,69,34,9,67,62,29,2,2,-2,-1,-1,0
38,69,34,9,67,62,29,2,2,-2,-1,-1,0
39,62,30,2,64,55,25,7,5,-7,-4,-1,-1
40,62,30,2,64,55,25,7,5,-7,-4,-1,-1
41,62,30,2,64,55,25,7,5,-7,-4,-1,-1
42,62,30,2,64,55,25,7,5,-7,-4,-1,-1
43,71,35,11,68,64,30,4,3,9,5,1,0
44,71,35,11,68,64,30,4,3,9,5,1,0
45,72,36,0,68,65,31,5,4,1,1,1,1
46,72,36,0,68,65,31,5,4,1,1,1,1
47,71,35,11,59,64,30,4,3,-1,-1,-1,0
48,71,35,11,59,64,30,4,3,-1,-1,-1,0
49,69,34,9,61,62,29,2,2,-2,-1,-1,-1
