eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,66,60,28,0,1,0,0,0,0
1,71,35,11,69,64,30,4,3,4,2,1,1
2,71,35,11,59,64,30,4,3,0,0,0,1
3,71,35,11,59,64,30,4,3,0,0,0,1
4,71,35,11,59,64,30,4,3,0,0,0,1
5,69,34,9,66,62,29,2,2,-2,-1,-1,0
6,67,33,7,60,60,28,0,1,-2,-1,-1,-1
7,69,34,9,69,62,29,2,2,2,1,1,0
8,71,35,11,65,64,30,4,3,2,1,1,1
9,71,35,11,65,64,30,4,3,2,1,1,1
10,72,36,0,61,65,31,5,4,1,1,1,2
11,71,35,11,58,64,30,4,3,-1,-1,-1,1
12,69,34,9,57,62,29,2,2,-2,-1,-1,0
13,67,33,7,68,60,28,0,1,-2,-1,-1,-1
14,67,33,7,63,60,28,0,1,0,0,0,-1
15,67,33,7,63,60,28,0,1,0,0,0,-1
16,67,33,7,63,60,28,0,1,0,0,0,-1
17,67,33,7,63,60,28,0,1,0,0,0,-1
18,67,33,7,63,60,28,0,1,0,0,0,-1
19,71,35,11,62,64,30,4,3,4,2,1,0
20,71,35,11,56,64,30,4,3,0,0,0,0
21,71,35,11,56,64,30,4,3,0,0,0,0
22,71,35,11,58,64,30,4,3,0,0,0,0
23,69,34,9,58,62,29,2,2,-2,-1,-1,-1
24,67,33,7,58,60,28,0,1,-2,-1,-1,-2
25,69,34,9,63,62,29,2,2,2,1,1,-1
26,71,35,11,59,64,30,4,3,2,1,1,0
27,71,35,11,59,64,30,4,3,2,1,1,0
28,72,36,0,66,65,31,5,4,1,1,1,1
29,71,35,11,58,64,30,4,3,-1,-1,-1,0
30,69,34,9,56,62,29,2,2,-2,-1,-1,-1
31,67,33,7,63,60,28,0,1,-2,-1,-1,-2
32,71,35,11,62,64,30,4,3,4,2,1,-1
33,71,35,11,62,64,30,4,3,4,2,1,-1
34,71,35,11,62,64,30,4,3,4,2,1,-1
35,71,35,11,62,64,30,4,3,4,2,1,-1
36,71,35,11,62,64,30,4,3,4,2,1,-1
37,74,37,2,68,67,32,7,5,3,2,1,0
38,74,37,2,64,67,32,7,5,0,0,0,0
39,74,37,2,64,67,32,7,5,0,0,0,0
40,74,37,2,63,67,32,7,5,0,0,0,0
41,76,38,4,57,69,33,9,6,2,1,1,1
42,78,39,6,62,71,34,11,7,2,1,1,2
43,76,38,4,64,69,33,9,6,-2,-1,-1,1
44,74,37,2,58,67,32,7,5,-2,-1,-1,0
45,74,37,2,57,67,32,7,5,0,0,0,0
46,74,37,2,66,67,32,7,5,0,0,0,0
47,71,35,11,58,64,30,4,3,-3,-2,-1,-1
48,71,35,11,58,64,30,4,3,-3,-2,-1,-1
49,69,34,9,72,62,29,2,2,-2,-1,-1,-2
50,69,34,9,58,62,29,2,2,0,0,0,-2
51,67,33,7,64,60,28,0,1,-2,-1,-1,-3
52,71,35,11,59,64,30,4,3,4,2,1,-2
53,72,36,0,61,65,31,5,4,1,1,1,-1
54,72,36,0,61,65,31,5,4,1,1,1,-1
55,74,37,2,69,67,32,7,5,2,1,1,0
56,74,37,2,66,67,32,7,5,0,0,0,0
57,74,37,2,66,67,32,7,5,0,0,0,0
58,74,37,2,63,67,32,7,5,0,0,0,0
59,71,35,11,60,64,30,4,3,-3,-2,-1,-1
60,69,34,9,57,62,29,2,2,-2,-1,-1,-2
