eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,66,67,32,7,5,0,0,0,0
1,74,37,2,63,67,32,7,5,0,0,0,0
2,74,37,2,62,67,32,7,5,0,0,0,0
3,74,37,2,62,67,32,7,5,0,0,0,0
4,74,37,2,61,67,32,7,5,0,0,0,0
5,74,37,2,64,67,32,7,5,0,0,0,0
6,74,37,2,64,67,32,7,5,0,0,0,0
7,76,38,4,68,69,33,9,6,2,1,1,1
8,76,38,4,60,69,33,9,6,0,0,0,1
9,76,38,4,60,69,33,9,6,0,0,0,1
10,74,37,2,65,67,32,7,5,-2,-1,-1,0
11,79,40,7,59,72,35,0,1,5,3,1,1
12,79,40,7,59,72,35,0,1,5,3,1,1
13,78,39,6,66,71,34,11,7,-1,-1,-1,0
14,78,39,6,60,71,34,11,7,0,0,0,0
15,78,39,6,60,71,34,11,7,0,0,0,0
16,76,38,4,65,69,33,9,6,-2,-1,-1,-1
17,76,38,4,65,69,33,9,6,0,0,0,-1
18,76,38,4,65,69,33,9,6,0,0,0,-1
19,74,37,2,63,67,32,7,5,-2,-1,-1,-2
20,74,37,2,66,67,32,7,5,0,0,0,-2
21,74,37,2,66,67,32,7,5,0,0,0,-2
22,74,37,2,66,67,32,7,5,0,0,0,-2
23,74,37,2,66,67,32,7,5,0,0,0,-2
24,74,37,2,66,67,32,7,5,0,0,0,-2
25,74,37,2,65,67,32,7,5,0,0,0,-2
26,74,37,2,58,67,32,7,5,0,0,0,-2
27,74,37,2,58,67,32,7,5,0,0,0,-2
28,74,37,2,64,67,32,7,5,0,0,0,-2
29,74,37,2,59,67,32,7,5,0,0,0,-2
30,74,37,2,59,67,32,7,5,0,0,0,-2
31,76,38,4,65,69,33,9,6,2,1,1,-1
32,76,38,4,57,69,33,9,6,0,0,0,-1
33,76,38,4,57,69,33,9,6,0,0,0,-1
34,74,37,2,63,67,32,7,5,-2,-1,-1,-2
35,79,40,7,58,72,35,0,1,5,3,1,-1
36,79,40,7,58,72,35,0,1,5,3,1,-1
37,78,39,6,68,71,34,11,7,-1,-1,-1,-2
38,78,39,6,65,71,34,11,7,0,0,0,-2
39,78,39,6,65,71,34,11,7,0,0,0,-2
40,76,38,4,63,69,33,9,6,-2,-1,-1,-3
41,76,38,4,66,69,33,9,6,0,0,0,-3
42,76,38,4,66,69,33,9,6,0,0,0,-3
43,74,37,2,68,67,32,7,5,-2,-1,-1,-4
44,78,39,6,61,71,34,11,7,4,2,1,-3
45,78,39,6,61,71,34,11,7,4,2,1,-3
46,78,39,6,61,71,34,11,7,4,2,1,-3
47,78,39,6,61,71,34,11,7,4,2,1,-3
48,78,39,6,61,71,34,11,7,4,2,1,-3
49,81,41,9,69,74,36,2,2,3,2,1,-2
50,81,41,9,57,74,36,2,2,0,0,0,-2
51,81,41,9,57,74,36,2,2,0,0,0,-2
52,81,41,9,65,74,36,2,2,0,0,0,-2
53,83,42,11,56,76,37,4,3,2,1,1,-1
54,83,42,11,56,76,37,4,3,2,1,1,-1
55,81,41,9,67,74,36,2,2,-2,-1,-1,-2
56,79,40,7,62,72,35,0,1,-2,-1,-1,-3
57,79,40,7,62,72,35,0,1,-2,-1,-1,-3
58,78,39,6,65,71,34,11,7,-1,-1,-1,-4
59,69,34,9,58,62,29,2,2,-9,-5,-1,-5
60,69,34,9,58,62,29,2,2,-9,-5,-1,-5
61,74,37,2,70,67,32,7,5,5,3,1,-4
62,76,38,4,61,69,33,9,6,2,1,1,-3
63,76,38,4,61,69,33,9,6,2,1,1,-3
64,78,39,6,59,71,34,11,7,2,1,1,-2
65,79,40,7,64,72,35,0,1,1,1,1,-1
66,79,40,7,64,72,35,0,1,1,1,1,-1
67,81,41,9,68,74,36,2,2,2,1,1,0
68,81,41,9,63,74,36,2,2,0,0,0,0
69,81,41,9,63,74,36,2,2,0,0,0,0
70,81,41,9,63,74,36,2,2,0,0,0,0
71,81,41,9,63,74,36,2,2,0,0,0,0
72,81,41,9,63,74,36,2,2,0,0,0,0
73,81,41,9,62,74,36,2,2,0,0,0,0
74,81,41,9,57,74,36,2,2,0,0,0,0
75,81,41,9,57,74,36,2,2,0,0,0,0
76,81,41,9,58,74,36,2,2,0,0,0,0
77,83,42,11,61,76,37,4,3,2,1,1,1
78,83,42,11,61,76,37,4,3,2,1,1,1
79,81,41,9,68,74,36,2,2,-2,-1,-1,0
80,78,39,6,60,71,34,11,7,-3,-2,-1,-1
81,78,39,6,60,71,34,11,7,-3,-2,-1,-1
82,74,37,2,62,67,32,7,5,-4,-2,-1,-2
83,76,38,4,61,69,33,9,6,2,1,1,-1
84,76,38,4,61,69,33,9,6,2,1,1,-1
85,78,39,6,70,71,34,11,7,2,1,1,0
86,79,40,7,58,72,35,0,1,1,1,1,1
87,79,40,7,58,72,35,0,1,1,1,1,1
88,79,40,7,58,72,35,0,1,1,1,1,1
89,78,39,6,59,71,34,11,7,-1,-1,-1,0
90,78,39,6,59,71,34,11,7,-1,-1,-1,0
91,76,38,4,72,69,33,9,6,-2,-1,-1,-1
92,78,39,6,66,71,34,11,7,2,1,1,0
93,78,39,6,66,71,34,11,7,2,1,1,0
94,78,39,6,66,71,34,11,7,2,1,1,0
95,76,38,4,63,69,33,9,6,-2,-1,-1,-1
96,76,38,4,63,69,33,9,6,-2,-1,-1,-1
97,74,37,2,66,67,32,7,5,-2,-1,-1,-2
98,71,35,11,58,64,30,4,3,-3,-2,-1,-3
99,71,35,11,58,64,30,4,3,-3,-2,-1,-3
100,71,35,11,56,64,30,4,3,0,0,0,-3
101,72,36,0,58,65,31,5,4,1,1,1,-2
102,72,36,0,58,65,31,5,4,1,1,1,-2
103,74,37,2,68,67,32,7,5,2,1,1,-1
104,74,37,2,59,67,32,7,5,0,0,0,-1
105,74,37,2,59,67,32,7,5,0,0,0,-1
106,74,37,2,61,67,32,7,5,0,0,0,-1
107,76,38,4,65,69,33,9,6,2,1,1,0
108,76,38,4,65,69,33,9,6,2,1,1,0
109,74,37,2,65,67,32,7,5,-2,-1,-1,-1
110,79,40,7,62,72,35,0,1,5,3,1,0
111,79,40,7,62,72,35,0,1,5,3,1,0
112,79,40,7,62,72,35,0,1,5,3,1,0
113,81,41,9,64,74,36,2,2,2,1,1,1
114,81,41,9,64,74,36,2,2,2,1,1,1
115,83,42,11,69,76,37,4,3,2,1,1,2
116,81,41,9,64,74,36,2,2,-2,-1,-1,1
117,81,41,9,64,74,36,2,2,-2,-1,-1,1
118,79,40,7,63,72,35,0,1,-2,-1,-1,0
119,78,39,6,56,71,34,11,7,-1,-1,-1,-1
120,78,39,6,56,71,34,11,7,-1,-1,-1,-1
121,78,39,6,69,71,34,11,7,0,0,0,-1
122,76,38,4,58,69,33,9,6,-2,-1,-1,-2
123,76,38,4,58,69,33,9,6,-2,-1,-1,-2
124,76,38,4,58,69,33,9,6,-2,-1,-1,-2
125,79,40,7,66,72,35,0,1,3,2,1,-1
126,79,40,7,66,72,35,0,1,3,2,1,-1
127,79,40,7,66,72,35,0,1,3,2,1,-1
128,79,40,7,66,72,35,0,1,3,2,1,-1
129,79,40,7,66,72,35,0,1,3,2,1,-1
130,79,40,7,66,72,35,0,1,3,2,1,-1
