eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,58,60,28,0,1,0,0,0,0
1,71,35,11,65,64,30,4,3,4,2,1,1
2,71,35,11,64,64,30,4,3,0,0,0,1
3,69,34,9,58,62,29,2,2,-2,-1,-1,0
4,67,33,7,56,60,28,0,1,-2,-1,-1,-1
5,71,35,11,59,64,30,4,3,4,2,1,0
6,71,35,11,59,64,30,4,3,4,2,1,0
7,74,37,2,71,67,32,7,5,3,2,1,1
8,76,38,4,66,69,33,9,6,2,1,1,2
9,74,37,2,60,67,32,7,5,-2,-1,-1,1
10,67,33,7,60,60,28,0,1,-7,-4,-1,0
11,67,33,7,58,60,28,0,1,0,0,0,0
12,67,33,7,58,60,28,0,1,0,0,0,0
13,69,34,9,69,62,29,2,2,2,1,1,1
14,69,34,9,59,62,29,2,2,0,0,0,1
15,69,34,9,65,62,29,2,2,0,0,0,1
16,71,35,11,58,64,30,4,3,2,1,1,2
17,71,35,11,59,64,30,4,3,0,0,0,2
18,69,34,9,57,62,29,2,2,-2,-1,-1,1
19,67,33,7,67,60,28,0,1,-2,-1,-1,0
20,66,32,6,58,59,27,11,7,-1,-1,-1,-1
21,64,31,4,58,57,26,9,6,-2,-1,-1,-2
22,62,30,2,62,55,25,7,5,-2,-1,-1,-3
23,62,30,2,60,55,25,7,5,0,0,0,-3
24,62,30,2,60,55,25,7,5,0,0,0,-3
25,67,33,7,62,60,28,0,1,5,3,1,-2
26,69,34,9,58,62,29,2,2,2,1,1,-1
27,69,34,9,58,62,29,2,2,2,1,1,-1
28,69,34,9,58,62,29,2,2,2,1,1,-1
29,69,34,9,60,62,29,2,2,0,0,0,-1
30,69,34,9,60,62,29,2,2,0,0,0,-1
31,71,35,11,70,64,30,4,3,2,1,1,0
32,76,38,4,61,69,33,9,6,5,3,1,1
33,76,38,4,61,69,33,9,6,5,3,1,1
34,74,37,2,63,67,32,7,5,-2,-1,-1,0
35,71,35,11,62,64,30,4,3,-3,-2,-1,-1
36,71,35,11,62,64,30,4,3,-3,-2,-1,-1
37,67,33,7,64,60,28,0,1,-4,-2,-1,-2
38,74,37,2,64,67,32,7,5,7,4,1,-1
39,74,37,2,64,67,32,7,5,7,4,1,-1
40,74,37,2,64,67,32,7,5,7,4,1,-1
41,72,36,0,63,65,31,5,4,-2,-1,-1,-2
42,72,36,0,63,65,31,5,4,-2,-1,-1,-2
