eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,65,55,25,7,5,0,0,0,0
1,67,33,7,64,60,28,0,1,5,3,1,1
2,67,33,7,61,60,28,0,1,0,0,0,1
3,69,34,9,63,62,29,2,2,2,1,1,2
4,71,35,11,71,64,30,4,3,2,1,1,3
5,67,33,7,63,60,28,0,1,-4,-2,-1,2
6,67,33,7,63,60,28,0,1,-4,-2,-1,2
7,67,33,7,63,60,28,0,1,-4,-2,-1,2
8,74,37,2,68,67,32,7,5,7,4,1,3
9,74,37,2,68,67,32,7,5,7,4,1,3
10,74,37,2,68,67,32,7,5,7,4,1,3
11,76,38,4,58,69,33,9,6,2,1,1,4
12,74,37,2,70,67,32,7,5,-2,-1,-1,3
13,74,37,2,65,67,32,7,5,0,0,0,3
14,74,37,2,56,67,32,7,5,0,0,0,3
15,74,37,2,56,67,32,7,5,0,0,0,3
16,74,37,2,56,67,32,7,5,0,0,0,3
17,76,38,4,63,69,33,9,6,2,1,1,4
18,78,39,6,61,71,34,11,7,2,1,1,5
19,79,40,7,66,72,35,0,1,1,1,1,6
20,78,39,6,62,71,34,11,7,-1,-1,-1,5
21,76,38,4,65,69,33,9,6,-2,-1,-1,4
22,76,38,4,72,69,33,9,6,0,0,0,4
23,74,37,2,62,67,32,7,5,-2,-1,-1,3
24,74,37,2,62,67,32,7,5,-2,-1,-1,3
25,74,37,2,62,67,32,7,5,-2,-1,-1,3
26,74,37,2,69,67,32,7,5,0,0,0,3
27,74,37,2,69,67,32,7,5,0,0,0,3
28,74,37,2,69,67,32,7,5,0,0,0,3
29,74,37,2,69,67,32,7,5,0,0,0,3
30,74,37,2,69,67,32,7,5,0,0,0,3
31,79,40,7,64,72,35,0,1,5,3,1,4
32,78,39,6,64,71,34,11,7,-1,-1,-1,3
33,76,38,4,62,69,33,9,6,-2,-1,-1,2
34,74,37,2,57,67,32,7,5,-2,-1,-1,1
35,71,35,11,69,64,30,4,3,-3,-2,-1,0
36,71,35,11,69,64,30,4,3,-3,-2,-1,0
37,71,35,11,69,64,30,4,3,-3,-2,-1,0
38,76,38,4,69,69,33,9,6,5,3,1,1
39,76,38,4,69,69,33,9,6,5,3,1,1
40,74,37,2,71,67,32,7,5,-2,-1,-1,0
41,72,36,0,60,65,31,5,4,-2,-1,-1,-1
42,71,35,11,66,64,30,4,3,-1,-1,-1,-2
43,69,34,9,56,62,29,2,2,-2,-1,-1,-3
44,71,35,11,66,64,30,4,3,2,1,1,-2
45,71,35,11,66,64,30,4,3,2,1,1,-2
46,74,37,2,59,67,32,7,5,2,1,1,0
47,74,37,2,69,67,32,7,5,0,0,0,0
48,74,37,2,69,67,32,7,5,0,0,0,0
49,72,36,0,65,65,31,5,4,-2,-1,-1,-1
50,71,35,11,59,64,30,4,3,-1,-1,-1,-2
51,71,35,11,59,64,30,4,3,-1,-1,-1,-2
52,69,34,9,57,62,29,2,2,-2,-1,-1,-3
53,67,33,7,70,60,28,0,1,-2,-1,-1,-4
54,74,37,2,66,67,32,7,5,7,4,1,-3
55,79,40,7,68,72,35,0,1,5,3,1,-2
56,78,39,6,56,71,34,11,7,-1,-1,-1,-3
57,76,38,4,67,69,33,9,6,-2,-1,-1,-4
58,74,37,2,62,67,32,7,5,-2,-1,-1,-5
59,71,35,11,62,64,30,4,3,-3,-2,-1,-6
60,71,35,11,62,64,30,4,3,-3,-2,-1,-6
61,71,35,11,62,64,30,4,3,-3,-2,-1,-6
62,76,38,4,57,69,33,9,6,5,3,1,-5
63,76,38,4,57,69,33,9,6,5,3,1,-5
64,74,37,2,61,67,32,7,5,-2,-1,-1,-6
65,72,36,0,66,65,31,5,4,-2,-1,-1,-7
66,71,35,11,65,64,30,4,3,-1,-1,-1,-8
67,69,34,9,67,62,29,2,2,-2,-1,-1,-9
68,71,35,11,60,64,30,4,3,2,1,1,-8
69,71,35,11,60,64,30,4,3,2,1,1,-8
70,74,37,2,61,67,32,7,5,2,1,1,-6
71,74,37,2,60,67,32,7,5,0,0,0,-6
72,74,37,2,60,67,32,7,5,0,0,0,-6
73,72,36,0,66,65,31,5,4,-2,-1,-1,-7
74,71,35,11,66,64,30,4,3,-1,-1,-1,-8
75,71,35,11,66,64,30,4,3,-1,-1,-1,-8
76,69,34,9,64,62,29,2,2,-2,-1,-1,-9
