eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,68,60,28,0,1,0,0,0,0
1,71,35,11,57,64,30,4,3,4,2,1,1
2,71,35,11,57,64,30,4,3,4,2,1,1
3,74,37,2,62,67,32,7,5,3,2,1,2
4,74,37,2,61,67,32,7,5,0,0,0,2
5,74,37,2,61,67,32,7,5,0,0,0,2
6,76,38,4,68,69,33,9,6,2,1,1,3
7,74,37,2,60,67,32,7,5,-2,-1,-1,2
8,74,37,2,68,67,32,7,5,0,0,0,2
9,76,38,4,65,69,33,9,6,2,1,1,3
10,74,37,2,65,67,32,7,5,-2,-1,-1,2
11,74,37,2,65,67,32,7,5,0,0,0,2
12,71,35,11,63,64,30,4,3,-3,-2,-1,1
13,74,37,2,71,67,32,7,5,3,2,1,2
14,74,37,2,71,67,32,7,5,3,2,1,2
15,74,37,2,63,67,32,7,5,0,0,0,2
16,72,36,0,65,65,31,5,4,-2,-1,-1,1
17,72,36,0,65,65,31,5,4,-2,-1,-1,1
18,72,36,0,65,65,31,5,4,-2,-1,-1,1
19,72,36,0,59,65,31,5,4,0,0,0,1
20,72,36,0,59,65,31,5,4,0,0,0,1
21,72,36,0,59,65,31,5,4,0,0,0,1
22,72,36,0,59,65,31,5,4,0,0,0,1
23,72,36,0,59,65,31,5,4,0,0,0,1
24,72,36,0,59,65,31,5,4,0,0,0,1
25,76,38,4,58,69,33,9,6,4,2,1,2
26,76,38,4,58,69,33,9,6,4,2,1,2
27,76,38,4,64,69,33,9,6,0,0,0,2
28,74,37,2,59,67,32,7,5,-2,-1,-1,1
29,74,37,2,59,67,32,7,5,-2,-1,-1,1
30,74,37,2,59,67,32,7,5,-2,-1,-1,1
31,67,33,7,64,60,28,0,1,-7,-4,-1,0
32,67,33,7,64,60,28,0,1,-7,-4,-1,0
33,67,33,7,64,60,28,0,1,-7,-4,-1,0
34,67,33,7,64,60,28,0,1,-7,-4,-1,0
35,67,33,7,64,60,28,0,1,-7,-4,-1,0
36,67,33,7,64,60,28,0,1,-7,-4,-1,0
37,71,35,11,65,64,30,4,3,4,2,1,1
38,71,35,11,65,64,30,4,3,4,2,1,1
39,74,37,2,62,67,32,7,5,3,2,1,2
40,79,40,7,65,72,35,0,1,5,3,1,3
41,79,40,7,65,72,35,0,1,5,3,1,3
42,78,39,6,72,71,34,11,7,-1,-1,-1,2
43,78,39,6,58,71,34,11,7,0,0,0,2
44,78,39,6,58,71,34,11,7,0,0,0,2
45,76,38,4,62,69,33,9,6,-2,-1,-1,1
46,76,38,4,67,69,33,9,6,0,0,0,1
47,76,38,4,67,69,33,9,6,0,0,0,1
48,76,38,4,67,69,33,9,6,0,0,0,1
49,78,39,6,64,71,34,11,7,2,1,1,2
50,78,39,6,64,71,34,11,7,2,1,1,2
51,79,40,7,63,72,35,0,1,1,1,1,3
52,78,39,6,57,71,34,11,7,-1,-1,-1,2
53,76,38,4,65,69,33,9,6,-2,-1,-1,1
54,74,37,2,66,67,32,7,5,-2,-1,-1,0
55,72,36,0,61,65,31,5,4,-2,-1,-1,-1
56,72,36,0,61,65,31,5,4,-2,-1,-1,-1
