eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,68,67,32,7,5,0,0,0,0
1,74,37,2,61,67,32,7,5,0,0,0,0
2,67,33,7,63,60,28,0,1,-7,-4,-1,-1
3,67,33,7,62,60,28,0,1,0,0,0,-1
4,67,33,7,68,60,28,0,1,0,0,0,-1
5,67,33,7,63,60,28,0,1,0,0,0,-1
6,69,34,9,71,62,29,2,2,2,1,1,0
7,69,34,9,58,62,29,2,2,0,0,0,0
8,67,33,7,67,60,28,0,1,-2,-1,-1,-1
9,69,34,9,66,62,29,2,2,2,1,1,0
10,71,35,11,67,64,30,4,3,2,1,1,1
11,71,35,11,59,64,30,4,3,0,0,0,1
12,71,35,11,59,64,30,4,3,0,0,0,1
13,74,37,2,64,67,32,7,5,3,2,1,2
14,74,37,2,64,67,32,7,5,3,2,1,2
15,74,37,2,64,67,32,7,5,3,2,1,2
16,74,37,2,64,67,32,7,5,3,2,1,2
17,74,37,2,63,67,32,7,5,0,0,0,2
18,67,33,7,65,60,28,0,1,-7,-4,-1,1
19,67,33,7,64,60,28,0,1,0,0,0,1
20,67,33,7,69,60,28,0,1,0,0,0,1
21,67,33,7,62,60,28,0,1,0,0,0,1
22,69,34,9,70,62,29,2,2,2,1,1,2
23,69,34,9,59,62,29,2,2,0,0,0,2
24,67,33,7,66,60,28,0,1,-2,-1,-1,1
25,69,34,9,59,62,29,2,2,2,1,1,2
26,71,35,11,70,64,30,4,3,2,1,1,3
27,71,35,11,62,64,30,4,3,0,0,0,3
28,71,35,11,62,64,30,4,3,0,0,0,3
29,71,35,11,69,64,30,4,3,0,0,0,3
30,71,35,11,69,64,30,4,3,0,0,0,3
31,71,35,11,69,64,30,4,3,0,0,0,3
32,71,35,11,69,64,30,4,3,0,0,0,3
33,72,36,0,63,65,31,5,4,1,1,1,4
34,74,37,2,71,67,32,7,5,2,1,1,5
35,76,38,4,68,69,33,9,6,2,1,1,6
36,76,38,4,68,69,33,9,6,2,1,1,6
37,74,37,2,60,67,32,7,5,-2,-1,-1,5
38,72,36,0,69,65,31,5,4,-2,-1,-1,4
39,71,35,11,56,64,30,4,3,-1,-1,-1,3
40,72,36,0,66,65,31,5,4,1,1,1,4
41,74,37,2,66,67,32,7,5,2,1,1,5
42,76,38,4,62,69,33,9,6,2,1,1,6
43,76,38,4,66,69,33,9,6,0,0,0,6
44,76,38,4,66,69,33,9,6,0,0,0,6
45,76,38,4,66,69,33,9,6,0,0,0,6
46,76,38,4,66,69,33,9,6,0,0,0,6
47,71,35,11,59,64,30,4,3,-5,-3,-1,5
48,71,35,11,59,64,30,4,3,-5,-3,-1,5
49,72,36,0,57,65,31,5,4,1,1,1,6
50,74,37,2,65,67,32,7,5,2,1,1,7
51,74,37,2,66,67,32,7,5,0,0,0,7
52,76,38,4,68,69,33,9,6,2,1,1,8
53,72,36,0,62,65,31,5,4,-4,-2,-1,7
54,72,36,0,62,65,31,5,4,-4,-2,-1,7
55,72,36,0,61,65,31,5,4,0,0,0,7
56,74,37,2,66,67,32,7,5,2,1,1,8
57,74,37,2,56,67,32,7,5,0,0,0,8
