eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,61,55,25,7,5,0,0,0,0
1,67,33,7,62,60,28,0,1,5,3,1,1
2,66,32,6,64,59,27,11,7,-1,-1,-1,0
3,66,32,6,64,59,27,11,7,-1,-1,-1,0
4,64,31,4,62,57,26,9,6,-2,-1,-1,-1
5,62,30,2,71,55,25,7,5,-2,-1,-1,-2
6,67,33,7,64,60,28,0,1,5,3,1,-1
7,67,33,7,64,60,28,0,1,5,3,1,-1
8,67,33,7,64,60,28,0,1,0,0,0,-1
9,67,33,7,68,60,28,0,1,0,0,0,-1
10,67,33,7,58,60,28,0,1,0,0,0,-1
11,67,33,7,62,60,28,0,1,0,0,0,-1
12,62,30,2,64,55,25,7,5,-5,-3,-1,-2
13,67,33,7,64,60,28,0,1,5,3,1,-1
14,67,33,7,64,60,28,0,1,0,0,0,-1
15,67,33,7,63,60,28,0,1,0,0,0,-1
16,67,33,7,59,60,28,0,1,0,0,0,-1
17,66,32,6,71,59,27,11,7,-1,-1,-1,-2
18,64,31,4,66,57,26,9,6,-2,-1,-1,-3
19,62,30,2,64,55,25,7,5,-2,-1,-1,-4
20,62,30,2,65,55,25,7,5,0,0,0,-4
21,67,33,7,66,60,28,0,1,5,3,1,-3
22,66,32,6,61,59,27,11,7,-1,-1,-1,-4
23,66,32,6,61,59,27,11,7,-1,-1,-1,-4
24,64,31,4,61,57,26,9,6,-2,-1,-1,-5
25,62,30,2,64,55,25,7,5,-2,-1,-1,-6
26,67,33,7,68,60,28,0,1,5,3,1,-5
27,67,33,7,68,60,28,0,1,5,3,1,-5
28,69,34,9,62,62,29,2,2,2,1,1,-4
29,71,35,11,67,64,30,4,3,2,1,1,-3
30,69,34,9,66,62,29,2,2,-2,-1,-1,-4
31,69,34,9,66,62,29,2,2,-2,-1,-1,-4
32,66,32,6,58,59,27,11,7,-3,-2,-1,-5
