eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,62,55,25,7,5,0,0,0,0
1,62,30,2,69,55,25,7,5,0,0,0,0
2,62,30,2,57,55,25,7,5,0,0,0,0
3,62,30,2,57,55,25,7,5,0,0,0,0
4,62,30,2,61,55,25,7,5,0,0,0,0
5,62,30,2,58,55,25,7,5,0,0,0,0
6,62,30,2,58,55,25,7,5,0,0,0,0
7,64,31,4,64,57,26,9,6,2,1,1,1
8,64,31,4,66,57,26,9,6,0,0,0,1
9,64,31,4,66,57,26,9,6,0,0,0,1
10,62,30,2,57,55,25,7,5,-2,-1,-1,0
11,67,33,7,58,60,28,0,1,5,3,1,1
12,67,33,7,58,60,28,0,1,5,3,1,1
13,66,32,6,71,59,27,11,7,-1,-1,-1,0
14,66,32,6,64,59,27,11,7,0,0,0,0
15,66,32,6,64,59,27,11,7,0,0,0,0
16,64,31,4,59,57,26,9,6,-2,-1,-1,-1
17,64,31,4,60,57,26,9,6,0,0,0,-1
18,64,31,4,60,57,26,9,6,0,0,0,-1
19,62,30,2,64,55,25,7,5,-2,-1,-1,-2
20,62,30,2,63,55,25,7,5,0,0,0,-2
21,62,30,2,63,55,25,7,5,0,0,0,-2
22,62,30,2,63,55,25,7,5,0,0,0,-2
23,62,30,2,63,55,25,7,5,0,0,0,-2
24,62,30,2,63,55,25,7,5,0,0,0,-2
25,62,30,2,71,55,25,7,5,0,0,0,-2
26,62,30,2,58,55,25,7,5,0,0,0,-2
27,62,30,2,58,55,25,7,5,0,0,0,-2
28,62,30,2,58,55,25,7,5,0,0,0,-2
29,62,30,2,62,55,25,7,5,0,0,0,-2
30,62,30,2,62,55,25,7,5,0,0,0,-2
31,64,31,4,71,57,26,9,6,2,1,1,-1
32,64,31,4,65,57,26,9,6,0,0,0,-1
33,64,31,4,65,57,26,9,6,0,0,0,-1
34,62,30,2,57,55,25,7,5,-2,-1,-1,-2
35,67,33,7,57,60,28,0,1,5,3,1,-1
36,67,33,7,57,60,28,0,1,5,3,1,-1
37,66,32,6,72,59,27,11,7,-1,-1,-1,-2
38,66,32,6,59,59,27,11,7,0,0,0,-2
39,66,32,6,59,59,27,11,7,0,0,0,-2
40,64,31,4,60,57,26,9,6,-2,-1,-1,-3
41,64,31,4,66,57,26,9,6,0,0,0,-3
42,64,31,4,66,57,26,9,6,0,0,0,-3
43,62,30,2,65,55,25,7,5,-2,-1,-1,-4
44,66,32,6,61,59,27,11,7,4,2,1,-3
45,66,32,6,61,59,27,11,7,4,2,1,-3
46,66,32,6,61,59,27,11,7,4,2,1,-3
47,66,32,6,61,59,27,11,7,4,2,1,-3
48,66,32,6,61,59,27,11,7,4,2,1,-3
49,69,34,9,63,62,29,2,2,3,2,1,-2
50,67,33,7,56,60,28,0,1,-2,-1,-1,-3
51,67,33,7,56,60,28,0,1,-2,-1,-1,-3
