eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,58,60,28,0,1,0,0,0,0
1,67,33,7,71,60,28,0,1,0,0,0,0
2,67,33,7,59,60,28,0,1,0,0,0,0
3,67,33,7,59,60,28,0,1,0,0,0,0
4,67,33,7,59,60,28,0,1,0,0,0,0
5,66,32,6,65,59,27,11,7,-1,-1,-1,-1
6,64,31,4,56,57,26,9,6,-2,-1,-1,-2
7,62,30,2,72,55,25,7,5,-2,-1,-1,-3
8,67,33,7,57,60,28,0,1,5,3,1,-2
9,67,33,7,57,60,28,0,1,5,3,1,-2
10,67,33,7,57,60,28,0,1,5,3,1,-2
11,67,33,7,66,60,28,0,1,0,0,0,-2
12,67,33,7,66,60,28,0,1,0,0,0,-2
13,69,34,9,65,62,29,2,2,2,1,1,-1
14,69,34,9,66,62,29,2,2,0,0,0,-1
15,69,34,9,66,62,29,2,2,0,0,0,-1
16,69,34,9,63,62,29,2,2,0,0,0,-1
17,69,34,9,57,62,29,2,2,0,0,0,-1
18,69,34,9,62,62,29,2,2,0,0,0,-1
19,69,34,9,65,62,29,2,2,0,0,0,-1
20,69,34,9,61,62,29,2,2,0,0,0,-1
21,69,34,9,57,62,29,2,2,0,0,0,-1
22,69,34,9,65,62,29,2,2,0,0,0,-1
23,69,34,9,63,62,29,2,2,0,0,0,-1
24,71,35,11,66,64,30,4,3,2,1,1,0
25,64,31,4,72,57,26,9,6,-7,-4,-1,-1
26,64,31,4,60,57,26,9,6,0,0,0,-1
27,64,31,4,60,57,26,9,6,0,0,0,-1
28,64,31,4,57,57,26,9,6,0,0,0,-1
29,66,32,6,57,59,27,11,7,2,1,1,0
30,69,34,9,56,62,29,2,2,3,2,1,1
31,67,33,7,63,60,28,0,1,-2,-1,-1,0
32,67,33,7,63,60,28,0,1,0,0,0,0
33,67,33,7,63,60,28,0,1,0,0,0,0
34,67,33,7,63,60,28,0,1,0,0,0,0
35,66,32,6,59,59,27,11,7,-1,-1,-1,-1
36,64,31,4,56,57,26,9,6,-2,-1,-1,-2
37,62,30,2,67,55,25,7,5,-2,-1,-1,-3
38,67,33,7,63,60,28,0,1,5,3,1,-2
39,67,33,7,63,60,28,0,1,5,3,1,-2
40,67,33,7,63,60,28,0,1,5,3,1,-2
41,67,33,7,61,60,28,0,1,0,0,0,-2
42,67,33,7,61,60,28,0,1,0,0,0,-2
43,69,34,9,72,62,29,2,2,2,1,1,-1
44,71,35,11,66,64,30,4,3,2,1,1,0
45,69,34,9,56,62,29,2,2,-2,-1,-1,-1
