eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,67,33,7,61,60,28,0,1,0,0,0,0
1,71,35,11,66,64,30,4,3,4,2,1,1
2,74,37,2,72,67,32,7,5,3,2,1,2
3,76,38,4,64,69,33,9,6,2,1,1,3
4,76,38,4,64,69,33,9,6,2,1,1,3
5,76,38,4,64,69,33,9,6,2,1,1,3
6,74,37,2,57,67,32,7,5,-2,-1,-1,2
7,72,36,0,56,65,31,5,4,-2,-1,-1,1
8,72,36,0,67,65,31,5,4,0,0,0,1
9,71,35,11,56,64,30,4,3,-1,-1,-1,0
10,71,35,11,56,64,30,4,3,-1,-1,-1,0
11,67,33,7,59,60,28,0,1,-4,-2,-1,-1
12,67,33,7,59,60,28,0,1,-4,-2,-1,-1
13,71,35,11,59,64,30,4,3,4,2,1,0
14,74,37,2,65,67,32,7,5,3,2,1,1
15,74,37,2,61,67,32,7,5,0,0,0,1
16,74,37,2,61,67,32,7,5,0,0,0,1
17,74,37,2,61,67,32,7,5,0,0,0,1
18,76,38,4,64,69,33,9,6,2,1,1,2
19,74,37,2,66,67,32,7,5,-2,-1,-1,1
20,69,34,9,70,62,29,2,2,-5,-3,-1,0
21,69,34,9,58,62,29,2,2,0,0,0,0
22,69,34,9,58,62,29,2,2,0,0,0,0
23,69,34,9,58,62,29,2,2,0,0,0,0
24,69,34,9,58,62,29,2,2,0,0,0,0
25,71,35,11,66,64,30,4,3,2,1,1,1
26,72,36,0,64,65,31,5,4,1,1,1,2
27,76,38,4,60,69,33,9,6,4,2,1,3
28,76,38,4,60,69,33,9,6,4,2,1,3
29,76,38,4,61,69,33,9,6,0,0,0,3
30,76,38,4,61,69,33,9,6,0,0,0,3
31,74,37,2,62,67,32,7,5,-2,-1,-1,2
32,74,37,2,72,67,32,7,5,0,0,0,2
33,71,35,11,64,64,30,4,3,-3,-2,-1,1
34,71,35,11,64,64,30,4,3,-3,-2,-1,1
35,67,33,7,64,60,28,0,1,-4,-2,-1,0
36,67,33,7,64,60,28,0,1,-4,-2,-1,0
37,69,34,9,63,62,29,2,2,2,1,1,1
38,71,35,11,67,64,30,4,3,2,1,1,2
39,74,37,2,61,67,32,7,5,3,2,1,3
40,74,37,2,61,67,32,7,5,3,2,1,3
41,74,37,2,61,67,32,7,5,3,2,1,3
42,69,34,9,58,62,29,2,2,-5,-3,-1,2
43,71,35,11,56,64,30,4,3,2,1,1,3
