eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,62,30,2,62,55,25,7,5,0,0,0,0
1,62,30,2,56,55,25,7,5,0,0,0,0
2,62,30,2,63,55,25,7,5,0,0,0,0
3,67,33,7,67,60,28,0,1,5,3,1,1
4,62,30,2,58,55,25,7,5,-5,-3,-1,0
5,62,30,2,58,55,25,7,5,-5,-3,-1,0
6,62,30,2,58,55,25,7,5,-5,-3,-1,0
7,66,32,6,64,59,27,11,7,4,2,1,1
8,64,31,4,58,57,26,9,6,-2,-1,-1,0
9,60,29,0,63,53,24,5,4,-4,-2,-1,-1
10,60,29,0,58,53,24,5,4,0,0,0,-1
11,60,29,0,58,53,24,5,4,0,0,0,-1
12,60,29,0,58,53,24,5,4,0,0,0,-1
13,60,29,0,57,53,24,5,4,0,0,0,-1
14,62,30,2,65,55,25,7,5,2,1,1,0
15,66,32,6,65,59,27,11,7,4,2,1,1
16,66,32,6,60,59,27,11,7,0,0,0,1
17,66,32,6,60,59,27,11,7,0,0,0,1
18,64,31,4,56,57,26,9,6,-2,-1,-1,0
19,64,31,4,56,57,26,9,6,-2,-1,-1,0
20,62,30,2,58,55,25,7,5,-2,-1,-1,-1
21,59,28,11,67,52,23,4,3,-3,-2,-1,-2
22,62,30,2,65,55,25,7,5,3,2,1,-1
23,62,30,2,65,55,25,7,5,3,2,1,-1
24,62,30,2,65,55,25,7,5,3,2,1,-1
25,62,30,2,58,55,25,7,5,0,0,0,-1
26,62,30,2,58,55,25,7,5,0,0,0,-1
27,67,33,7,70,60,28,0,1,5,3,1,0
28,71,35,11,65,64,30,4,3,4,2,1,1
29,71,35,11,65,64,30,4,3,4,2,1,1
30,71,35,11,65,64,30,4,3,0,0,0,1
31,69,34,9,57,62,29,2,2,-2,-1,-1,0
32,67,33,7,61,60,28,0,1,-2,-1,-1,-1
33,64,31,4,72,57,26,9,6,-3,-2,-1,-2
34,69,34,9,60,62,29,2,2,5,3,1,-1
35,69,34,9,69,62,29,2,2,0,0,0,-1
36,67,33,7,56,60,28,0,1,-2,-1,-1,-2
37,66,32,6,65,59,27,11,7,-1,-1,-1,-3
38,62,30,2,57,55,25,7,5,-4,-2,-1,-4
39,64,31,4,64,57,26,9,6,2,1,1,-3
40,66,32,6,58,59,27,11,7,2,1,1,-2
