eighth_note,midi_note_num,diatonic_note_num,chromatic_pitch_class,velocity,relative_chromatic_pitch,relative_diatonic_pitch,chromatic_scale_degree,diatonic_scale_degree,chromatic_interval,diatonic_interval,parsons_code,parsons_cumsum
0,74,37,2,62,67,32,7,5,0,0,0,0
1,74,37,2,63,67,32,7,5,0,0,0,0
2,76,38,4,60,69,33,9,6,2,1,1,1
3,74,37,2,61,67,32,7,5,-2,-1,-1,0
4,72,36,0,64,65,31,5,4,-2,-1,-1,-1
5,72,36,0,58,65,31,5,4,0,0,0,-1
6,72,36,0,58,65,31,5,4,0,0,0,-1
7,72,36,0,58,65,31,5,4,0,0,0,-1
8,71,35,11,63,64,30,4,3,-1,-1,-1,-2
9,74,37,2,59,67,32,7,5,3,2,1,-1
10,79,40,7,61,72,35,0,1,5,3,1,0
11,71,35,11,57,64,30,4,3,-8,-5,-1,-1
12,71,35,11,71,64,30,4,3,0,0,0,-1
13,69,34,9,67,62,29,2,2,-2,-1,-1,-2
14,69,34,9,67,62,29,2,2,-2,-1,-1,-2
15,74,37,2,60,67,32,7,5,5,3,1,-1
16,79,40,7,64,72,35,0,1,5,3,1,0
17,78,39,6,56,71,34,11,7,-1,-1,-1,-1
18,76,38,4,64,69,33,9,6,-2,-1,-1,-2
19,74,37,2,63,67,32,7,5,-2,-1,-1,-3
20,72,36,0,66,65,31,5,4,-2,-1,-1,-4
21,72,36,0,58,65,31,5,4,0,0,0,-4
22,72,36,0,58,65,31,5,4,0,0,0,-4
23,72,36,0,58,65,31,5,4,0,0,0,-4
24,71,35,11,68,64,30,4,3,-1,-1,-1,-5
25,74,37,2,64,67,32,7,5,3,2,1,-4
26,79,40,7,68,72,35,0,1,5,3,1,-3
27,71,35,11,65,64,30,4,3,-8,-5,-1,-4
28,71,35,11,63,64,30,4,3,0,0,0,-4
29,69,34,9,64,62,29,2,2,-2,-1,-1,-5
30,69,34,9,64,62,29,2,2,-2,-1,-1,-5
31,69,34,9,62,62,29,2,2,0,0,0,-5
32,67,33,7,65,60,28,0,1,-2,-1,-1,-6
33,69,34,9,60,62,29,2,2,2,1,1,-5
34,71,35,11,69,64,30,4,3,2,1,1,-4
35,76,38,4,56,69,33,9,6,5,3,1,-3
36,74,37,2,65,67,32,7,5,-2,-1,-1,-4
37,71,35,11,59,64,30,4,3,-3,-2,-1,-5
38,67,33,7,60,60,28,0,1,-4,-2,-1,-6
39,74,37,2,58,67,32,7,5,7,4,1,-5
40,76,38,4,62,69,33,9,6,2,1,1,-4
41,76,38,4,58,69,33,9,6,0,0,0,-4
42,78,39,6,65,71,34,11,7,2,1,1,-3
43,79,40,7,60,72,35,0,1,1,1,1,-2
44,74,37,2,67,67,32,7,5,-5,-3,-1,-3
45,74,37,2,58,67,32,7,5,0,0,0,-3
46,74,37,2,58,67,32,7,5,0,0,0,-3
47,74,37,2,58,67,32,7,5,0,0,0,-3
48,79,40,7,71,72,35,0,1,5,3,1,-2
49,78,39,6,65,71,34,11,7,-1,-1,-1,-3
50,76,38,4,61,69,33,9,6,-2,-1,-1,-4
51,74,37,2,66,67,32,7,5,-2,-1,-1,-5
52,72,36,0,66,65,31,5,4,-2,-1,-1,-6
53,74,37,2,59,67,32,7,5,2,1,1,-5
54,76,38,4,59,69,33,9,6,2,1,1,-4
55,76,38,4,58,69,33,9,6,0,0,0,-4
56,74,37,2,72,67,32,7,5,-2,-1,-1,-5
57,71,35,11,59,64,30,4,3,-3,-2,-1,-6
58,74,37,2,65,67,32,7,5,3,2,1,-5
59,69,34,9,62,62,29,2,2,-5,-3,-1,-6
